,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,2026995,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1727665,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,WAP (feat. Megan Thee Stallion),Cardi B,1607978,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
4,Laugh Now Cry Later (feat. Lil Durk),Drake,1264700,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
5,Holy (feat. Chance The Rapper),Justin Bieber,1226923,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1190964,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,1041869,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
8,ROCKSTAR (feat. Roddy Ricch),DaBaby,1026063,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,Savage Love (Laxed - Siren Beat),Jawsh 685,999462,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,POPSTAR (feat. Drake),DJ Khaled,983536,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
11,What You Know Bout Love,Pop Smoke,898959,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
12,Watermelon Sugar,Harry Styles,870979,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
13,Roses - Imanbek Remix,SAINt JHN,815498,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
14,Mood Swings (feat. Lil Tjay),Pop Smoke,806450,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
15,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,782070,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
16,Come & Go (with Marshmello),Juice WRLD,778960,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
17,Be Like That - feat. Swae Lee & Khalid,Kane Brown,778844,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
18,Dynamite,BTS,766906,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
19,my ex's best friend (with blackbear),Machine Gun Kelly,752797,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
20,Blinding Lights,The Weeknd,724097,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,Heather,Conan Gray,701621,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
22,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,656527,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
23,Breaking Me,Topic,651035,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
24,Wishing Well,Juice WRLD,643531,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
25,you broke me first,Tate McRae,639006,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
26,Put Your Records On,Ritt Momney,593590,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
27,forget me too (feat. Halsey),Machine Gun Kelly,589524,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
28,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,565070,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
29,GREECE (feat. Drake),DJ Khaled,555041,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
30,Blueberry Faygo,Lil Mosey,553927,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
31,Better,ZAYN,544969,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG
32,Epidemic,Polo G,543952,https://open.spotify.com/track/170DNUSnQRp1tGpppF26pA
33,Smile (with The Weeknd),Juice WRLD,542150,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
34,Midnight Sky,Miley Cyrus,541757,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
35,Someone You Loved,Lewis Capaldi,541452,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,Wolves (feat. Post Malone),Big Sean,540039,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
37,Before You Go,Lewis Capaldi,534064,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
38,Dance Monkey,Tones And I,523096,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
39,Take You Dancing,Jason Derulo,496573,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
40,Head & Heart (feat. MNEK),Joel Corry,488197,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
41,death bed (coffee for your head),Powfu,484179,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
42,Martin & Gina,Polo G,480019,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
43,24 (feat. Lil Baby),Money Man,479254,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
44,Go Crazy,Chris Brown,475940,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
45,Stunnin' (feat. Harm Franklin),Curtis Waters,472848,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
46,Your Man,Joji,461060,https://open.spotify.com/track/6Vgtvd7I5yopJdBuxqjBd2
47,Circles,Post Malone,460088,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
48,MAMACITA,Black Eyed Peas,449123,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
49,Diamonds,Sam Smith,444594,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
50,Dior,Pop Smoke,435856,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
