,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,1838893,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Ransom,Lil Tecca,1591949,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
3,boyfriend (with Social House),Ariana Grande,1575210,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
4,Goodbyes (Feat. Young Thug),Post Malone,1288263,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,Money In The Grave (Drake ft. Rick Ross),Drake,1274391,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
6,Beautiful People (feat. Khalid),Ed Sheeran,1135847,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
7,Old Town Road - Remix,Lil Nas X,1037054,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
8,I Don't Care (with Justin Bieber),Ed Sheeran,1024341,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
9,Truth Hurts,Lizzo,966363,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
10,Lalala,Y2K,942571,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
11,One Thing Right,Marshmello,909936,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
12,No Guidance (feat. Drake),Chris Brown,898051,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
13,Panini,Lil Nas X,872531,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
14,bad guy,Billie Eilish,782375,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,764850,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,The Git Up,Blanco Brown,760392,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
17,Someone You Loved,Lewis Capaldi,745580,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,How Do You Sleep?,Sam Smith,722799,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
19,Takeaway (feat. Lennon Stella),The Chainsmokers,697983,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
20,If I Can't Have You,Shawn Mendes,672481,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
21,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,646084,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
22,The London (feat. J. Cole & Travis Scott),Young Thug,643417,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
23,bad guy (with Justin Bieber),Billie Eilish,608286,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
24,Antisocial (with Travis Scott),Ed Sheeran,602139,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
25,"fuck, i'm lonely",Lauv,596445,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
26,Higher Love,Kygo,574857,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
27,Talk (feat. Disclosure),Khalid,567965,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
28,Pop Out (feat. Lil Tjay),Polo G,563721,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
29,It's You,Ali Gatie,549917,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
30,Call You Mine (feat. Bebe Rexha),The Chainsmokers,543541,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
31,I'm Not Alright,Loud Luxury,517935,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR
32,Suge,DaBaby,510295,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
33,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,509850,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
34,You Need To Calm Down,Taylor Swift,507117,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
35,Post Malone (feat. RANI),Sam Feldt,506336,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
36,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,504561,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
37,Wow.,Post Malone,501089,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
38,I.F.L.Y.,Bazzi,490012,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0
39,"Go Loko (feat. Tyga, Jon Z)",YG,475964,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
40,Good As Hell,Lizzo,469834,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
41,Sucker,Jonas Brothers,467606,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
42,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,462849,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
43,Eastside (with Halsey & Khalid),benny blanco,449856,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
44,The Motion,Drake,441843,https://open.spotify.com/track/3t8pnImpBpOwxdtYBpKvA9
45,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,437667,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
46,Shallow,Lady Gaga,437172,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
47,Gold Roses (feat. Drake),Rick Ross,436322,https://open.spotify.com/track/4aPB8rSxGFISs0o6V2LrTy
48,Never Really Over,Katy Perry,429782,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
49,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,427507,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
50,China,Anuel AA,423041,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
51,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,415492,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
52,7 rings,Ariana Grande,411179,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
53,How Bout Now,Drake,410223,https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s
54,Going Bad (feat. Drake),Meek Mill,409359,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
55,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,408529,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
56,Old Town Road,Lil Nas X,407806,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
57,Rescue Me,OneRepublic,406674,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
58,All Around The World (La La La),R3HAB,402925,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
59,MIDDLE CHILD,J. Cole,399188,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
60,Happier,Marshmello,397322,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
61,Time - Edit,NF,392255,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
62,Hate Me (with Juice WRLD),Ellie Goulding,380541,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
63,Trust Issues,Drake,377202,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq
64,Only Human,Jonas Brothers,374847,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
65,Baby,Quality Control,374560,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz
66,Piece Of Your Heart,MEDUZA,372979,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
67,Pure Water (with Migos),Mustard,372267,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
68,Knockin' Boots,Luke Bryan,372150,https://open.spotify.com/track/6ERR6e7h6wCqGoz1TjiUJb
69,The Archer,Taylor Swift,368803,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
70,Club Paradise,Drake,366464,https://open.spotify.com/track/6MR5IBSNfDmiwnrlQpVw4w
71,SICKO MODE,Travis Scott,365047,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
72,Paradise,Bazzi,356933,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
73,Dreams Money Can Buy,Drake,355368,https://open.spotify.com/track/1qyFlfPREPbRcS2BNszdYI
74,Better,Khalid,355255,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
75,Dancing With A Stranger (with Normani),Sam Smith,351384,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
76,5 Am in Toronto,Drake,346165,https://open.spotify.com/track/0FnxK9FEAQyPJ284QcieNb
77,4pm in Calabasas,Drake,343465,https://open.spotify.com/track/6C9SwoZ5OrxcvkntgA5t8s
78,Easier,5 Seconds of Summer,336288,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
79,Tap (feat. Meek Mill),NAV,334131,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
80,Here With Me,Marshmello,331535,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
81,Beer Never Broke My Heart,Luke Combs,330769,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
82,Better Now,Post Malone,326979,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
83,Dance Monkey,Tones And I,324280,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
84,Drip Too Hard (Lil Baby & Gunna),Lil Baby,323248,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
85,Without Me,Halsey,322043,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
86,SOS (feat. Aloe Blacc),Avicii,316844,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
87,Youngblood,5 Seconds of Summer,315222,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
88,God's Country,Blake Shelton,313788,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
89,Don't Stop Believin',Journey,313596,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
90,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,312107,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
91,Love Me,Lil Tecca,311833,https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4
92,Sanguine Paradise,Lil Uzi Vert,311539,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
93,Whiskey Glasses,Morgan Wallen,311075,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
94,Bohemian Rhapsody - Remastered 2011,Queen,311007,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
95,High Hopes,Panic! At The Disco,307469,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
