,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,drivers license,Olivia Rodrigo,1747569,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,Save Your Tears,The Weeknd,1233462,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
3,Blinding Lights,The Weeknd,1020570,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Good Days,SZA,824944,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
5,Up,Cardi B,816275,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
6,Whoopty,CJ,787273,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
7,Mood (feat. iann dior),24kGoldn,784644,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,WITHOUT YOU,The Kid LAROI,769807,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,Levitating (feat. DaBaby),Dua Lipa,745416,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
10,Streets,Doja Cat,688095,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
11,Anyone,Justin Bieber,599546,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
12,What You Know Bout Love,Pop Smoke,587485,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
13,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,584796,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
14,The Business,Ti?sto,569796,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
15,you broke me first,Tate McRae,564788,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
16,Goosebumps - Remix,Travis Scott,537766,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
17,Therefore I Am,Billie Eilish,531644,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
18,positions,Ariana Grande,523531,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
19,Someone You Loved,Lewis Capaldi,515134,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
20,Best Friend (feat. Doja Cat),Saweetie,504733,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
21,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,498687,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
22,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,494086,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
23,ROCKSTAR (feat. Roddy Ricch),DaBaby,490087,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
24,Bang!,AJR,480612,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
25,Paradise (feat. Dermot Kennedy),MEDUZA,470463,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
26,34+35,Ariana Grande,470248,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
27,my ex's best friend (with blackbear),Machine Gun Kelly,468568,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
28,willow,Taylor Swift,455755,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
29,WAP (feat. Megan Thee Stallion),Cardi B,451587,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
30,Roses - Imanbek Remix,SAINt JHN,443732,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
31,Laugh Now Cry Later (feat. Lil Durk),Drake,438152,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
32,Holy (feat. Chance The Rapper),Justin Bieber,432798,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
33,Dance Monkey,Tones And I,430906,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,Astronaut In The Ocean,Masked Wolf,423362,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
35,Heat Waves,Glass Animals,420905,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
36,Prisoner (feat. Dua Lipa),Miley Cyrus,417821,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
37,Way Out (feat. Big Sean),Jack Harlow,416745,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
38,Before You Go,Lewis Capaldi,415507,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,Dynamite,BTS,409137,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
40,I'm not Pretty,JESSIA,407187,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV
41,The Hills,The Weeknd,406918,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
42,Afterglow,Ed Sheeran,401141,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
43,Martin & Gina,Polo G,397587,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
44,Watermelon Sugar,Harry Styles,393922,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
45,Wishing Well,Juice WRLD,393389,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
46,Sweater Weather,The Neighbourhood,391519,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
47,In Your Eyes,The Weeknd,389570,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
48,GNF (OKOKOK),Polo G,388896,https://open.spotify.com/track/1A8990rtwHQ417l3yADe5t
49,Bad Boy (with Young Thug),Juice WRLD,385510,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
50,Lonely (with benny blanco),Justin Bieber,382057,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
51,HOLIDAY,Lil Nas X,378190,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
52,Wasted On You,Morgan Wallen,376695,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
53,Circles,Post Malone,373417,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
54,Savage Love (Laxed - Siren Beat),Jawsh 685,369546,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
55,GIRL LIKE ME,Black Eyed Peas,362000,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
56,Come & Go (with Marshmello),Juice WRLD,361008,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
57,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,356751,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
58,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,356571,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
59,SO DONE,The Kid LAROI,353236,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
60,Blueberry Faygo,Lil Mosey,352886,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
61,You (with Marshmello & Vance Joy),benny blanco,351004,https://open.spotify.com/track/1GkHyypTFkUf0QQKwYoXH4
62,Dreams - 2004 Remaster,Fleetwood Mac,350261,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
63,Starboy,The Weeknd,348214,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
64,Lucid Dreams,Juice WRLD,346540,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
65,Be Like That - feat. Swae Lee & Khalid,Kane Brown,340727,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
66,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,338915,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
67,The Box,Roddy Ricch,335996,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
68,If the World Was Ending - feat. Julia Michaels,JP Saxe,334465,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
69,POPSTAR (feat. Drake),DJ Khaled,328693,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
70,All Girls Are The Same,Juice WRLD,327827,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
71,Heather,Conan Gray,326613,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
72,Glad You Exist,Dan + Shay,325870,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY
73,Wonder,Shawn Mendes,323996,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
74,Robbery,Juice WRLD,321596,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
75,Spicy (feat. Post Malone),Ty Dolla $ign,319241,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
76,Dior,Pop Smoke,316899,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
77,Mood Swings (feat. Lil Tjay),Pop Smoke,316479,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
78,Tyler Herro,Jack Harlow,309448,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
79,death bed (coffee for your head),Powfu,308693,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
80,Don't Start Now,Dua Lipa,303598,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
81,Skin,Sabrina Carpenter,301174,https://open.spotify.com/track/03B2SfXuvDh1m9F4tqrX07
82,Head & Heart (feat. MNEK),Joel Corry,300455,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
83,Sand In My Boots,Morgan Wallen,297021,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
84,Shallow,Lady Gaga,294831,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
85,Forever After All,Luke Combs,292249,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
86,Put Your Records On,Ritt Momney,288888,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
87,SomebodyÅfs Problem,Morgan Wallen,288248,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
88,Remember That Night?,Sara Kays,287706,https://open.spotify.com/track/1nYzjrdVQ8RpF93M0jPFW7
89,Breaking Me,Topic,284417,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
90,goosebumps,Travis Scott,283908,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
91,Godzilla (feat. Juice WRLD),Eminem,282821,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
92,Say You Won't Let Go,James Arthur,281046,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
93,Back In Blood (feat. Lil Durk),Pooh Shiesty,280591,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
94,Body,Megan Thee Stallion,279871,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
95,Train Wreck,James Arthur,279682,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
96,"10,000 Hours (with Justin Bieber)",Dan + Shay,279468,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
97,I Feel It Coming,The Weeknd,279270,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
98,Jocelyn Flores,XXXTENTACION,274315,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
99,Kings & Queens,Ava Max,273278,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
100,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,272100,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
101,Life Is Good (feat. Drake),Future,272040,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
102,D?KITI,Bad Bunny,271509,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
