,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,bad guy,Billie Eilish,2364154,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,Old Town Road,Lil Nas X,1528235,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
3,wish you were gay,Billie Eilish,1457250,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
4,bury a friend,Billie Eilish,1190458,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1127845,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,all the good girls go to hell,Billie Eilish,1122114,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
7,Wow.,Post Malone,1099898,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
8,when the party's over,Billie Eilish,1040789,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
9,xanny,Billie Eilish,1037926,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
10,my strange addiction,Billie Eilish,1007168,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
11,7 rings,Ariana Grande,1000913,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
12,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,952621,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
13,Sucker,Jonas Brothers,943763,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,MIDDLE CHILD,J. Cole,934226,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
15,you should see me in a crown,Billie Eilish,915987,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
16,Going Bad (feat. Drake),Meek Mill,887957,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
17,"break up with your girlfriend, i'm bored",Ariana Grande,880005,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
18,Murder On My Mind,YNW Melly,837207,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
19,ilomilo,Billie Eilish,827893,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
20,Pure Water (with Migos),Mustard,821373,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
21,i love you,Billie Eilish,818052,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
22,listen before i go,Billie Eilish,770126,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
23,Shallow,Lady Gaga,756555,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
24,Price On My Head (feat. The Weeknd),NAV,752846,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t
25,8,Billie Eilish,689288,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
26,Dancing With A Stranger (with Normani),Sam Smith,687223,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
27,Look Back at It,A Boogie Wit da Hoodie,679038,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
28,Here With Me,Marshmello,669879,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
29,Happier,Marshmello,618236,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
30,Freaky,Tory Lanez,615896,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
31,My Bad,Khalid,605110,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
32,Without Me,Halsey,601172,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
33,Robbery,Juice WRLD,599192,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
34,Talk,Khalid,595947,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
35,Mixed Personalities (feat. Kanye West),YNW Melly,591682,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
36,Eastside (with Halsey & Khalid),benny blanco,576712,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
37,SICKO MODE,Travis Scott,576408,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,Faucet Failure,Ski Mask The Slump God,554736,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
39,Let Me Down Slowly,Alec Benjamin,541130,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
40,"thank u, next",Ariana Grande,540754,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
41,goodbye,Billie Eilish,539290,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7
42,Drip Too Hard (Lil Baby & Gunna),Lil Baby,533991,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
43,ZEZE (feat. Travis Scott & Offset),Kodak Black,510809,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
44,i'm so tired...,Lauv,509881,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
45,Don't Call Me Up,Mabel,496814,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
46,"I CanÅft Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,492807,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
47,High Hopes,Panic! At The Disco,480342,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
48,Better,Khalid,473804,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
49,Better Now,Post Malone,472752,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
50,a lot,21 Savage,464391,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
51,Saturday Nights,Khalid,461338,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
52,Thotiana,Blueface,459657,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
53,Who Do You Love,The Chainsmokers,459067,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
54,Con Calma,Daddy Yankee,455796,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
55,Sweet but Psycho,Ava Max,446916,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
56,lovely,Billie Eilish,441033,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
57,Fast,Juice WRLD,435336,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
58,MONOPOLY (with Victoria Mon?t),Ariana Grande,431962,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
59,Lucid Dreams,Juice WRLD,427697,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,Youngblood,5 Seconds of Summer,425967,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
61,Mo Bamba,Sheck Wes,421391,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
62,Be Alright,Dean Lewis,419265,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
63,Self,Khalid,418513,https://open.spotify.com/track/29uWfSrklmIxzRIqFFK9jj
64,Pop Out (feat. Lil Tjay),Polo G,415350,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
65,I,Lil Skies,408334,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
66,Please Me,Cardi B,387664,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
67,Splashin,Rich The Kid,374758,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
68,Tap (feat. Meek Mill),NAV,374654,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
69,Taste (feat. Offset),Tyga,372714,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
70,Bohemian Rhapsody - Remastered 2011,Queen,367783,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
71,rockstar (feat. 21 Savage),Post Malone,366359,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
72,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,362912,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
73,Nonstop,Drake,353420,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
74,SAD!,XXXTENTACION,350202,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
75,Pure Cocaine,Lil Baby,348709,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
76,Leave Me Alone,Flipp Dinero,346218,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
77,MIA (feat. Drake),Bad Bunny,345617,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
78,Body (feat. brando),Loud Luxury,344617,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
79,Space Cadet (feat. Gunna),Metro Boomin,339578,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
80,Wow. - Remix,Post Malone,337991,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
81,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,333795,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
82,The Bones,Maren Morris,333087,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
83,Walk Me Home,P!nk,332677,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
84,I Like Me Better,Lauv,332398,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
85,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,331217,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
86,Red Room,Offset,329969,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
87,Envy Me,Calboy,329011,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
88,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,328714,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
89,Giant (with Rag'n'Bone Man),Calvin Harris,324469,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
90,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,323338,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
91,Beautiful Crazy,Luke Combs,315796,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
92,Undrunk,FLETCHER,315441,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d
93,Girls Like You (feat. Cardi B),Maroon 5,314550,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
94,Noticed,Lil Mosey,314206,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
95,Numb Numb Juice,ScHoolboy Q,311535,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
96,Psycho (feat. Ty Dolla $ign),Post Malone,310775,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
97,Moonlight,XXXTENTACION,308805,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
98,idontwannabeyouanymore,Billie Eilish,307572,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
99,Wake Up in the Sky,Gucci Mane,307127,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
100,Kills You Slowly,The Chainsmokers,303179,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6
101,I Like It,Cardi B,302860,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
102,This Feeling,The Chainsmokers,300263,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
103,Legacy (feat. Travis Scott & 21 Savage),Offset,298434,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
