,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,"thank u, next",Ariana Grande,1605476,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,Going Bad (feat. Drake),Meek Mill,1376183,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
3,SICKO MODE,Travis Scott,1101112,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,ZEZE (feat. Travis Scott & Offset),Kodak Black,1055640,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
5,Without Me,Halsey,1041756,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,954156,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
7,All I Want for Christmas Is You,Mariah Carey,946134,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,Mo Bamba,Sheck Wes,933036,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
9,BAD!,XXXTENTACION,931637,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
10,whoa (mind in awe),XXXTENTACION,918065,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
11,KIKA,6ix9ine,871704,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
12,Drip Too Hard (Lil Baby & Gunna),Lil Baby,860335,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
13,Happier,Marshmello,815617,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,Rockin' Around The Christmas Tree,Brenda Lee,743383,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
15,TIC TOC,6ix9ine,742292,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
16,Jingle Bell Rock,Bobby Helms,738802,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
17,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,724996,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
18,Last Christmas,Wham!,714714,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
19,It's the Most Wonderful Time of the Year,Andy Williams,707519,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
20,It's Beginning to Look a Lot like Christmas,Michael Bubl?,703536,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
21,Better,Khalid,685733,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
22,Lucid Dreams,Juice WRLD,684086,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
