,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,1657565,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Lover,Taylor Swift,1392978,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
3,Ransom,Lil Tecca,1349166,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
4,Goodbyes (Feat. Young Thug),Post Malone,1133468,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,The Man,Taylor Swift,1123903,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
6,Lalala,Y2K,1008395,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
7,Truth Hurts,Lizzo,992986,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
8,Money In The Grave (Drake ft. Rick Ross),Drake,974410,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
9,Beautiful People (feat. Khalid),Ed Sheeran,968874,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
10,Someone You Loved,Lewis Capaldi,901834,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,bad guy,Billie Eilish,897206,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
12,Old Town Road - Remix,Lil Nas X,880835,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
13,boyfriend (with Social House),Ariana Grande,879693,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
14,Cruel Summer,Taylor Swift,859478,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
15,You Need To Calm Down,Taylor Swift,854177,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
16,I Don't Care (with Justin Bieber),Ed Sheeran,848050,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
17,One Thing Right,Marshmello,845903,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
18,I Forgot That You Existed,Taylor Swift,791137,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
19,No Guidance (feat. Drake),Chris Brown,735048,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
20,Takeaway (feat. Lennon Stella),The Chainsmokers,715169,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
21,Panini,Lil Nas X,707482,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
22,The Git Up,Blanco Brown,682279,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,681552,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
24,Paper Rings,Taylor Swift,673541,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR
25,How Do You Sleep?,Sam Smith,661928,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
26,The London (feat. J. Cole & Travis Scott),Young Thug,648033,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
27,I Think He Knows,Taylor Swift,641696,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd
28,Slide Away,Miley Cyrus,638174,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
29,Miss Americana & The Heartbreak Prince,Taylor Swift,632887,https://open.spotify.com/track/214nt20w5wOxJnY462klLw
30,The Archer,Taylor Swift,599242,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37
31,Cornelia Street,Taylor Swift,598786,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
32,I'm Not Alright,Loud Luxury,588560,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR
33,Good as Hell,Lizzo,587584,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
34,London Boy,Taylor Swift,584134,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw
35,Won't Be Late (feat. Drake),Swae Lee,576625,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa
36,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,564761,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
37,Higher Love,Kygo,564000,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
38,Ransom (with Juice WRLD) - Remix,Lil Tecca,559103,https://open.spotify.com/track/5DSfqrLkUHLZ9bW0SS3rVy
39,Death By A Thousand Cuts,Taylor Swift,539416,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D
40,Bad Bad Bad (feat. Lil Baby),Young Thug,538157,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
41,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,523409,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
42,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,512857,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
43,Love Me,Lil Tecca,510857,https://open.spotify.com/track/7Aem1fAapTdGcHwAYyQYU4
44,Pop Out (feat. Lil Tjay),Polo G,507864,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
45,It's You,Ali Gatie,505012,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
46,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,504271,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
47,Dance Monkey,Tones And I,500140,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
48,Baby (Lil Baby feat. DaBaby),Quality Control,495995,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
