,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,WhatÅfs Next,Drake,2307254,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
2,Wants and Needs (feat. Lil Baby),Drake,2037893,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b
3,Lemon Pepper Freestyle (feat. Rick Ross),Drake,1557284,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI
4,Calling My Phone,Lil Tjay,1211955,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
5,drivers license,Olivia Rodrigo,1183646,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
6,Leave The Door Open,Bruno Mars,1180493,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
7,Hold On,Justin Bieber,1066045,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
8,Save Your Tears,The Weeknd,972517,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
9,Astronaut In The Ocean,Masked Wolf,930982,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
10,Up,Cardi B,858185,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
11,WITHOUT YOU,The Kid LAROI,772613,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
12,Mood (feat. iann dior),24kGoldn,761279,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
13,Blinding Lights,The Weeknd,714024,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Levitating (feat. DaBaby),Dua Lipa,709281,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
15,Good Days,SZA,650587,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
16,The Business,Ti?sto,640757,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
17,Streets,Doja Cat,637718,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
18,telepat?a,Kali Uchis,620539,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
19,Whoopty,CJ,609103,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
20,Heartbreak Anniversary,Giveon,586905,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
21,Goosebumps - Remix,Travis Scott,584755,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
22,What You Know Bout Love,Pop Smoke,536049,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
23,Anyone,Justin Bieber,532557,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
24,you broke me first,Tate McRae,526207,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
25,ROCKSTAR (feat. Roddy Ricch),DaBaby,519012,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
26,Someone You Loved,Lewis Capaldi,515558,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
27,Heat Waves,Glass Animals,502293,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
28,Best Friend (feat. Doja Cat),Saweetie,501363,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
29,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,500084,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
30,Therefore I Am,Billie Eilish,491247,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
31,Roses - Imanbek Remix,SAINt JHN,479031,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
32,Bang!,AJR,477929,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
33,AP - Music from the film Boogie,Pop Smoke,475122,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI
34,Back In Blood (feat. Lil Durk),Pooh Shiesty,466626,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
35,positions,Ariana Grande,454648,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
36,Laugh Now Cry Later (feat. Lil Durk),Drake,447713,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
37,Arcade,Duncan Laurence,438923,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
38,Selfish Love (with Selena Gomez),DJ Snake,437063,https://open.spotify.com/track/3XoflnowYPFRPOh3uFvHcm
39,Paradise (feat. Dermot Kennedy),MEDUZA,435731,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
40,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,434628,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
41,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,431306,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
42,Real As It Gets (feat. EST Gee),Lil Baby,430708,https://open.spotify.com/track/7eX3um6NpOQKWJMGCi97XD
43,Holy (feat. Chance The Rapper),Justin Bieber,422337,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
44,Dance Monkey,Tones And I,421937,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,We're Good,Dua Lipa,418011,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
