,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Laugh Now Cry Later (feat. Lil Durk),Drake,2679213,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
2,WAP (feat. Megan Thee Stallion),Cardi B,2489346,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,ROCKSTAR (feat. Roddy Ricch),DaBaby,1387873,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,Savage Love (Laxed - Siren Beat),Jawsh 685,1377827,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,Watermelon Sugar,Harry Styles,1178070,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,Roses - Imanbek Remix,SAINt JHN,1133978,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
7,Smile (with The Weeknd),Juice WRLD,1130928,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
8,Mood Swings (feat. Lil Tjay),Pop Smoke,1031832,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
9,POPSTAR (feat. Drake),DJ Khaled,1015733,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
10,Mood (feat. iann dior),24kGoldn,995293,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,Come & Go (with Marshmello),Juice WRLD,951142,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
12,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,942982,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
13,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,942331,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
14,Wishing Well,Juice WRLD,924141,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
15,GREECE (feat. Drake),DJ Khaled,921023,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
16,Blinding Lights,The Weeknd,918148,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
