,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,2531730,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,Goodbyes (Feat. Young Thug),Post Malone,2146056,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
3,Money In The Grave (Drake ft. Rick Ross),Drake,1760566,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
4,Beautiful People (feat. Khalid),Ed Sheeran,1418044,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
5,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1413477,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,bad guy,Billie Eilish,1361389,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,I Don't Care (with Justin Bieber),Ed Sheeran,1329133,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
8,Panini,Lil Nas X,1235164,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
9,One Thing Right,Marshmello,1153978,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
10,Ransom,Lil Tecca,1122419,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
11,Truth Hurts,Lizzo,980535,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,877413,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
13,You Need To Calm Down,Taylor Swift,865134,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
14,If I Can't Have You,Shawn Mendes,855506,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
15,Lalala,Y2K,819981,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
16,The London (feat. J. Cole & Travis Scott),Young Thug,801202,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
17,No Guidance (feat. Drake),Chris Brown,792042,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
18,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,786181,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
19,It's You,Ali Gatie,778650,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
20,Call You Mine (feat. Bebe Rexha),The Chainsmokers,776677,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
21,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,775348,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
22,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,733308,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
23,"Go Loko (feat. Tyga, Jon Z)",YG,706484,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
24,Never Really Over,Katy Perry,703116,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
25,Higher Love,Kygo,697570,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
26,Pop Out (feat. Lil Tjay),Polo G,696039,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
27,The Git Up,Blanco Brown,688627,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
28,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,682098,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
29,Someone You Loved,Lewis Capaldi,644020,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Post Malone (feat. RANI),Sam Feldt,642650,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
31,Wow.,Post Malone,640974,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
32,Old Town Road,Lil Nas X,629900,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
33,Talk (feat. Disclosure),Khalid,620467,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
34,Sucker,Jonas Brothers,603947,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
35,Only Human,Jonas Brothers,584153,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
36,Suge,DaBaby,573755,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
