,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Calling My Phone,Lil Tjay,1580664,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
2,drivers license,Olivia Rodrigo,1414308,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Save Your Tears,The Weeknd,1043601,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
4,Up,Cardi B,837685,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
5,WITHOUT YOU,The Kid LAROI,792261,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
6,Blinding Lights,The Weeknd,784924,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,Mood (feat. iann dior),24kGoldn,781932,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
8,Good Days,SZA,736281,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
9,Whoopty,CJ,731524,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
10,Levitating (feat. DaBaby),Dua Lipa,730271,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
11,Astronaut In The Ocean,Masked Wolf,704538,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
12,Streets,Doja Cat,640230,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
13,test drive,Ariana Grande,632275,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw
14,The Business,Ti?sto,621810,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
15,What You Know Bout Love,Pop Smoke,594669,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
16,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,571636,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
17,Goosebumps - Remix,Travis Scott,563836,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
18,Anyone,Justin Bieber,562511,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
19,you broke me first,Tate McRae,530942,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
20,Someone You Loved,Lewis Capaldi,518605,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,Heartbreak Anniversary,Giveon,516204,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
22,Best Friend (feat. Doja Cat),Saweetie,513685,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
23,positions,Ariana Grande,503817,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
24,Therefore I Am,Billie Eilish,503809,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
25,ROCKSTAR (feat. Roddy Ricch),DaBaby,498303,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
26,Bang!,AJR,498201,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
27,We're Good,Dua Lipa,494580,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
28,Roses - Imanbek Remix,SAINt JHN,483932,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
29,34+35,Ariana Grande,475060,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
30,Heat Waves,Glass Animals,469712,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
31,Paradise (feat. Dermot Kennedy),MEDUZA,467141,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
32,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,464270,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
33,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,458004,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
34,Laugh Now Cry Later (feat. Lil Durk),Drake,445602,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
35,Dance Monkey,Tones And I,431791,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
36,Holy (feat. Chance The Rapper),Justin Bieber,427378,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
37,WAP (feat. Megan Thee Stallion),Cardi B,426940,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
38,I'm not Pretty,JESSIA,424951,https://open.spotify.com/track/3promGTTwsn1N5D6RzaFMV
39,willow,Taylor Swift,413196,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
40,my ex's best friend (with blackbear),Machine Gun Kelly,412832,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
41,Prisoner (feat. Dua Lipa),Miley Cyrus,412552,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
42,Before You Go,Lewis Capaldi,408647,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
43,Martin & Gina,Polo G,407569,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
44,Watermelon Sugar,Harry Styles,403021,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
45,CLOUDS,NF,402759,https://open.spotify.com/track/5UMMPHPp6vRP6ghPpSUOzp
46,Sweater Weather,The Neighbourhood,397003,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
47,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,396961,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
48,telepat?a,Kali Uchis,394435,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
49,Wishing Well,Juice WRLD,388935,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
50,Arcade,Duncan Laurence,384645,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
51,Circles,Post Malone,371594,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
52,Back In Blood (feat. Lil Durk),Pooh Shiesty,368309,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d
53,Savage Love (Laxed - Siren Beat),Jawsh 685,367628,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
54,Love Story (TaylorÅfs Version),Taylor Swift,367003,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
55,GIRL LIKE ME,Black Eyed Peas,357953,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
56,Come & Go (with Marshmello),Juice WRLD,356619,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
57,Dynamite,BTS,356549,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
58,Way Out (feat. Big Sean),Jack Harlow,355298,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
59,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,352204,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
60,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,350953,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
61,Blueberry Faygo,Lil Mosey,348811,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
62,Lonely (with benny blanco),Justin Bieber,348761,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
63,Afterglow,Ed Sheeran,342430,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
64,Dior,Pop Smoke,342276,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
65,Lucid Dreams,Juice WRLD,342167,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
66,The Box,Roddy Ricch,340811,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
67,Be Like That - feat. Swae Lee & Khalid,Kane Brown,334481,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
68,Tyler Herro,Jack Harlow,331899,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
69,POPSTAR (feat. Drake),DJ Khaled,331528,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
70,If the World Was Ending - feat. Julia Michaels,JP Saxe,328270,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
71,Mood Swings (feat. Lil Tjay),Pop Smoke,327720,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
72,CHICKEN TENDIES,Clinton Kane,320859,https://open.spotify.com/track/0awuNCj9gwJEM0seER22DW
73,Dreams - 2004 Remaster,Fleetwood Mac,320646,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
74,Shallow,Lady Gaga,320518,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
75,"3, 2, 1",24kGoldn,319232,https://open.spotify.com/track/1bFoCHXsP2qd4YWi2JmlCN
76,Don't Start Now,Dua Lipa,318753,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,All Girls Are The Same,Juice WRLD,318005,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
78,SugarCrash!,ElyOtto,317967,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
79,ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,314892,https://open.spotify.com/track/1xqRKo0SDFDO5Jy8yEVD0X
80,HOLIDAY,Lil Nas X,313134,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
81,death bed (coffee for your head),Powfu,312654,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
82,Robbery,Juice WRLD,310860,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
83,Wasted On You,Morgan Wallen,308527,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
84,Head & Heart (feat. MNEK),Joel Corry,308090,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
85,SO DONE,The Kid LAROI,307058,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
86,Heather,Conan Gray,306892,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
87,Wonder,Shawn Mendes,304854,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
88,Spicy (feat. Post Malone),Ty Dolla $ign,299676,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
89,Opp Stoppa (feat. 21 Savage),YBN Nahmir,293269,https://open.spotify.com/track/59fFsGRwFiuhxKDPc1k6xW
