,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,2127260,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,WAP (feat. Megan Thee Stallion),Cardi B,1825627,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1734890,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,Holy (feat. Chance The Rapper),Justin Bieber,1697255,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
5,Laugh Now Cry Later (feat. Lil Durk),Drake,1367272,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1160735,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,POPSTAR (feat. Drake),DJ Khaled,1117906,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
8,ROCKSTAR (feat. Roddy Ricch),DaBaby,1108097,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,Savage Love (Laxed - Siren Beat),Jawsh 685,1069067,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,Watermelon Sugar,Harry Styles,918248,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
11,Mood Swings (feat. Lil Tjay),Pop Smoke,917164,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
12,Roses - Imanbek Remix,SAINt JHN,878741,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
13,Come & Go (with Marshmello),Juice WRLD,823226,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
14,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,807418,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
15,Be Like That - feat. Swae Lee & Khalid,Kane Brown,804642,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
16,Blinding Lights,The Weeknd,776553,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17,Dynamite,BTS,758437,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
18,Heather,Conan Gray,729689,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
19,Breaking Me,Topic,685383,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,680363,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
21,Wishing Well,Juice WRLD,676697,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
22,you broke me first,Tate McRae,658360,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
23,What You Know Bout Love,Pop Smoke,622606,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
24,GREECE (feat. Drake),DJ Khaled,614563,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
25,Smile (with The Weeknd),Juice WRLD,613339,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
26,Blueberry Faygo,Lil Mosey,588223,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
27,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,584719,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
28,Diamonds,Sam Smith,578782,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
29,Wolves (feat. Post Malone),Big Sean,577800,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
30,my ex's best friend (with blackbear),Machine Gun Kelly,571796,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
31,Midnight Sky,Miley Cyrus,542948,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
32,Someone You Loved,Lewis Capaldi,541830,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
33,Dance Monkey,Tones And I,541314,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,Before You Go,Lewis Capaldi,526890,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
35,Dolly (with Lil Uzi Vert),Lil Tecca,510790,https://open.spotify.com/track/77Xwqkw7VrV8E5FCq9JhO8
36,Go Crazy,Chris Brown,507470,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
37,Rain On Me (with Ariana Grande),Lady Gaga,506387,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
38,Head & Heart (feat. MNEK),Joel Corry,506062,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
39,death bed (coffee for your head),Powfu,504237,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
40,Stunnin' (feat. Harm Franklin),Curtis Waters,499950,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
41,Take You Dancing,Jason Derulo,498110,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
42,24 (feat. Lil Baby),Money Man,484623,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
43,MAMACITA,Black Eyed Peas,477650,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
44,Circles,Post Malone,473808,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
45,Put Your Records On,Ritt Momney,460799,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
46,Dior,Pop Smoke,455642,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
47,The Box,Roddy Ricch,451703,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
48,Martin & Gina,Polo G,450347,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
49,Ice Cream (with Selena Gomez),BLACKPINK,448607,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
50,Got It On Me,Pop Smoke,445414,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
51,Intentions (feat. Quavo),Justin Bieber,430024,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
52,Party Girl,StaySolidRocky,401244,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
53,OK Not To Be OK,Marshmello,396205,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
54,Lucid Dreams,Juice WRLD,391094,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
55,Mad at Disney,salem ilese,387270,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
56,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,386112,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
57,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,381354,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
58,Robbery,Juice WRLD,369652,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
59,Lets Link,WhoHeem,367574,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
60,You Got It,Vedo,366903,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
61,One Too Many,Keith Urban,364774,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
62,Break My Heart,Dua Lipa,364525,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
63,21,Polo G,362632,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
64,Still Don't Know My Name,Labrinth,360491,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
65,Sunday Best,Surfaces,358476,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
66,Toosie Slide,Drake,357645,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
67,goosebumps,Travis Scott,352357,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
68,Shallow,Lady Gaga,349559,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
69,ily (i love you baby) (feat. Emilee),Surf Mesa,346633,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
70,Stuck with U (with Justin Bieber),Ariana Grande,345487,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
71,cardigan,Taylor Swift,345227,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
72,Life Is Good (feat. Drake),Future,343345,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
73,Adore You,Harry Styles,342019,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
74,7 Summers,Morgan Wallen,341420,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy
75,Passive Aggressive,Charlotte Cardin,340774,https://open.spotify.com/track/167HWbEImETmEG2oiNTwWj
76,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,340515,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a
77,If the World Was Ending - feat. Julia Michaels,JP Saxe,338212,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
78,After Party,Don Toliver,337016,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
79,Electric Love,B?RNS,336661,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
80,Welcome Back (feat. Alessia Cara),Ali Gatie,334160,https://open.spotify.com/track/50I4Px0ip8mYOT2TwUZT8k
81,HIGHEST IN THE ROOM,Travis Scott,334080,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
82,Don't Start Now,Dua Lipa,333902,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
83,Kings & Queens,Ava Max,333342,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
84,WHATS POPPIN,Jack Harlow,330456,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
85,Memories,Maroon 5,325520,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
86,SICKO MODE,Travis Scott,324188,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
87,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,318511,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
88,exile (feat. Bon Iver),Taylor Swift,318303,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
89,Godzilla (feat. Juice WRLD),Eminem,317260,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
