,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,1851941,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1415821,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,WAP (feat. Megan Thee Stallion),Cardi B,1381429,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
4,Mr. Right Now (feat. Drake),21 Savage,1243567,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
5,Runnin,21 Savage,1187648,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1142692,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,Laugh Now Cry Later (feat. Lil Durk),Drake,1109433,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
8,Holy (feat. Chance The Rapper),Justin Bieber,1076334,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
9,Wonder,Shawn Mendes,1069487,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
10,ROCKSTAR (feat. Roddy Ricch),DaBaby,967631,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,What You Know Bout Love,Pop Smoke,952017,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
12,POPSTAR (feat. Drake),DJ Khaled,830157,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
13,Glock In My Lap,21 Savage,790858,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k
14,Watermelon Sugar,Harry Styles,789925,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
15,Roses - Imanbek Remix,SAINt JHN,760093,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
16,Dynamite,BTS,757659,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
17,Dreams - 2004 Remaster,Fleetwood Mac,753190,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
18,Be Like That - feat. Swae Lee & Khalid,Kane Brown,749372,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
19,Come & Go (with Marshmello),Juice WRLD,747002,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
20,Savage Love (Laxed - Siren Beat),Jawsh 685,741505,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
21,Outta Time (feat. Drake),Bryson Tiller,736176,https://open.spotify.com/track/4SCnCPOUOUXUmCX2uHb3r7
22,Mood Swings (feat. Lil Tjay),Pop Smoke,720219,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
23,my ex's best friend (with blackbear),Machine Gun Kelly,705204,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
24,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,693855,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
25,Blinding Lights,The Weeknd,683308,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,Lovesick Girls,BLACKPINK,679600,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
27,Many Men,21 Savage,668321,https://open.spotify.com/track/3CDVMejYHnB1SkEEx0T1N4
28,Heather,Conan Gray,649193,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
29,Rich Nigga Shit (feat. Young Thug),21 Savage,645224,https://open.spotify.com/track/3ruoIF2UnoXdzK8mR61ebq
30,Put Your Records On,Ritt Momney,644905,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
31,Bet You Wanna (feat. Cardi B),BLACKPINK,642013,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
32,Breaking Me,Topic,636474,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
33,you broke me first,Tate McRae,636406,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
34,Slidin,21 Savage,619513,https://open.spotify.com/track/7fxSLnklnayJNBIKntXedZ
35,Wishing Well,Juice WRLD,611593,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
36,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,606897,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
37,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,589526,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
38,Someone You Loved,Lewis Capaldi,542218,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
39,Wolves (feat. Post Malone),Big Sean,539338,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
40,My Dawg,21 Savage,537390,https://open.spotify.com/track/42Tohunwlh34o0mgxYx5iq
41,Blueberry Faygo,Lil Mosey,528785,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
42,Before You Go,Lewis Capaldi,517457,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
43,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,512832,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
44,Take You Dancing,Jason Derulo,497214,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
45,Smile (with The Weeknd),Juice WRLD,496147,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
46,Midnight Sky,Miley Cyrus,495583,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
47,Dance Monkey,Tones And I,492845,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
48,GREECE (feat. Drake),DJ Khaled,486414,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
49,24 (feat. Lil Baby),Money Man,484198,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
50,Head & Heart (feat. MNEK),Joel Corry,478044,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
51,Martin & Gina,Polo G,472352,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
52,Ice Cream (with Selena Gomez),BLACKPINK,460146,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
53,death bed (coffee for your head),Powfu,453227,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
54,Brand New Draco,21 Savage,447180,https://open.spotify.com/track/4V9ynsDPwHtdItksqjuRu0
55,Circles,Post Malone,433492,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
56,Stunnin' (feat. Harm Franklin),Curtis Waters,428951,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
57,forget me too (feat. Halsey),Machine Gun Kelly,427676,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
58,Go Crazy,Chris Brown,426103,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
59,Pretty Savage,BLACKPINK,422950,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
60,Snitches & Rats (feat. Young Nudy),21 Savage,421466,https://open.spotify.com/track/3WaDoMDQRqDdgtCDLxanpN
61,The Box,Roddy Ricch,415799,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
62,Dior,Pop Smoke,398190,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
63,Got It On Me,Pop Smoke,397278,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
64,Rain On Me (with Ariana Grande),Lady Gaga,396166,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
65,MAMACITA,Black Eyed Peas,395662,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
66,Savage Love (Laxed ? Siren Beat) [BTS Remix],Jawsh 685,394946,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
67,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],Internet Money,389180,https://open.spotify.com/track/5sBplhIrmzA4kQGyIOpmDf
68,No Opp Left Behind,21 Savage,386981,https://open.spotify.com/track/50I7FNN2rl2rWiNwGxS146
69,Lucid Dreams,Juice WRLD,378507,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
70,Epidemic,Polo G,373811,https://open.spotify.com/track/170DNUSnQRp1tGpppF26pA
71,Diamonds,Sam Smith,370384,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
72,How You Like That,BLACKPINK,367820,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
73,Robbery,Juice WRLD,363852,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
74,Intentions (feat. Quavo),Justin Bieber,361845,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
75,Snitches & Rats (Interlude),21 Savage,357740,https://open.spotify.com/track/2y3mrzWEWaAFqb2jf5fED8
76,Always Forever,Bryson Tiller,355709,https://open.spotify.com/track/1LV5cAo02H8h5YlZNcjULM
77,Steppin On Niggas,21 Savage,354847,https://open.spotify.com/track/7FtZFla3ZH6PqsAJ9MvVCM
78,Party Girl,StaySolidRocky,353209,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
