,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Toosie Slide,Drake,3145104,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
2,Blinding Lights,The Weeknd,1551799,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Roses - Imanbek Remix,SAINt JHN,1435022,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
4,Blueberry Faygo,Lil Mosey,1330843,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
5,The Box,Roddy Ricch,1303292,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
6,Don't Start Now,Dua Lipa,1122286,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
7,death bed (coffee for your head),Powfu,1068314,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
8,Dance Monkey,Tones And I,1064647,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,Intentions (feat. Quavo),Justin Bieber,935459,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
10,WHATS POPPIN,Jack Harlow,935176,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
11,FIND MY WAY,DaBaby,928597,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
12,Turks (feat. Travis Scott),NAV,918174,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
13,Say So,Doja Cat,821389,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
14,Sunday Best,Surfaces,808096,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
15,In Your Eyes,The Weeknd,784138,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
16,BELIEVE IT,PARTYNEXTDOOR,754333,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
17,Circles,Post Malone,740018,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,Savage,Megan Thee Stallion,731321,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
19,Falling,Trevor Daniel,701489,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
