,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,The Box,Roddy Ricch,2156028,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,Intentions (feat. Quavo),Justin Bieber,1808110,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
3,Dance Monkey,Tones And I,1595541,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,No Time To Die,Billie Eilish,1537680,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
5,Life Is Good (feat. Drake),Future,1455920,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
6,Blinding Lights,The Weeknd,1305607,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
7,Forever (feat. Post Malone & Clever),Justin Bieber,1245565,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
8,Godzilla (feat. Juice WRLD),Eminem,1241089,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
9,Don't Start Now,Dua Lipa,1144993,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,ROXANNE,Arizona Zervas,1118986,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
11,Blueberry Faygo,Lil Mosey,1112239,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
12,Yummy,Justin Bieber,1094227,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
13,Falling,Trevor Daniel,1020509,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
14,Circles,Post Malone,1006945,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,994326,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
16,everything i wanted,Billie Eilish,860273,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
17,Someone You Loved,Lewis Capaldi,840686,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,You should be sad,Halsey,781377,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
19,My Oh My (feat. DaBaby),Camila Cabello,760912,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
20,High Fashion (feat. Mustard),Roddy Ricch,713924,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
21,Memories,Maroon 5,707747,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,Suicidal,YNW Melly,686203,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
23,Adore You,Harry Styles,682576,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
24,Give No Fxk,Migos,672844,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR
25,Before You Go,Lewis Capaldi,657086,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
26,To Die For,Sam Smith,638914,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
27,Say So,Doja Cat,638136,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
28,If the World Was Ending - feat. Julia Michaels,JP Saxe,630250,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
