,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,The Box,Roddy Ricch,1662638,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,Dance Monkey,Tones And I,1287622,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Blinding Lights,The Weeknd,1233608,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
4,Blueberry Faygo,Lil Mosey,1154121,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
5,Intentions (feat. Quavo),Justin Bieber,1149635,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
6,Don't Start Now,Dua Lipa,1054616,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,Godzilla (feat. Juice WRLD),Eminem,1038575,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
8,Myron,Lil Uzi Vert,920484,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
9,Say So,Doja Cat,879887,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
10,ROXANNE,Arizona Zervas,859260,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
11,WHATS POPPIN,Jack Harlow,837213,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
12,death bed (coffee for your head),Powfu,833034,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,Circles,Post Malone,832508,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,Life Is Good (feat. Drake),Future,816360,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
15,That Way - Bonus Track,Lil Uzi Vert,791667,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
16,Falling,Trevor Daniel,783898,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
17,Sunday Best,Surfaces,780600,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,P2,Lil Uzi Vert,767180,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
19,Someone You Loved,Lewis Capaldi,725008,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
20,OprahÅfs Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,721838,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
21,Baby Pluto,Lil Uzi Vert,694644,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
22,Adore You,Harry Styles,653235,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
23,If the World Was Ending - feat. Julia Michaels,JP Saxe,646248,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
24,Supalonely,BENEE,620053,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
25,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,617710,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
26,Roses - Imanbek Remix,SAINt JHN,616907,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
27,After Hours,The Weeknd,602857,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
28,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,594790,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
29,High Fashion (feat. Mustard),Roddy Ricch,593773,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
30,Leaders (feat. NAV),Lil Uzi Vert,589664,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
31,My Oh My (feat. DaBaby),Camila Cabello,589464,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
32,CITY OF ANGELS,24kGoldn,585889,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
33,Yessirskiii,Lil Uzi Vert,564814,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
34,You should be sad,Halsey,563211,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
35,Memories,Maroon 5,561119,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
36,Stupid Love,Lady Gaga,552605,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
37,Before You Go,Lewis Capaldi,548464,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
38,"10,000 Hours (with Justin Bieber)",Dan + Shay,533576,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
39,everything i wanted,Billie Eilish,523261,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
40,Forever (feat. Post Malone & Clever),Justin Bieber,512569,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
41,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,508845,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
42,hot girl bummer,blackbear,494822,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
43,Lo Mein,Lil Uzi Vert,487870,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
44,What If I Told You That I Love You,Ali Gatie,480837,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
45,Ballin' (with Roddy Ricch),Mustard,480130,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
46,bad guy,Billie Eilish,478141,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
47,I Love Me,Demi Lovato,473925,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
48,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,467378,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
49,Moral of the Story,Ashe,465443,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
50,Se?orita,Shawn Mendes,461958,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
51,Yummy,Justin Bieber,460950,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
52,What A Man Gotta Do,Jonas Brothers,456236,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
53,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,442971,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
54,Cardigan,Don Toliver,440149,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
55,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,439667,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
56,Silly Watch,Lil Uzi Vert,419865,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
57,Bandit (with YoungBoy Never Broke Again),Juice WRLD,414404,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
58,Know Your Worth,Khalid,407024,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
59,Lucid Dreams,Juice WRLD,401976,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
60,BOP,DaBaby,401813,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
61,No Time To Die,Billie Eilish,401048,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
62,Suicidal,YNW Melly,399985,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
63,Lotus,Lil Uzi Vert,396994,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
64,Skechers,DripReport,395867,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
65,I Don't Care (with Justin Bieber),Ed Sheeran,394341,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,Woah,Lil Baby,372376,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
67,HIGHEST IN THE ROOM,Travis Scott,371178,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
68,Beautiful People (feat. Khalid),Ed Sheeran,369927,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
69,Money In The Grave (Drake ft. Rick Ross),Drake,359896,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
70,PTSD,G Herbo,358512,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
71,No Idea,Don Toliver,357107,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
72,Moon Relate,Lil Uzi Vert,352492,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
73,Ransom,Lil Tecca,352396,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
74,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,351148,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
75,OUT WEST (feat. Young Thug),JACKBOYS,350886,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
76,Boss Bitch,Doja Cat,350355,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
77,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,348996,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
78,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,348810,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
79,Feel Me,Selena Gomez,348686,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
80,All Star (with Lil Tjay),Lil Tecca,347210,https://open.spotify.com/track/62uolmVjOio9xIfwDM1ZvC
81,Heatin Up (feat. Gunna),Lil Baby,347140,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
82,Trap This Way (This Way),Lil Uzi Vert,346951,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
83,I'm Sorry,Lil Uzi Vert,346851,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
84,Wassup (feat. Future),Lil Uzi Vert,346537,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
85,One Thing Right,Marshmello,341132,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
86,Got The Guap (feat. Young Thug),Lil Uzi Vert,333858,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
87,Robbery,Juice WRLD,329296,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
88,Dior,Pop Smoke,328869,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
89,Goodbyes (Feat. Young Thug),Post Malone,327336,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
90,SUGAR,BROCKHAMPTON,325320,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
91,To Die For,Sam Smith,324002,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
92,July,Noah Cyrus,321518,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
93,Young & Alive,Bazzi,320388,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
94,Lalala,Y2K,318806,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
95,I Can Show You,Lil Uzi Vert,317209,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
96,Shallow,Lady Gaga,316981,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
97,VIBEZ,DaBaby,310612,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
98,when the party's over,Billie Eilish,308890,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
99,No Auto (feat. Lil Durk),Lil Uzi Vert,308097,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe
100,SKYBOX,Gunna,308015,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
101,Old Town Road - Remix,Lil Nas X,306559,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
102,lovely (with Khalid),Billie Eilish,306328,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
103,RITMO (Bad Boys For Life),Black Eyed Peas,304606,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
104,Wow.,Post Malone,303206,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
105,Broke In A Minute,Tory Lanez,302866,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh
106,Lose You To Love Me,Selena Gomez,302764,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
107,Prices,Lil Uzi Vert,301418,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
108,SICKO MODE,Travis Scott,301290,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
109,XO Tour Llif3,Lil Uzi Vert,298630,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
110,B.S. (feat. H.E.R.),Jhen? Aiko,298321,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
111,Physical,Dua Lipa,296194,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
112,Come This Way,Lil Uzi Vert,291641,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese
113,Pop Out (feat. Lil Tjay),Polo G,290832,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
114,Cold Feet,Loud Luxury,290557,https://open.spotify.com/track/2FDkS5M0hLIc4Ce3fevjdv
115,It's You,Ali Gatie,288153,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
116,Homecoming,Lil Uzi Vert,287847,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
117,Venetia,Lil Uzi Vert,287677,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
118,rockstar (feat. 21 Savage),Post Malone,286652,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
119,Heartless,The Weeknd,285964,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
120,Truth Hurts,Lizzo,285798,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
121,Like That (feat. Gucci Mane),Doja Cat,285406,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
122,Sucker,Jonas Brothers,284247,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
123,Eastside (with Halsey & Khalid),benny blanco,282846,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
124,Watermelon Sugar,Harry Styles,282561,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
125,F.N,Lil Tjay,282247,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
126,You Need To Calm Down,Taylor Swift,281740,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
127,Lose Control,MEDUZA,279353,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
128,No Judgement,Niall Horan,278519,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
129,La Dif?cil,Bad Bunny,278384,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
130,Ride It,Regard,277240,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
131,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,276722,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
132,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,276183,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
133,The Take (feat. Chris Brown),Tory Lanez,274452,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
