,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,2083181,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,WAP (feat. Megan Thee Stallion),Cardi B,2030000,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1573186,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
4,Laugh Now Cry Later (feat. Lil Durk),Drake,1481152,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1149580,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,POPSTAR (feat. Drake),DJ Khaled,1146403,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
7,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1137111,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
8,Savage Love (Laxed - Siren Beat),Jawsh 685,1130301,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,Mood Swings (feat. Lil Tjay),Pop Smoke,973076,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
10,Watermelon Sugar,Harry Styles,948161,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
11,Roses - Imanbek Remix,SAINt JHN,909826,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
12,Come & Go (with Marshmello),Juice WRLD,835128,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
13,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,834805,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
14,Be Like That - feat. Swae Lee & Khalid,Kane Brown,815162,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
15,Blinding Lights,The Weeknd,786462,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Dynamite,BTS,768226,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
17,Heather,Conan Gray,765362,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
18,Breaking Me,Topic,736811,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
19,Smile (with The Weeknd),Juice WRLD,719247,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
20,Wishing Well,Juice WRLD,706922,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
21,GREECE (feat. Drake),DJ Khaled,682968,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
22,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,665237,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
23,you broke me first,Tate McRae,647236,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
24,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,615899,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
25,Blueberry Faygo,Lil Mosey,587893,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
26,my ex's best friend (with blackbear),Machine Gun Kelly,585603,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
27,Midnight Sky,Miley Cyrus,571029,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
28,Dance Monkey,Tones And I,554452,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,Someone You Loved,Lewis Capaldi,530452,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Rain On Me (with Ariana Grande),Lady Gaga,525252,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
31,Go Crazy,Chris Brown,523818,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
32,Stunnin' (feat. Harm Franklin),Curtis Waters,518427,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
33,Ice Cream (with Selena Gomez),BLACKPINK,513806,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
34,Wolves (feat. Post Malone),Big Sean,513181,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
35,Before You Go,Lewis Capaldi,513133,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
36,death bed (coffee for your head),Powfu,512789,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
37,MAMACITA,Black Eyed Peas,503226,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
38,Take You Dancing,Jason Derulo,501999,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
39,Circles,Post Malone,466142,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
40,Got It On Me,Pop Smoke,464807,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
41,Head & Heart (feat. MNEK),Joel Corry,461698,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
42,OK Not To Be OK,Marshmello,456026,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
43,Dior,Pop Smoke,454235,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
44,24 (feat. Lil Baby),Money Man,451482,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
45,The Box,Roddy Ricch,448682,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
46,Party Girl,StaySolidRocky,421800,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
47,7 Summers,Morgan Wallen,418589,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy
48,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,418350,https://open.spotify.com/track/6wXgnhpmOPEJ7cUweSyy2B
49,Martin & Gina,Polo G,405693,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
50,Over Now (with The Weeknd),Calvin Harris,400376,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
51,Mad at Disney,salem ilese,390045,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
52,Still Don't Know My Name,Labrinth,388458,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,388328,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,What You Know Bout Love,Pop Smoke,387216,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
55,Break My Heart,Dua Lipa,385478,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
56,Lucid Dreams,Juice WRLD,385364,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
57,Intentions (feat. Quavo),Justin Bieber,378316,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
58,Lets Link,WhoHeem,378251,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5
59,Toosie Slide,Drake,374457,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
60,21,Polo G,365429,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
61,Robbery,Juice WRLD,364211,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
62,Sunday Best,Surfaces,362674,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
63,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,362546,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P
64,ily (i love you baby) (feat. Emilee),Surf Mesa,360931,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
65,Shallow,Lady Gaga,359227,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
66,cardigan,Taylor Swift,353912,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
67,Adore You,Harry Styles,352474,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
68,Electric Love,B?RNS,350403,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
69,Life Is Good (feat. Drake),Future,347273,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
70,Hit Different,SZA,346303,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
71,Don't Start Now,Dua Lipa,346233,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
72,goosebumps,Travis Scott,343518,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
73,After Party,Don Toliver,341480,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
74,You Got It,Vedo,340438,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
