,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,7 rings,Ariana Grande,2648811,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
2,MIDDLE CHILD,J. Cole,2242803,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
3,Wow.,Post Malone,1732754,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1625692,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,Going Bad (feat. Drake),Meek Mill,1163026,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
6,Without Me,Halsey,1094353,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,SICKO MODE,Travis Scott,1018939,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
8,Dancing With A Stranger (with Normani),Sam Smith,990297,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
9,Look Back at It,A Boogie Wit da Hoodie,899496,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
10,"thank u, next",Ariana Grande,884615,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
11,Drip Too Hard (Lil Baby & Gunna),Lil Baby,834808,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
12,ZEZE (feat. Travis Scott & Offset),Kodak Black,790416,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
13,Mo Bamba,Sheck Wes,782297,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
14,Saturday Nights,Khalid,776921,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
15,High Hopes,Panic! At The Disco,753067,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
16,Shallow,Lady Gaga,722398,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
17,Lost in the Fire,Gesaffelstein,710268,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
18,Happier,Marshmello,708219,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,Eastside (with Halsey & Khalid),benny blanco,675458,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
20,Leave Me Alone,Flipp Dinero,669791,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
21,Keanu Reeves,Logic,642539,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
22,First Off (feat. Travis Scott),Future,600877,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG
