,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Se?orita,Shawn Mendes,2131561,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,Goodbyes (Feat. Young Thug),Post Malone,1645439,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
3,Money In The Grave (Drake ft. Rick Ross),Drake,1458480,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
4,Beautiful People (feat. Khalid),Ed Sheeran,1398188,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
5,I Don't Care (with Justin Bieber),Ed Sheeran,1233028,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
6,Ransom,Lil Tecca,1200464,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1182436,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
8,Panini,Lil Nas X,1093062,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
9,One Thing Right,Marshmello,1045793,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
10,Antisocial (with Travis Scott),Ed Sheeran,1023883,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
11,Truth Hurts,Lizzo,1012541,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
12,Lalala,Y2K,942275,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,How Do You Sleep?,Sam Smith,919746,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
14,bad guy,Billie Eilish,885818,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,848398,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,bad guy (with Justin Bieber),Billie Eilish,836682,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
17,If I Can't Have You,Shawn Mendes,756617,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
18,The Git Up,Blanco Brown,746305,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
19,Someone You Loved,Lewis Capaldi,720540,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
