,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Heartless,The Weeknd,1987477,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
2,Blinding Lights,The Weeknd,1823636,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
3,Dance Monkey,Tones And I,1621949,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,ROXANNE,Arizona Zervas,1617698,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,Circles,Post Malone,1204042,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,Falling,Trevor Daniel,1129877,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
7,everything i wanted,Billie Eilish,1098324,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
8,All I Want for Christmas Is You,Mariah Carey,1052679,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
9,Someone You Loved,Lewis Capaldi,1002771,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,Memories,Maroon 5,968833,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
11,HIGHEST IN THE ROOM,Travis Scott,945653,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
12,Don't Start Now,Dua Lipa,793642,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
13,Lose You To Love Me,Selena Gomez,787005,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
14,hot girl bummer,blackbear,776616,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
15,Last Christmas,Wham!,772272,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,LOYAL (feat. Drake),PARTYNEXTDOOR,756200,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
17,Santa Tell Me,Ariana Grande,724986,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,Bandit (with YoungBoy Never Broke Again),Juice WRLD,705732,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
19,It's Beginning to Look a Lot like Christmas,Michael Bubl?,699120,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
20,Se?orita,Shawn Mendes,673519,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
21,BOP,DaBaby,670256,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
22,Mistletoe,Justin Bieber,666344,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
23,"10,000 Hours (with Justin Bieber)",Dan + Shay,662733,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
24,It's the Most Wonderful Time of the Year,Andy Williams,635948,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
25,bad guy,Billie Eilish,628290,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
