,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Therefore I Am,Billie Eilish,1681650,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
2,positions,Ariana Grande,1297837,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
3,Mood (feat. iann dior),24kGoldn,1224333,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1064515,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,What You Know Bout Love,Pop Smoke,994571,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
6,Lonely (with benny blanco),Justin Bieber,943245,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
7,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,849641,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
8,Holy (feat. Chance The Rapper),Justin Bieber,834104,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
9,All I Want for Christmas Is You,Mariah Carey,814701,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
10,WAP (feat. Megan Thee Stallion),Cardi B,773343,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
11,Laugh Now Cry Later (feat. Lil Durk),Drake,706855,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
12,you broke me first,Tate McRae,704242,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
13,ROCKSTAR (feat. Roddy Ricch),DaBaby,702778,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
14,pov,Ariana Grande,699472,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
15,34+35,Ariana Grande,667033,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
16,Levitating (feat. DaBaby),Dua Lipa,665755,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
17,Put Your Records On,Ritt Momney,649777,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
18,Be Like That - feat. Swae Lee & Khalid,Kane Brown,646617,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
19,SO DONE,The Kid LAROI,639239,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
20,Tyler Herro,Jack Harlow,624018,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
21,Come & Go (with Marshmello),Juice WRLD,616082,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
22,HOLIDAY,Lil Nas X,612530,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
23,It's Beginning to Look a Lot like Christmas,Michael Bubl?,610838,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
24,Haw?i - Remix,Maluma,610675,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
25,Last Christmas,Wham!,609087,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
26,Santa Tell Me,Ariana Grande,597680,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
27,Whoopty,CJ,585034,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
28,Blinding Lights,The Weeknd,583375,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Watermelon Sugar,Harry Styles,574598,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
30,Rockin' Around The Christmas Tree,Brenda Lee,570110,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
31,Savage Love (Laxed - Siren Beat),Jawsh 685,558952,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
32,Jingle Bell Rock,Bobby Helms,553827,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
33,Wonder,Shawn Mendes,542182,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
34,Drankin N Smokin,Future,530655,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
35,Dynamite,BTS,529786,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
36,It's the Most Wonderful Time of the Year,Andy Williams,517121,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
37,POPSTAR (feat. Drake),DJ Khaled,515036,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
38,Someone You Loved,Lewis Capaldi,512995,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
39,Roses - Imanbek Remix,SAINt JHN,501489,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
40,Forever After All,Luke Combs,484247,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
41,Heather,Conan Gray,480593,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
42,my ex's best friend (with blackbear),Machine Gun Kelly,475359,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
43,Wishing Well,Juice WRLD,464284,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
44,Mood Swings (feat. Lil Tjay),Pop Smoke,464224,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
45,Dreams - 2004 Remaster,Fleetwood Mac,463671,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
46,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,460300,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
47,Underneath the Tree,Kelly Clarkson,458607,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
48,Spicy (feat. Post Malone),Ty Dolla $ign,453574,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
49,Before You Go,Lewis Capaldi,453378,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
50,Mistletoe,Justin Bieber,448347,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
51,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,443297,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
52,Midnight Sky,Miley Cyrus,437581,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
53,Take You Dancing,Jason Derulo,436945,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
54,Breaking Me,Topic,435712,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
55,Martin & Gina,Polo G,433308,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
56,D?KITI,Bad Bunny,422629,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
57,Starting Over,Chris Stapleton,420796,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
58,Dance Monkey,Tones And I,416360,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
59,Blueberry Faygo,Lil Mosey,413044,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
60,Head & Heart (feat. MNEK),Joel Corry,408562,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
61,Holly Jolly Christmas,Michael Bubl?,398916,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
62,Circles,Post Malone,378749,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
63,Train Wreck,James Arthur,371970,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
64,Daisy,Ashnikko,371285,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
65,Runnin,21 Savage,370735,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
66,The Box,Roddy Ricch,367052,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
67,Lucid Dreams,Juice WRLD,366960,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,365136,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
69,Sofia,Clairo,363644,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
70,Stripes Like Burberry,Future,361412,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg
71,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,359403,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
72,Sleigh Ride,The Ronettes,358063,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf
73,ALWAYS DO,The Kid LAROI,356492,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
74,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,353954,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
75,ThatÅfs It,Future,352797,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
76,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,352405,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
77,If the World Was Ending - feat. Julia Michaels,JP Saxe,348362,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
78,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,346870,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
79,Diamonds,Sam Smith,345603,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
80,Dior,Pop Smoke,345004,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
81,Robbery,Juice WRLD,337768,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
82,Paradise (feat. Dermot Kennedy),MEDUZA,335011,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
83,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,332332,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
