,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,1655289,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,I Don't Care (with Justin Bieber),Ed Sheeran,1592841,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,bad guy,Billie Eilish,1463877,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,The London (feat. J. Cole & Travis Scott),Young Thug,1331190,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
5,If I Can't Have You,Shawn Mendes,1050453,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
6,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,996803,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,943394,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
8,Old Town Road,Lil Nas X,943162,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
9,EARFQUAKE,"Tyler, The Creator",916694,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
10,Never Really Over,Katy Perry,874607,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
11,Pop Out (feat. Lil Tjay),Polo G,863679,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
12,Truth Hurts,Lizzo,832396,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
13,Sucker,Jonas Brothers,743282,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,Suge,DaBaby,739870,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
15,Wow.,Post Malone,738892,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
16,Someone You Loved,Lewis Capaldi,733775,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
17,"Go Loko (feat. Tyga, Jon Z)",YG,723935,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
18,Mother's Daughter,Miley Cyrus,723191,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
19,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,698907,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
