,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,ROXANNE,Arizona Zervas,1425871,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
2,Dance Monkey,Tones And I,1403735,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Circles,Post Malone,1216423,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,HIGHEST IN THE ROOM,Travis Scott,1207940,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
5,Someone You Loved,Lewis Capaldi,1083579,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
6,Lose You To Love Me,Selena Gomez,1079281,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
7,Memories,Maroon 5,1015828,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
8,Bandit (with YoungBoy Never Broke Again),Juice WRLD,959256,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
9,hot girl bummer,blackbear,875531,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
10,Stuck In A Dream (feat. Gunna),Lil Mosey,820759,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
11,Don't Start Now,Dua Lipa,805365,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
12,Follow God,Kanye West,790703,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
13,"10,000 Hours (with Justin Bieber)",Dan + Shay,786780,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
14,Se?orita,Shawn Mendes,722834,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
15,Woah,Lil Baby,677547,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
16,223's (feat. 9lokknine),YNW Melly,664264,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
17,Ransom,Lil Tecca,652284,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
