,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,1617525,France,0VjIjW4GlUZAMYd2vXMi3b
1,Lettre ? une femme,0.835,0.487,0.398,0.0,0.12,-9.901,0,0.0697,149.367,4,0.905,1594884,France,5HEtuK03ygUzqca6yfgOYZ
2,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1307479,France,24Yi9hE78yPEbZ4kxyoXAI
3,6.3,0.688,0.875,0.613,0.0,0.114,-7.229,0,0.21,119.964,4,0.752,1289661,France,6bzxAa3VCiIGzhjsxbHo5q
4,Je vous d?teste tous,0.263,0.886,0.664,0.0,0.0978,-5.497,0,0.191,126.02,4,0.599,1139072,France,7gXKk9AN9WNlMNlNx1hD0y
5,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,1126287,France,0nbXyq5TXYPCO7pr3N8S4I
6,Toosie Slide,0.321,0.834,0.454,6.15e-06,0.114,-9.75,0,0.201,81.618,4,0.837,1102053,France,127QTOFJsJQp5LbJbu3A1y
7,MD (feat. Niska),0.501,0.409,0.729,0.0,0.124,-5.253,0,0.401,75.412,4,0.595,1063890,France,7HnZCmNXgva6N3kZiK0NTn
8,Prison pour mineurs,0.134,0.742,0.693,0.0,0.098,-7.407,1,0.399,167.057,4,0.285,1051391,France,4VW2dYyax9XGl5qPwAtRSf
9,ily (i love you baby) (feat. Emilee),0.0686,0.674,0.774,0.00188,0.393,-7.567,0,0.0892,112.05,4,0.33,1049497,France,62aP9fBQKYKxi7PDXwcUAS
10,Ne reviens pas,0.212,0.932,0.778,0.0,0.168,-3.384,0,0.0638,124.996,4,0.933,1024519,France,4TnFANpjVwVKWzkxNzIyFH
11,Mele?im,0.188,0.682,0.697,0.0,0.334,-4.276,0,0.0757,95.012,4,0.57,1010916,France,0BD9boQC7jUTWkAoib4Z0d
12,Sousou,0.43,0.876,0.859,0.0,0.108,-5.288,0,0.0512,124.952,4,0.668,981450,France,3dyoo6UNb2VlMTISBqrDb1
13,Blanche,0.525,0.776,0.713,0.0,0.306,-6.121,0,0.143,127.987,4,0.551,969305,France,5GyyPRvEwdI4wJSUbzxHQv
14,Tusa,0.295,0.803,0.715,0.000134,0.0574,-3.28,1,0.298,101.085,4,0.574,939360,France,7k4t7uLgtOxPwTpFmtJNTY
15,Distant,0.545,0.786,0.732,0.0,0.0643,-6.254,0,0.176,105.031,4,0.447,917996,France,1Sb7QJRawbARgpMqyYNMkT
16,Angela,0.702,0.65,0.469,0.249,0.106,-8.676,0,0.184,191.853,4,0.378,895988,France,6ab3CQvDlAVttThZucwGQ1
17,Crois-moi (feat. Ninho),0.0676,0.772,0.687,0.0,0.103,-6.464,1,0.0695,149.857,4,0.449,895815,France,69I4Eynuxdj6LEmpvG56u6
18,Train de vie (feat. PLK),0.314,0.739,0.585,0.0,0.0998,-7.605,1,0.195,143.849,4,0.708,881509,France,2VXeQ7moo4zfT6EFO3Cwse
19,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,876702,France,7eJMfftS33KTjuF7lTsMCx
20,Zipette,0.371,0.743,0.757,0.0,0.0988,-6.889,0,0.272,192.018,3,0.72,808096,France,1Lulg5ZiMEXy3QNwb1PB8I
21,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,797887,France,1rgnBhdG2JDFTbYkYRZAku
22,93% [Tijuana],0.613,0.798,0.686,0.0,0.298,-5.138,1,0.077,136.07,4,0.797,791703,France,6as0Q9RFNCufcus0mzHoDs
23,Sunday Best,0.183,0.878,0.525,0.0,0.0714,-6.832,1,0.0578,112.022,4,0.694,781628,France,1Cv1YLb4q0RzL6pybtaMLo
24,Baian?,0.0007,0.497,0.755,0.585,0.33,-6.948,0,0.0497,121.869,4,0.493,763121,France,430efk5Jc5wGay4EWP4snS
25,Falling,0.123,0.784,0.43,0.0,0.0887,-8.756,0,0.0364,127.087,4,0.236,751813,France,2rRJrJEo19S2J82BDsQ3F7
26,Salt,0.131,0.693,0.835,0.0,0.073,-3.242,1,0.0623,128.057,4,0.743,745701,France,7vgv8KZBSo0TPzyIWG9yzV
27,Say So,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0,0.158,110.962,4,0.786,721242,France,3Dv1eDb0MEgF93GpLXlucZ
28,La vie qu'on m?ne,0.687,0.8,0.756,2.06e-06,0.111,-4.4,0,0.0367,113.204,3,0.456,721210,France,0Jh6iWjna1wk5le0Ahn7No
29,Don't Start Now,0.0123,0.793,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,721038,France,3PfIrDoz19wz7qK7tYeu62
30,Ride It,0.177,0.88,0.751,6.43e-05,0.106,-4.258,0,0.0874,117.948,4,0.884,715702,France,2tnVG71enUj33Ic2nFN6kZ
31,Dybala,0.256,0.729,0.721,0.0,0.111,-5.83,0,0.0761,132.304,4,0.537,715061,France,4Nfak8iMF4kQfQ6Pa8Z79m
32,Double binks (feat. Ninho & Zed),0.633,0.9,0.386,0.0,0.185,-8.636,0,0.22,119.993,4,0.526,695280,France,23ZFRQWEvlK8AVN6ZQ5INr
33,1?re fois,0.196,0.625,0.596,0.0,0.121,-8.431,0,0.189,78.175,4,0.78,682742,France,1PA1LTNLAJrbJPWPxEFQvD
34,ROXANNE,0.0522,0.621,0.601,0.0,0.46,-5.616,0,0.148,116.735,5,0.457,680378,France,696DnlkuDOXcMAnKlTgXXK
35,Moulaga,0.327,0.71,0.699,4.64e-06,0.0975,-4.664,0,0.1,125.051,4,0.484,676975,France,5BfCoUcWNXcpyJfjXRIeyC
36,Vaillante,0.174,0.807,0.669,0.00236,0.15,-7.181,1,0.217,100.043,4,0.57,663439,France,0vUCn7o1ZK4CRtngYRZwPL
37,Changer de vie,0.459,0.81,0.549,0.0,0.11,-6.928,1,0.0841,111.932,4,0.755,659147,France,2WIeuAjiFJnOItLZ0sjniI
38,Promo (feat. Damso),0.506,0.738,0.744,0.0,0.105,-7.116,0,0.319,139.934,4,0.483,635885,France,1l3WcVBNpaXBIWGYefPV9b
39,Pirate,0.491,0.541,0.556,0.000123,0.094,-7.581,0,0.358,191.73,4,0.613,616831,France,04DQPJA3FWKdIvDaMsnMdv
40,So Maness,0.0336,0.894,0.842,0.0,0.28,-4.549,0,0.135,122.013,4,0.304,613967,France,7dwmTVQ6zSxowYtw2tFKww
41,Street,0.304,0.664,0.619,0.0,0.265,-7.631,0,0.05,147.932,4,0.483,583131,France,7x3kHHEczVkeuuFkUKjUv7
42,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,582358,France,4nK5YrxbMGZstTLbvj6Gxw
43,Some Say,0.701,0.779,0.342,2.75e-06,0.132,-6.316,0,0.0405,104.995,4,0.482,580163,France,4poybupy26pTWPr9zY1i7h
44,Calumet,0.353,0.785,0.573,0.0,0.112,-7.521,0,0.169,117.923,4,0.392,578688,France,4hCHnvepjWmpP2kgYuEC7d
45,Dans l'espace (feat. Heuss l'Enfoir?),0.0286,0.916,0.57,1.96e-06,0.0851,-6.278,1,0.18,110.05,4,0.7,571988,France,2KAkkba3PaYFegfmYpUITv
46,Never Seen the Rain,0.44,0.485,0.461,0.0,0.232,-5.646,1,0.0444,87.009,4,0.324,569769,France,2grAr8pWMuLWn8ZYEE9wDV
47,Physical,0.0137,0.647,0.844,0.000658,0.102,-3.756,1,0.0457,146.967,4,0.746,562231,France,3AzjcOeAmA57TIOr9zF1ZW
48,Wesh,0.221,0.863,0.507,0.0,0.0997,-8.357,1,0.395,149.058,4,0.467,544009,France,5SS0c95EiaRyIET3JHd0lE
49,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,533903,France,22LAwLoDA5b4AaGSkg6bKW
50,POPOPOP,0.0486,0.833,0.652,0.000134,0.145,-6.194,0,0.308,130.002,4,0.413,531523,France,18HNGxDOcshRU2Hdu8tMOM
51,C?te Ouest,0.534,0.772,0.596,0.0,0.172,-7.962,1,0.102,152.057,4,0.603,508335,France,4ZuuPLV4qYiznagLAFPHcW
52,In Your Eyes,0.00285,0.667,0.719,8.1e-05,0.0736,-5.371,0,0.0346,100.021,4,0.717,505496,France,7szuecWAPwGoV1e5vGu8tl
53,Enfant compliqu?,0.513,0.8,0.678,0.00136,0.124,-6.799,1,0.183,81.005,4,0.52,499836,France,2WDPXXLSTnfKzHLVpyUFp5
54,Skechers,0.26,0.903,0.327,0.011,0.108,-9.727,1,0.0877,100.008,4,0.274,493678,France,2alc8VZAzDgdAsL2QMk3hu
55,Infinity - Dubdogz & Bhaskar Edit,0.00412,0.723,0.57,0.00183,0.0862,-8.589,0,0.0429,123.979,4,0.575,491773,France,4ekDggjElGJX9kNSOtnbVf
56,Ninja,0.0307,0.826,0.685,0.0,0.0774,-5.982,0,0.0387,99.001,4,0.641,487889,France,2imLYhuE0rBYnSrhXDOaRX
57,bad guy,0.328,0.701,0.425,0.13,0.1,-10.965,1,0.375,135.128,4,0.562,484191,France,2Fxmhks0bxGSBdJ92vM42m
58,Woin Woin (feat. RK),0.168,0.898,0.645,0.0,0.0748,-7.1,1,0.287,130.031,4,0.661,482978,France,0vetigm1cKD8YvB37KCSHu
59,L'adresse,0.205,0.695,0.706,0.0,0.289,-6.131,1,0.0683,87.528,4,0.351,478585,France,2imn6s1bQUKShiC7Ab2Lp5
60,Trampoline (with ZAYN),0.56,0.619,0.459,0.0,0.137,-5.782,0,0.0334,126.803,4,0.498,476352,France,2ez6qvOTHKeI3ss80NGqnI
61,everything i wanted,0.902,0.704,0.225,0.657,0.106,-14.454,0,0.0994,120.006,4,0.243,469406,France,3ZCTVFBt2Brf31RLEnCkWJ
62,Boss Bitch,0.127,0.707,0.955,0.0,0.202,-4.593,0,0.222,125.989,4,0.575,468191,France,78qd8dvwea0Gosb6Fe6j3k
63,Ailleurs (feat. Maes),0.423,0.623,0.81,0.0,0.105,-5.336,0,0.0442,101.931,4,0.674,465732,France,5rTFwZ5ECdJTcMtm0O8mYS
64,Stupid Love,0.00146,0.676,0.815,0.00041,0.275,-4.294,1,0.0625,117.973,4,0.796,464785,France,2kJu14V7hbZw3I4K8L8SXb
65,RITMO (Bad Boys For Life),0.0334,0.721,0.716,0.00084,0.237,-7.037,0,0.0657,104.994,4,0.667,463173,France,6cy3ki60hLwimwIje7tALf
66,Rose rouge,0.0722,0.76,0.564,0.0,0.097,-8.155,0,0.0457,122.013,4,0.842,462229,France,598LAMCCrDfqmJxw0HnWeD
67,Jamais,0.474,0.643,0.643,0.0,0.102,-7.08,0,0.0905,149.956,4,0.81,451398,France,4jB8td98pbRVvTqtQ7I3MI
68,Elle (pt.1),0.114,0.782,0.752,0.0,0.335,-5.29,1,0.259,145.014,4,0.79,449797,France,3yFtEOsAW6eYrgWB7NAnaH
69,Valise,0.168,0.661,0.673,0.0,0.0558,-7.367,0,0.257,122.946,4,0.625,446837,France,4WNRbKU0oMQUvnGRXKWKoY
70,Avant toi,0.875,0.63,0.396,0.0,0.1,-9.162,1,0.0334,142.046,4,0.246,445354,France,4iNPp0BZ4lBu7bipdWLcWk
71,Loin de moi,0.635,0.892,0.459,4.4e-05,0.062,-8.316,0,0.239,96.975,4,0.501,444202,France,30kxl4FnaEFS2qZkec3Zak
72,Ca ira mieux demain,0.32,0.745,0.545,5.91e-06,0.194,-7.394,0,0.224,133.916,4,0.348,438604,France,7jUeurloPULnhaXqbw6RGn
73,40%,0.396,0.841,0.693,3.99e-06,0.133,-7.335,1,0.205,92.021,4,0.678,433556,France,47LFcy7prvEY5D08d26zOo
74,Mec de la rue,0.397,0.527,0.541,0.0,0.128,-6.956,1,0.299,101.955,3,0.372,431270,France,0aNTu4Ip8DUsCcNTgAMiXK
75,In Your Eyes (feat. Alida),0.172,0.57,0.672,1.04e-06,0.0768,-5.888,0,0.0716,120.018,4,0.461,430328,France,61ZM92T2zaXIVsqncThQzC
