,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Ne reviens pas,0.212,0.932,0.778,0.0,0.168,-3.384,0,0.0638,124.996,4,0.933,2228844,France,4TnFANpjVwVKWzkxNzIyFH
1,Dans l'espace (feat. Heuss l'Enfoir?),0.0286,0.916,0.57,1.96e-06,0.0851,-6.278,1,0.18,110.05,4,0.7,2074896,France,2KAkkba3PaYFegfmYpUITv
2,Blinding Lights,0.00147,0.513,0.796,0.000209,0.0938,-4.075,1,0.0629,171.017,4,0.345,2062687,France,0sf12qNH5qcw8qpgymFOqD
3,Distant,0.545,0.786,0.732,0.0,0.0643,-6.254,0,0.176,105.031,4,0.447,1891360,France,1Sb7QJRawbARgpMqyYNMkT
4,Moulaga,0.327,0.71,0.699,4.64e-06,0.0975,-4.664,0,0.1,125.051,4,0.484,1781870,France,5BfCoUcWNXcpyJfjXRIeyC
5,Blanche,0.525,0.776,0.713,0.0,0.306,-6.121,0,0.143,127.987,4,0.551,1767587,France,5GyyPRvEwdI4wJSUbzxHQv
6,MD (feat. Niska),0.501,0.409,0.729,0.0,0.124,-5.253,0,0.401,75.412,4,0.595,1691429,France,7HnZCmNXgva6N3kZiK0NTn
7,Dybala,0.256,0.729,0.721,0.0,0.111,-5.83,0,0.0761,132.304,4,0.537,1655727,France,4Nfak8iMF4kQfQ6Pa8Z79m
8,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,1571523,France,1rgnBhdG2JDFTbYkYRZAku
9,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,1539171,France,0nbXyq5TXYPCO7pr3N8S4I
10,Mele?im,0.119,0.686,0.698,0.0,0.323,-4.675,0,0.07,94.958,4,0.55,1432236,France,0RyGkLUzlkmu6EZadbOgZa
11,93% [Tijuana],0.621,0.803,0.686,0.0,0.181,-5.222,1,0.0639,136.055,4,0.797,1418779,France,45mzuuUWaRRLwIDifDferf
12,Boire et mousser (feat. Naza),0.134,0.719,0.798,0.0,0.236,-5.364,0,0.155,140.015,4,0.822,1388147,France,4U0FU6CWp0BdhlthaRcW9W
13,Jamais,0.474,0.643,0.643,0.0,0.102,-7.08,0,0.0905,149.956,4,0.81,1347248,France,4jB8td98pbRVvTqtQ7I3MI
14,Falling,0.123,0.785,0.431,0.0,0.0887,-8.756,0,0.0364,127.085,4,0.236,1277792,France,4TnjEaWOeW0eKTKIEvJyCa
15,40%,0.396,0.841,0.693,3.99e-06,0.133,-7.335,1,0.205,92.021,4,0.678,1199616,France,47LFcy7prvEY5D08d26zOo
16,Woin Woin (feat. RK),0.168,0.898,0.645,0.0,0.0748,-7.1,1,0.287,130.031,4,0.661,1180171,France,0vetigm1cKD8YvB37KCSHu
17,Avant toi,0.875,0.63,0.396,0.0,0.1,-9.162,1,0.0334,142.046,4,0.246,1124888,France,4iNPp0BZ4lBu7bipdWLcWk
18,Gang,0.0695,0.901,0.65,4.39e-05,0.0867,-6.766,1,0.16,120.022,4,0.458,1088099,France,10luKmtlbA2PO8tH3kurlJ
19,POPOPOP,0.0486,0.833,0.652,0.000134,0.145,-6.194,0,0.308,130.002,4,0.413,1074517,France,18HNGxDOcshRU2Hdu8tMOM
20,Street,0.304,0.664,0.619,0.0,0.265,-7.631,0,0.05,147.932,4,0.483,1069482,France,7x3kHHEczVkeuuFkUKjUv7
21,ROXANNE,0.0522,0.621,0.601,0.0,0.46,-5.616,0,0.148,116.735,5,0.457,1054239,France,696DnlkuDOXcMAnKlTgXXK
22,Don't Start Now,0.0125,0.794,0.793,0.0,0.0952,-4.521,0,0.0842,123.941,4,0.677,1046168,France,6WrI0LAC5M1Rw2MnX2ZvEg
23,Oui ou non,0.635,0.649,0.574,1.28e-05,0.161,-7.856,1,0.143,199.906,4,0.361,1018974,France,7rBP4bLjMLNkix1nGHjheP
24,Some Say,0.701,0.779,0.342,2.75e-06,0.132,-6.316,0,0.0405,104.995,4,0.482,1018703,France,4poybupy26pTWPr9zY1i7h
25,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1016099,France,24Yi9hE78yPEbZ4kxyoXAI
26,Calumet,0.353,0.785,0.573,0.0,0.112,-7.521,0,0.169,117.923,4,0.392,1014736,France,4hCHnvepjWmpP2kgYuEC7d
27,Mec de cit?,0.455,0.805,0.705,2.69e-05,0.191,-6.492,1,0.221,117.992,4,0.451,1013491,France,0ZgS1ThlLDBfoSLwLc8AfO
