,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,. Macarena,0.213,0.777,0.549,1.73e-06,0.0494,-8.202,1,0.0614,129.908,4,0.245,1244384,France,2UZW9WOPXdxw9YMG1bebS8
1,Shape of You,0.581,0.825,0.652,0.0,0.0931,-3.183,0,0.0802,95.977,4,0.931,919597,France,7qiZfU4dY1lWllzX7mPBI3
2,Despacito - Remix,0.229,0.694,0.815,0.0,0.0924,-4.328,1,0.12,88.931,4,0.813,805032,France,5CtI0qwDJkDQGwXD1H1cLb
3,Despacito (Featuring Daddy Yankee),0.209,0.66,0.786,0.0,0.112,-4.757,1,0.17,177.833,4,0.846,726160,France,4aWmUDTfIPGksMNLV2rQP2
4,Chocolat (feat. Awa Imani),0.0822,0.729,0.679,0.0,0.1,-5.456,0,0.0568,108.964,4,0.75,702600,France,4fwtP5khM1iEoa6BP1QQsX
5,I'm the One,0.0533,0.599,0.667,0.0,0.134,-4.267,1,0.0367,80.984,4,0.817,689336,France,72Q0FQQo32KJloivv5xge2
6,Mask Off,0.0102,0.833,0.434,0.0219,0.165,-8.795,1,0.431,150.062,4,0.281,683228,France,3rOSwuTsUlJp0Pu0MkN8r8
7,. Nwaar Is The New Black,0.752,0.744,0.604,0.0,0.0724,-5.634,0,0.15,130.18,4,0.563,636651,France,57U26FwUclMqyZ5ylnPpw1
8,. Signaler,0.511,0.647,0.7,3.96e-05,0.088,-9.007,0,0.0562,176.122,4,0.949,617076,France,03aduXwm6cTqO9bb4XFQ2b
9,Space Jam,0.0565,0.753,0.718,1.25e-05,0.107,-6.485,1,0.131,160.055,4,0.651,615864,France,00cbRAOr6wTPE9WBMejhiM
10,. Mosa?que solitaire,0.37,0.562,0.595,6.96e-06,0.13,-9.896,1,0.334,125.172,4,0.426,615058,France,1E3zyoTHtJzsu5CjwIFIhY
11,It Ain't Me (with Selena Gomez),0.119,0.64,0.533,0.0,0.0864,-6.596,1,0.0706,99.968,4,0.515,607262,France,3eR23VReFzcdmS7TYCrhCe
12,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,0.817,0.0,0.187,-3.862,1,0.109,98.064,4,0.782,581095,France,6kex4EBAj0WHXDKZMEJaaF
13,Attention,0.0969,0.774,0.626,3.12e-05,0.0848,-4.432,0,0.0432,100.041,4,0.777,550468,France,4iLqG9SeJSnt0cSPICSjxv
14,B. #QuedusaalVie,0.0118,0.782,0.639,2.04e-06,0.0969,-8.315,0,0.157,134.967,4,0.274,509252,France,4HvYhaXDmmAW6ZmPcgPZca
15,Mon p'tit loup,0.0838,0.778,0.815,0.0,0.237,-3.502,0,0.238,101.926,4,0.723,507165,France,0gn0krlJTSSZvnMxh2ITHY
16,Top album,0.371,0.852,0.649,0.0,0.0793,-6.515,1,0.241,140.029,4,0.656,486699,France,4rrzxq356QDANDVd0SB1Dq
17,Stay (with Alessia Cara),0.232,0.679,0.634,0.0,0.115,-5.024,0,0.0654,102.013,4,0.498,482570,France,0dA2Mk56wEzDgegdC6R17g
18,Symphony (feat. Zara Larsson),0.259,0.707,0.629,1.6e-05,0.138,-4.581,0,0.0563,122.863,4,0.457,476900,France,1x5sYLZiu9r5E43kMlt9f8
19,N. J Respect R,0.426,0.747,0.434,0.000405,0.108,-8.3,0,0.0828,127.052,4,0.311,473854,France,75UFzgBCaVwJJ4IVIaatpe
20,Be Mine,0.194,0.779,0.666,0.000556,0.0576,-7.361,1,0.0482,123.024,4,0.507,465018,France,2KklXplRtxMsBYo474Es0w
21,Call On Me - Ryan Riback Extended Remix,0.0604,0.67,0.838,0.000611,0.159,-4.031,1,0.0362,104.998,4,0.717,464587,France,78rIJddV4X0HkNAInEcYde
22,You Don't Know Me - Radio Edit,0.16,0.887,0.669,0.0,0.181,-6.058,0,0.144,123.967,4,0.661,463215,France,4WrS6vezaPwOafKJmHqMEU
23,I Feel It Coming,0.426,0.773,0.819,0.0,0.0679,-5.946,0,0.118,92.99,4,0.585,442983,France,5GXAXm5YOmYT0kL5jHvYBt
24,Something Just Like This,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0,0.0317,103.019,4,0.446,429920,France,6RUKPb4LETWmmr3iAEQktW
25,Ghetto,0.367,0.715,0.703,0.0,0.147,-6.687,0,0.165,88.47,3,0.569,415986,France,3VdDQkNCQKPAL4nZlFKWlN
26,Galway Girl,0.0735,0.624,0.876,0.0,0.327,-3.374,1,0.1,99.943,4,0.781,407293,France,0afhq8XCExXpqazXczTSve
27,Slide (feat. Frank Ocean & Migos),0.498,0.736,0.795,1.21e-06,0.254,-3.299,0,0.0545,104.066,4,0.511,407152,France,6gpcs5eMhJwax4mIfKDYQk
28,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,393487,France,7KXjTSCq5nL1LoYtL7XAwS
29,. Kietu,0.142,0.765,0.575,0.0,0.105,-7.558,0,0.105,117.991,4,0.428,391763,France,5urhEtesorARjZhjSaFntn
30,Scared to Be Lonely,0.0895,0.584,0.54,0.0,0.261,-7.786,0,0.0576,137.972,4,0.195,390042,France,3ebXMykcMXOcLeJ9xZ17XH
31,There's Nothing Holdin' Me Back,0.381,0.857,0.8,0.0,0.0913,-4.035,1,0.0583,121.996,4,0.966,381271,France,79cuOz3SPQTuFrp8WgftAu
32,Hear Me Now,0.537,0.788,0.43,0.00261,0.0936,-7.757,1,0.0419,121.996,4,0.461,377513,France,1a5Yu5L18qNxVhXx38njON
33,Skin,0.265,0.564,0.745,0.0,0.147,-7.733,1,0.31,170.661,4,0.351,376152,France,6y2Kaz9QI01XBKJ8mTb7Pf
