,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,Dans l'espace (feat. Heuss l'Enfoir?),0.0286,0.916,0.57,1.96e-06,0.0851,-6.278,1,0.18,110.05,4,0.7,2818001,France,2KAkkba3PaYFegfmYpUITv
1,Ne reviens pas,0.212,0.932,0.778,0.0,0.168,-3.384,0,0.0638,124.996,4,0.933,2541360,France,4TnFANpjVwVKWzkxNzIyFH
2,Distant,0.545,0.786,0.732,0.0,0.0643,-6.254,0,0.176,105.031,4,0.447,2425921,France,1Sb7QJRawbARgpMqyYNMkT
3,Jamais,0.474,0.643,0.643,0.0,0.102,-7.08,0,0.0905,149.956,4,0.81,2367716,France,4jB8td98pbRVvTqtQ7I3MI
4,Blanche,0.525,0.776,0.713,0.0,0.306,-6.121,0,0.143,127.987,4,0.551,2360471,France,5GyyPRvEwdI4wJSUbzxHQv
5,Gang,0.0695,0.901,0.65,4.39e-05,0.0867,-6.766,1,0.16,120.022,4,0.458,2264715,France,10luKmtlbA2PO8tH3kurlJ
6,Dybala,0.256,0.729,0.721,0.0,0.111,-5.83,0,0.0761,132.304,4,0.537,2259065,France,4Nfak8iMF4kQfQ6Pa8Z79m
7,Pirelli,0.329,0.836,0.752,0.0,0.174,-5.782,0,0.0612,103.001,4,0.655,2235684,France,7FZoYJcmCB22N0lAg52nZG
8,Blinding Lights,0.00147,0.513,0.796,0.000209,0.0938,-4.075,1,0.0629,171.017,4,0.345,2026308,France,0sf12qNH5qcw8qpgymFOqD
9,Moulaga,0.327,0.71,0.699,4.64e-06,0.0975,-4.664,0,0.1,125.051,4,0.484,1965820,France,5BfCoUcWNXcpyJfjXRIeyC
10,MD (feat. Niska),0.501,0.409,0.729,0.0,0.124,-5.253,0,0.401,75.412,4,0.595,1831417,France,7HnZCmNXgva6N3kZiK0NTn
11,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,1724418,France,1rgnBhdG2JDFTbYkYRZAku
12,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,1598367,France,0nbXyq5TXYPCO7pr3N8S4I
13,Facetime,0.832,0.709,0.327,0.000227,0.093,-12.192,0,0.0494,131.057,4,0.529,1538995,France,1pmyTzRjcz1qAowK5jYEEd
14,93% [Tijuana],0.621,0.803,0.686,0.0,0.181,-5.222,1,0.0639,136.055,4,0.797,1398676,France,45mzuuUWaRRLwIDifDferf
15,Tudo Bem,0.411,0.63,0.678,0.0,0.165,-6.903,0,0.0932,149.863,4,0.537,1368563,France,4wdJ33LQeaYBdXLKYVHxrE
16,Vice City,0.102,0.645,0.636,8.91e-05,0.0854,-6.718,0,0.131,164.056,4,0.604,1348495,France,2mkfbff7LNN4SUbZ298AvK
17,40%,0.396,0.841,0.693,3.99e-06,0.133,-7.335,1,0.205,92.021,4,0.678,1336430,France,47LFcy7prvEY5D08d26zOo
18,Calumet,0.353,0.785,0.573,0.0,0.112,-7.521,0,0.169,117.923,4,0.392,1325569,France,4hCHnvepjWmpP2kgYuEC7d
19,Tout est cal? (feat. Koba LaD),0.213,0.73,0.658,2.24e-06,0.152,-7.958,1,0.33,80.099,4,0.711,1325442,France,3iFaIzKkI6R3Zy3AAgwvvy
20,Street,0.304,0.664,0.619,0.0,0.265,-7.631,0,0.05,147.932,4,0.483,1324958,France,7x3kHHEczVkeuuFkUKjUv7
21,Woin Woin (feat. RK),0.168,0.898,0.645,0.0,0.0748,-7.1,1,0.287,130.031,4,0.661,1263774,France,0vetigm1cKD8YvB37KCSHu
22,Clinton,0.363,0.878,0.465,4.01e-05,0.38,-7.855,0,0.387,127.989,4,0.172,1242896,France,5uQh7IFaZNi5yjmevppS4V
23,Falling,0.123,0.785,0.431,0.0,0.0887,-8.756,0,0.0364,127.085,4,0.236,1226382,France,4TnjEaWOeW0eKTKIEvJyCa
24,POPOPOP,0.0486,0.833,0.652,0.000134,0.145,-6.194,0,0.308,130.002,4,0.413,1193946,France,18HNGxDOcshRU2Hdu8tMOM
25,Imparfait,0.81,0.665,0.439,0.0,0.114,-9.257,0,0.109,149.993,4,0.293,1148445,France,2oA44GF1ypyWTH18HGLXIS
26,Loin de moi,0.635,0.892,0.459,4.4e-05,0.062,-8.316,0,0.239,96.975,4,0.501,1142406,France,30kxl4FnaEFS2qZkec3Zak
27,Boogie,0.299,0.753,0.611,0.0,0.0936,-7.381,0,0.0734,147.984,4,0.71,1116546,France,7r9g9kVnLkCgKdF8ZQNqU6
28,Femme de m?nage,0.0641,0.78,0.598,0.0,0.303,-6.891,0,0.321,149.096,4,0.636,1115581,France,0OkMZx36jAnr9epv0gS4ND
29,C?te Ouest,0.534,0.772,0.596,0.0,0.172,-7.962,1,0.102,152.057,4,0.603,1105604,France,4ZuuPLV4qYiznagLAFPHcW
30,Oui ou non,0.635,0.649,0.574,1.28e-05,0.161,-7.856,1,0.143,199.906,4,0.361,1088521,France,7rBP4bLjMLNkix1nGHjheP
31,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1065710,France,24Yi9hE78yPEbZ4kxyoXAI
32,Souris verte,0.55,0.804,0.694,0.000287,0.117,-5.919,1,0.0389,110.023,4,0.688,1061020,France,6VB70i0iZ76npVKwWVVUYx
33,ROXANNE,0.0522,0.621,0.601,0.0,0.46,-5.616,0,0.148,116.735,5,0.457,1060890,France,696DnlkuDOXcMAnKlTgXXK
34,Miami Heat,0.0627,0.943,0.493,8.66e-05,0.0978,-8.16,1,0.182,130.028,4,0.639,1025330,France,4FsEfCGYJXzJESGAxzTfXw
35,Don't Start Now,0.0125,0.794,0.793,0.0,0.0952,-4.521,0,0.0842,123.941,4,0.677,1024817,France,6WrI0LAC5M1Rw2MnX2ZvEg
36,Vert,0.353,0.894,0.559,0.0,0.167,-8.177,1,0.341,130.113,4,0.478,1007121,France,41Du6AWKUayH5Toup76iM4
37,Some Say,0.701,0.779,0.342,2.75e-06,0.132,-6.316,0,0.0405,104.995,4,0.482,1004910,France,4poybupy26pTWPr9zY1i7h
38,Lidl,0.436,0.671,0.596,0.0,0.0964,-8.68,1,0.294,135.842,4,0.384,996510,France,1ShUAG9m58Yw2E3bMCUeIN
39,RITMO (Bad Boys For Life),0.0334,0.721,0.716,0.00084,0.237,-7.037,0,0.0657,104.994,4,0.667,992323,France,6cy3ki60hLwimwIje7tALf
40,Titanic,0.488,0.45,0.489,0.0,0.0946,-8.38,0,0.374,84.164,5,0.285,946298,France,2fd8ZAAbAMZTo8HsF3rntH
