,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams,country,id
0,91's,0.249,0.777,0.668,0.0,0.0778,-8.837,0,0.107,103.036,4,0.243,1770204,France,58st6r10Ze6QomHs0BMUA8
1,Air Max,0.35,0.83,0.604,0.0,0.098,-7.23,0,0.425,141.987,4,0.517,1750903,France,2XESFfYekQ0mRau2GXjT3E
2,Ramenez la coupe ? la maison,0.0358,0.808,0.661,0.0,0.138,-6.237,0,0.0395,107.992,4,0.804,1537354,France,1m0UFnuTktOkksvjbF9z0m
3,W.L.G,0.113,0.792,0.624,0.0,0.125,-5.781,1,0.141,155.026,4,0.447,1384128,France,13E2wgUjmdunrlq3Vbxv8T
4,Ma 6t a craqu? (feat. Ninho),0.473,0.816,0.684,1.14e-06,0.137,-8.478,0,0.197,89.999,3,0.815,1334641,France,2NUIWpL6IsYGkwfSN7basS
5,In My Mind,0.176,0.694,0.77,1.1e-05,0.118,-5.335,1,0.149,125.905,4,0.163,1152081,France,0E9ZjEAyAwOXZ7wJC0PD33
6,Copines,0.27,0.701,0.787,0.0,0.105,-3.941,0,0.0855,180.027,4,0.904,1105375,France,3AZg5nZgMquXJ67KgpngKX
7,Solo (feat. Demi Lovato),0.0441,0.737,0.636,6.66e-05,0.35,-4.546,0,0.0437,105.005,4,0.565,978403,France,6kPJZM97LwdG9QIsT7khp6
8,In My Feelings,0.0589,0.835,0.626,6e-05,0.396,-5.833,1,0.125,91.03,4,0.35,936420,France,2G7V7zsVDxg1yRsu7Ew9RJ
9,Feu de bois,0.256,0.789,0.633,1.31e-06,0.092,-6.269,1,0.0734,138.097,4,0.262,933600,France,4L0Iwsk1s8cbdBcEgdm8K5
10,Django,0.391,0.611,0.586,0.0,0.222,-6.785,0,0.259,195.884,4,0.732,908975,France,14hLSMLJ86sHRklJ62tH58
11,Taga,0.38,0.815,0.718,0.0,0.13,-4.955,0,0.112,138.377,4,0.497,901137,France,4xrIWVwDYmJ5KFXinj82TG
12,Alright,0.0181,0.685,0.611,6.64e-06,0.035,-8.057,0,0.068,184.055,4,0.598,896593,France,44ahv3Zj4FOJoy8gJLZF9B
13,Billets verts,0.642,0.662,0.59,1.82e-06,0.108,-8.762,1,0.0745,154.051,4,0.393,894805,France,61SYuUg9rokbvIPxzrhxd0
