,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",171319,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Change,"ONE OK ROCK",159950,https://open.spotify.com/track/3wYEcZ2YkTkQPNUqNPF5sO
3,打上花火,DAOKO,148374,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
4,"This Is Me","Keala Settle",135251,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
5,"Havana (feat. Young Thug)","Camila Cabello",133254,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
6,"The Middle",Zedd,132590,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
7,Wolves,"Selena Gomez",123025,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
8,"Rewrite The Stars","Zac Efron",116662,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
9,"My Boo","Shota Shimizu",116648,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
10,"Wherever you are","ONE OK ROCK",114233,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
11,愛をこめて花束を,Superfly,109682,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
12,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",108092,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
13,恋音と雨空,AAA,104385,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
14,"New Rules","Dua Lipa",104054,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
15,"Candy Pop",TWICE,102386,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg
16,愛唄,GReeeeN,100088,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
17,"The Greatest Show","Hugh Jackman",99589,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
18,Stay,Zedd,99529,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
19,"TT - Japanese ver.",TWICE,99398,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
20,"Never Be the Same","Camila Cabello",97413,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
21,808,Suchmos,96571,https://open.spotify.com/track/1HUd7YQlXVvpMHKnpVyqLF
22,"Finesse - Remix; feat. Cardi B","Bruno Mars",95663,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
