,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Unterwegs,KitschKrieg,4054928,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
2,Playlist,Ufo361,3742187,https://open.spotify.com/track/1mfMAQJWZ9K4vKOahwkYQ3
3,Bläulich,Apache 207,3457480,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
4,Savage Love (Laxed - Siren Beat),Jawsh 685,3240036,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
5,Unterwegs,Apache 207,2646820,https://open.spotify.com/track/7oJW8vNkosiWuKJtsq3mZs
6,Andere Welt,Capital Bra,2323261,https://open.spotify.com/track/5PAAUJTKLT0nCmHUlLdPXb
7,ROCKSTAR (feat. Roddy Ricch),DaBaby,2247453,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,Sie ruft,Apache 207,2229145,https://open.spotify.com/track/4CyCHkhRsDXUeP5K4Y3xjU
9,Tilidin Weg,Bonez MC,2228781,https://open.spotify.com/track/1g3J9W88hTG173ySZR6E9S
10,24 Stunden,Samra,2083064,https://open.spotify.com/track/7LCElzlYw3myTHvC2MQWve
11,Alane,Robin Schulz,2059397,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
12,Airwaves,Pashanim,1990802,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
13,Perspektive,MERO,1981186,https://open.spotify.com/track/2oFmcqi6QWlZCkuHXfrJi2
14,Never Let Me Down,VIZE,1973024,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
15,In meinem Benz,AK AUSSERKONTROLLE,1876412,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r
16,fastlane,Jamule,1866222,https://open.spotify.com/track/7xvofve6KAoCIsqVVxH20J
17,Lovefool,twocolors,1863887,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
18,Fame,Apache 207,1846901,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
19,Watermelon Sugar,Harry Styles,1775866,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
20,Blinding Lights,The Weeknd,1707743,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,Details,Dardan,1704435,https://open.spotify.com/track/08yf4NUfZnOJUZ309NemMm
22,GREECE (feat. Drake),DJ Khaled,1691186,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
23,Laugh Now Cry Later (feat. Lil Durk),Drake,1666502,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
24,Sinne,Sarhad,1652399,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H
25,Boot,Apache 207,1642088,https://open.spotify.com/track/12KENAKQY5JvAsRURN7TzB
26,QN,KC Rebell,1637475,https://open.spotify.com/track/7EN5yE1l414pRyz4AkCEYD
27,Head & Heart (feat. MNEK),Joel Corry,1608345,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
28,AMG,Kool Savas,1597092,https://open.spotify.com/track/4EmiHs5KnkApKW8pkfWdWW
29,Shit Changed,Ufo361,1593908,https://open.spotify.com/track/3JDPPLA5oReVAkrEDcBllG
30,Breaking Me,Topic,1531050,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
31,Come & Go (with Marshmello),Juice WRLD,1502324,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
32,Hollywood,LA Vision,1488980,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
33,WEISSER RAUCH,FOURTY,1488306,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO
34,Ma Bae,Dardan,1462741,https://open.spotify.com/track/3G67H7EzEhwITQn1gPuPwA
35,Roses - Imanbek Remix,SAINt JHN,1453904,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
36,XXL,Miksu / Macloud,1426306,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR
37,Roller,Apache 207,1394084,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
38,Lonely,Tujamo,1386028,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb
39,Cinderella,Pietro Lombardi,1385835,https://open.spotify.com/track/68lAxWGvGc9yGheEkFDFiT
40,Some Say - Felix Jaehn Remix,Nea,1365338,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
41,Fall Auf,Cro,1323582,https://open.spotify.com/track/012iHyRvQQquWQGUTYvDxy
42,To The Moon,Nimo,1321699,https://open.spotify.com/track/13f8rS0rJDigpM8pPidh7d
43,International Criminal,KitschKrieg,1313206,https://open.spotify.com/track/2ketPBZrMipLnqxQUpdOZn
44,Tiefschwarz (feat. Samra),Kontra K,1291231,https://open.spotify.com/track/7bDSLyTjZ1VjU5kPHTL3Ko
45,Übermorgen,Mark Forster,1279412,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
46,Kings & Queens,Ava Max,1243439,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
47,Mario Run,Symba,1238279,https://open.spotify.com/track/6M6Zzch8COuCiIjdn5EhI4
48,Cooler Than Me,Lucky Luke,1198329,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
49,Big Body Benz,Bonez MC,1166985,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj
50,WAP (feat. Megan Thee Stallion),Cardi B,1160920,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
51,Mood Swings (feat. Lil Tjay),Pop Smoke,1148964,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
52,Emotions 2.0,Ufo361,1125171,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
53,Coño,Jason Derulo,1110456,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
54,Smile (with The Weeknd),Juice WRLD,1101819,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
55,Roadrunner,Bonez MC,1036758,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
