,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,gebe auf.,Lune,2482396,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
2,Angeklagt,Bonez MC,2431767,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
3,DOWN,KC Rebell,2428637,https://open.spotify.com/track/0eu0G2tueICibVWy0sHaRb
4,Mood (feat. iann dior),24kGoldn,2289236,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2155110,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,Woher (feat. Sido),Bozza,2118531,https://open.spotify.com/track/3cvoH3kesfV7VlAC9YXbiu
7,Therefore I Am,Billie Eilish,2055881,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
8,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,1876518,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1
9,Head & Heart (feat. MNEK),Joel Corry,1814909,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
10,All I Want for Christmas Is You,Mariah Carey,1808438,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
11,Ohne Dich,Veysel,1666468,https://open.spotify.com/track/0AqrJySgoQIVVRK5ENFfyF
12,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1649484,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
13,Lonely (with benny blanco),Justin Bieber,1639891,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
14,Last Christmas,Wham!,1636692,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
15,Paradise,VIZE,1606959,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
16,positions,Ariana Grande,1527760,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
17,What You Know Bout Love,Pop Smoke,1526498,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
