,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Angst,Apache 207,4786951,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,7,Ufo361,3622792,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
3,Lost (feat. TOPIC42),Samra,2278862,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
4,Mood (feat. iann dior),24kGoldn,1795531,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,The Business,Tiësto,1786970,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,Head & Heart (feat. MNEK),Joel Corry,1654118,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,Whoopty,CJ,1464717,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
8,All We Got (feat. KIDDO),Robin Schulz,1443950,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
9,Goosebumps,HVME,1436893,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
10,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,1433984,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
11,Blinding Lights,The Weeknd,1432195,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,Verlierer,LUNA,1392986,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
13,HOLIDAY,Lil Nas X,1331480,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1321815,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
15,WITHOUT YOU,The Kid LAROI,1312109,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
16,SHAWTY,Luciano,1239133,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
17,gebe auf.,Lune,1228287,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
18,Europol,Miami Yacine,1217983,https://open.spotify.com/track/25UeoyPPgMgvmQVhUBhlow
19,Angeklagt,Bonez MC,1183442,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
20,istanbul freestyle,Pashanim,1170134,https://open.spotify.com/track/2ZiltmlAPVrh2ZSDlrxwsE
21,Paradise (feat. Dermot Kennedy),MEDUZA,1150648,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
22,Afterglow,Ed Sheeran,1145277,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
23,Centre Court,Bausa,1107905,https://open.spotify.com/track/6Xlske5nAmkPb123IfyZ5S
24,Jerusalema (feat. Nomcebo Zikode),Master KG,1085064,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
25,junge ceos,Pashanim,1079892,https://open.spotify.com/track/7BBmK5XPK2nKfWMFtxgOJJ
26,you broke me first,Tate McRae,1066592,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
27,Roller,Apache 207,1049665,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
