,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Rolex,Capital Bra,4096976,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
2,Quarterback,KC Rebell,3375748,https://open.spotify.com/track/0WGG3xWyW6AlXOaW6CHu4A
3,Cherry Lady,Capital Bra,3299535,https://open.spotify.com/track/3r1cV21xPMkgCmxk8VqWOB
4,cOcO MAmA,Dardan,3013042,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH
5,Harami,Samra,2723530,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug
6,Old Town Road,Lil Nas X,2658018,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
7,bad guy,Billie Eilish,2645038,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,Blei (feat. Veysel),Kontra K,2628090,https://open.spotify.com/track/5kLUig6aFQQzY1n2TKzzYD
9,Millies,Luciano,2452779,https://open.spotify.com/track/5lytS4eOWjLWKad2jipjc7
10,Mary,Bausa,2358879,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH
11,Wolke 10,MERO,2351836,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2
12,Blackberry Sky,Eno,2280735,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j
13,Con Calma,Daddy Yankee,2168127,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
14,Affalterbach,Shindy,2166459,https://open.spotify.com/track/1L8LtC2s161XwY6YrtnQjw
15,DNA,KC Rebell,2157790,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
16,SOS,Avicii,2107014,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
17,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2081770,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
18,Wir ticken,Capital Bra,2039584,https://open.spotify.com/track/1ag6DENIjtcmRFCx5JjUng
19,Alleen,KC Rebell,1977739,https://open.spotify.com/track/0geta4Y77R76wvOVlGWnsl
20,Don't Call Me Up,Mabel,1919161,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
21,Prinzessa,Capital Bra,1817373,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
22,Shoote ma Shoote,Samra,1747930,https://open.spotify.com/track/7FOQJQcTDqzXZJ72hZikCl
23,Plaza,Eno,1708165,https://open.spotify.com/track/15mOiiGu0TPiiBTKB4WYm7
24,Gib Ihm,Shirin David,1680986,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
25,Puerto Rico,Fero47,1616007,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP
26,Bye Bye,Capital Bra,1583050,https://open.spotify.com/track/60yqRJXgkrPEvP977ZIOWb
27,Guadalajara (feat. Summer Cem),Bausa,1564849,https://open.spotify.com/track/0UtKZM25fa8kqy1k3sCiXG
28,Yapma,C ARMA,1524500,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa
29,Benzema,Capital Bra,1435792,https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40
30,Moonlight,Gaullin,1393118,https://open.spotify.com/track/0A5gdlrpAuQqZ2iFgnqBFW
31,Pass auf wen du liebst,Ufo361,1378829,https://open.spotify.com/track/5NsCv3I7o0f6vSQScG01f1
32,Sweet but Psycho,Ava Max,1321872,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
33,Bad Liar,Imagine Dragons,1289163,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
34,Sucker,Jonas Brothers,1240718,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
35,ICE,Shirin David,1225224,https://open.spotify.com/track/2YC4rnhpt0sTIUcrIRHZSQ
36,Jay Jay,MERO,1206706,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ
37,Capital Bra je m'appelle,Capital Bra,1204327,https://open.spotify.com/track/5bAZzGAgjY3SZHmciyh8h7
38,Let Me Down Slowly,Alec Benjamin,1163554,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
39,In der Nacht,KC Rebell,1159544,https://open.spotify.com/track/6mUGF0w6dkOcEosV0EpKWm
40,Here With Me,Marshmello,1142729,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
41,Ya Salame,Luciano,1109853,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b
42,Van der Vaart,Capital Bra,1100473,https://open.spotify.com/track/22X5tbeWf9jQQjl7zb63eU
43,Wow.,Post Malone,1081389,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
44,500 PS,Bonez MC,1066762,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
45,7 rings,Ariana Grande,1066744,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
46,High Hopes,Panic! At The Disco,1060439,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
47,Steh auf,Capital Bra,1044495,https://open.spotify.com/track/2IeMkz2ienHzdse2MsvKYv
48,Cabriolet,Capital Bra,1024905,https://open.spotify.com/track/5544wzOCuqHpqNELk3zYxA
49,i'm so tired...,Lauv,991986,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
50,Speechless (feat. Erika Sirola),Robin Schulz,980872,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
51,2x,Mathea,974102,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw
52,Click Click,Capital Bra,956806,https://open.spotify.com/track/0AKDcdzjQ7CNjrqfXgwnMt
53,So Am I,Ava Max,952946,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
54,Later Bitches,The Prince Karma,946623,https://open.spotify.com/track/2MhnrAz9dreS8zLzEuDflG
55,JAJA,Fero47,935217,https://open.spotify.com/track/5z3vuYzS9UF6rD6TmBEdUf
56,Ferrari,Eno,931833,https://open.spotify.com/track/4AgK0CwpwcekXVdAoYB2VO
57,Viva la Dealer,SDP,913618,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm
58,Boy With Luv (feat. Halsey),BTS,905876,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
59,bury a friend,Billie Eilish,896410,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
60,Kolibri,KC Rebell,891522,https://open.spotify.com/track/0LA5AHhpC6tYKUiu7HX9uS
61,Fragen,Azet,886332,https://open.spotify.com/track/3gs4lX2JSAFc8v8piogE3i
62,In My Mind,Dynoro,885715,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
63,Schon ok,Capital Bra,876934,https://open.spotify.com/track/2s5nIYmnd65kDMLsPw1VuW
64,bis um 3,KALIM,876338,https://open.spotify.com/track/03SfDYmOPflD23iTL5qjiq
65,Baller los,MERO,875605,https://open.spotify.com/track/1uNzKXVNwq7jwV0rhjXqLB
66,Someone You Loved,Lewis Capaldi,872522,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
67,Nomer Odin,Olexesh,870794,https://open.spotify.com/track/39APwU7CrTum5B7AHoRdfc
68,Look Back at It,A Boogie Wit da Hoodie,868478,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
69,Wild Stare,Giant Rooks,856002,https://open.spotify.com/track/2SClPoLfPJmwrr3EyfgRTS
70,Hobby Hobby,MERO,851418,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob
71,Bandolero (feat. Farid Bang),18 Karat,827860,https://open.spotify.com/track/2RXURiVJtfaXx6DeibL43f
72,DEUTSCHLAND,Rammstein,811192,https://open.spotify.com/track/1T8IRUJBga0JXioJZvxjBR
73,Giant (with Rag'n'Bone Man),Calvin Harris,803093,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
74,Für mich da,KC Rebell,802615,https://open.spotify.com/track/00IN4udXTO3vzkpBCz5Dmu
75,Never Go Back,Dennis Lloyd,796963,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
76,Shallow,Lady Gaga,793471,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
77,Sollte so sein,Capital Bra,791622,https://open.spotify.com/track/08i2ITRSVDkuZ6vXhFMcGg
78,3 Nights,Dominic Fike,767107,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
79,LV,KC Rebell,766502,https://open.spotify.com/track/2Oxex0pMS5ljCnGGnFXiy0
80,Kill This Love,BLACKPINK,761009,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
81,Neureich,KC Rebell,752798,https://open.spotify.com/track/4QGrS3tjBmRhD9Bxpq8Va0
82,So jung,Kianush,741673,https://open.spotify.com/track/3Z1yd93CAlSp9eZgzwyyW7
83,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,739401,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S
84,Trance,Qzeng,714789,https://open.spotify.com/track/5eA0fLfQRw9WuX34ZRPvAT
85,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,713488,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
86,"30,6k",KC Rebell,708485,https://open.spotify.com/track/2YFjuOeH59bVnwdBwoKUKM
87,Mexican Mafia,Capital Bra,706926,https://open.spotify.com/track/5QvFVebeoSu9DLmxp2Eg8v
88,Tausend Tattoos,Sido,703568,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
89,Ticket,Seeed,703099,https://open.spotify.com/track/6frjeqCOrcb010qUtilQ0K
90,Hype,KC Rebell,688189,https://open.spotify.com/track/4GiYgukyDWgoENjcUTftdE
91,Power is Power,SZA,686778,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP
92,Kalt,Capital Bra,684649,https://open.spotify.com/track/19e0eJYmPzJtj516CM6hqH
93,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,680311,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
94,Leg,Capital Bra,676583,https://open.spotify.com/track/1fsDGaOPuMGv4lkdCA5yPK
95,Schwarze Locken,Capital Bra,676356,https://open.spotify.com/track/2eovhRkEArV30G5LzLjqXn
96,Without Me,Halsey,676096,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
97,Body (feat. brando),Loud Luxury,675349,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
98,Open Up,Matt Simons,670380,https://open.spotify.com/track/7KgqURVRaVhqgyKno2mc1D
99,Hardcore High,Juju,656984,https://open.spotify.com/track/6eTCxwf1n7XZLucLtFn0Fo
100,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,650233,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
101,Copacabana,Leon Machère,646711,https://open.spotify.com/track/214Mx6MSJhtaO1uPtZGqLH
102,Happier,Marshmello,641318,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
103,don't lie to me,Lena,635274,https://open.spotify.com/track/6hyl5rtrQw0FyGOWueYQsd
104,Say My Name,David Guetta,629884,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
105,Talk (feat. Disclosure),Khalid,628785,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
106,Selfie,Kianush,628315,https://open.spotify.com/track/6Mh8pbqMleIxio197Ps5sp
107,Bling Bling,Juju,623269,https://open.spotify.com/track/4HhcTI5UY0dgzC3gfUK6wy
108,Hasso,KC Rebell,621796,https://open.spotify.com/track/3BsNzVRdutPdMwhCsRSdLw
109,Casanova,Summer Cem,620531,https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40
110,when the party's over,Billie Eilish,619938,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
111,Blech,Capital Bra,614039,https://open.spotify.com/track/5zeI6Co8KzH5EpQud4YY3Z
112,Deine Mutter,Kool Savas,598775,https://open.spotify.com/track/4y8xXLG9O3Rbl6e1KaNRTG
113,Goddamn (feat. A Boogie wit da Hoodie),Tyga,595768,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG
114,"break up with your girlfriend, i'm bored",Ariana Grande,594765,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
115,Sunset Lover,Petit Biscuit,592829,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
116,Uncle Sam,KC Rebell,590712,https://open.spotify.com/track/68UANypnmCwZIk7ju8Him8
117,WTF (feat. Amber Van Day),HUGEL,590053,https://open.spotify.com/track/0gn93i7HJt0calph67R5Wu
118,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,587986,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
119,Baila Baila Baila,Ozuna,585851,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
120,Cataleya,Samra,585721,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
121,Kokain,Bonez MC,584882,https://open.spotify.com/track/4Bj3usjRTckEJARO0dLbDf
122,Fading,Alle Farben,573794,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
123,Be Alright,Dean Lewis,567357,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
124,Hallo Hallo,Azet,565852,https://open.spotify.com/track/0RjhrAgD7bSYBi0fyqX616
125,Just You and I,Tom Walker,564026,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
126,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,560068,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
127,Facetime,Dardan,558216,https://open.spotify.com/track/0oZyouBDStcJEUbTmSfys2
128,Baui Coupé,Diplo,555799,https://open.spotify.com/track/4J2c8Mk8stfWPzt1u0G90W
129,Was du Liebe nennst,Bausa,553639,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo
130,Heartbreaker,Hava,553018,https://open.spotify.com/track/35PgxvWxm5nBOP2tb45lEZ
131,Klassik,Nash,551703,https://open.spotify.com/track/4cvdsyaIVLEQXEid5wnyaW
132,ROMEO & JULIET,Loredana,551595,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y
133,Dancing With A Stranger (with Normani),Sam Smith,547578,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
134,wish you were gay,Billie Eilish,547214,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
135,Zemër,Soolking,537921,https://open.spotify.com/track/68av1mZz0VsIYXJWATZWUW
136,Dior 2001,RIN,537348,https://open.spotify.com/track/2eNSyVH3sNPiAj9WpRYK73
137,Nur ein Tanz,Pietro Lombardi,535261,https://open.spotify.com/track/6oaNpCVXUtmG0eKxsPO6Uf
138,"Aua, Oh Oh, Gringo ist sauer (feat. Gringo)",KitschKrieg,534354,https://open.spotify.com/track/4xiCV0ztx5DrAEMSgffo8J
139,DODI,Shindy,528998,https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H
140,Neymar,Capital Bra,526945,https://open.spotify.com/track/7ecGSqT8Ulbzhs5QwgWGVN
141,lovely,Billie Eilish,526090,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
142,Mary Jane,Sami,522107,https://open.spotify.com/track/2KcUP4ALV0XSAbwyslORjb
143,Better When You're Gone,David Guetta,517916,https://open.spotify.com/track/4Tvw0lweq9l2JPQKFbpbBQ
144,Hayat,KC Rebell,516047,https://open.spotify.com/track/5Nw0YLbT9E1OSucZsSKYuS
145,Warnung,Kontra K,509734,https://open.spotify.com/track/3OgD9c7c6GhEWUK660Ezbr
146,Perfekt (feat. Sofiane),RAF Camora,509431,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
147,Melodien (feat. Juju),Capital Bra,508572,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
148,Last Hurrah,Bebe Rexha,507075,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
149,Eastside (with Halsey & Khalid),benny blanco,505855,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
150,Träume werden wahr,MERO,502257,https://open.spotify.com/track/2GxHx0bbc0BK7Z0ChMJUtO
151,Earth,Lil Dicky,493427,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
152,Für uns,Capital Bra,491293,https://open.spotify.com/track/3mu2qB6zsy7fyr0rvujVdK
153,Ich liebe es (feat. XATAR & SAMY),Capital Bra,480532,https://open.spotify.com/track/71XGMPKmWtVxO7bGcGZhbn
154,thank you,Lena,480447,https://open.spotify.com/track/6dcWHkIgaklSNeT8tQRfpS
155,Power Over Me,Dermot Kennedy,476387,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo
156,Ohne mein Team,Bonez MC,474105,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
