,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Magisch,Olexesh,2832039,https://open.spotify.com/track/4gnuy9VBU2GGrN60UMB79t
2,FRIENDS,Marshmello,2653337,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
3,God's Plan,Drake,2305425,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
4,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2014785,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
5,Sick Boy,The Chainsmokers,1851838,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
6,Kriminell,Azet,1834079,https://open.spotify.com/track/6BPbNmOnVGHxVWRqeWvJaJ
7,Power,Ufo361,1670636,https://open.spotify.com/track/4xAWQ2iRnQy35YRKgwBjES
8,Psycho (feat. Ty Dolla $ign),Post Malone,1582161,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
9,IDGAF,Dua Lipa,1519442,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
10,Barking,Ramz,1480658,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
11,Was du Liebe nennst,Bausa,1478309,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo
12,The Middle,Zedd,1471382,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
13,Leave a Light On,Tom Walker,1389050,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
14,River (feat. Ed Sheeran),Eminem,1384329,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
15,Immer wieder (feat. MoTrip),Rooz,1365086,https://open.spotify.com/track/01q4ydDZhk4xdVb0M7uvgu
16,Breathe,Jax Jones,1362002,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
17,Mine,Bazzi,1227302,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
18,Say Something (feat. Chris Stapleton),Justin Timberlake,1223853,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
19,Mad Love,Sean Paul,1223538,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
20,SAD!,XXXTENTACION,1199641,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,rockstar,Post Malone,1180661,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
22,Love Lies (with Normani),Khalid,1142772,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
23,Rooftop,Nico Santos,1136714,https://open.spotify.com/track/637yH6Qs3wXdgjPjO7QGdr
24,Like I Do,David Guetta,1120163,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
25,Tip Toe (feat. French Montana),Jason Derulo,1116860,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
26,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,1093916,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
27,Crazy,Lost Frequencies,1093063,https://open.spotify.com/track/1ZtEZjYb4e0V0gqwRYeeAY
28,X,Nicky Jam,1070734,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
29,All The Stars (with SZA),Kendrick Lamar,1043098,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
30,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,1031927,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
31,Havana (feat. Young Thug),Camila Cabello,1029092,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
32,Everyday,Logic,1003146,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
33,Him & I (with Halsey),G-Eazy,996725,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
34,Qa bone,Azet,994497,https://open.spotify.com/track/6X0pg9AHaLYLq8Cy5j8Suz
35,Corleone,RAF Camora,989744,https://open.spotify.com/track/5muvgRZXDU9DBmKcOolqkw
36,Ti amo,Veysel,978885,https://open.spotify.com/track/66bsUCJWoy09bpuljIXumf
37,Beverly Hills,Ufo361,956108,https://open.spotify.com/track/0FJeo3KAJ5on89PXmo3FiG
38,Leiser,LEA,950677,https://open.spotify.com/track/4k5ripwnTRXiOzXUEGhXSz
39,Look Alive (feat. Drake),BlocBoy JB,943034,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
40,Échame La Culpa,Luis Fonsi,938902,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
41,Dreamer,Axwell /\ Ingrosso,874069,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
42,Ayé,Zuna,862936,https://open.spotify.com/track/09UCANfkj2U3UfSiITG6ZG
43,Pray For Me (with Kendrick Lamar),The Weeknd,853230,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
44,Let You Down,NF,841042,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
45,Primo,RAF Camora,839740,https://open.spotify.com/track/7y5chiQbuvviOYUfUmOPqo
46,Wolves,Selena Gomez,804725,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
47,More Than Friends,James Hype,800422,https://open.spotify.com/track/53SnCRcGrB2UCqNGyYZhJD
48,Capital Letters,Hailee Steinfeld,796235,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
49,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,783011,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
50,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,744033,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
51,Balenciaga,Ufo361,734048,https://open.spotify.com/track/3H8n2CHfv2tV1UYsIO0OwG
52,"Cool (feat. Marc E. Bassy, Gucci Mane)",Felix Jaehn,692167,https://open.spotify.com/track/3vwVxnq3vQ6NxGVxaiuteR
53,Never Be the Same,Camila Cabello,691914,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
54,Zwischen Himmel & Hölle,Kontra K,675264,https://open.spotify.com/track/5XiioS0yEtKXUdXcCucgfQ
55,Anywhere,Rita Ora,644712,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
56,Heaven,Julia Michaels,630127,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
57,Dura,Daddy Yankee,626229,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
58,Perfect,Ed Sheeran,593498,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
59,Gotham City,RAF Camora,588559,https://open.spotify.com/track/2axf5shPhjS8qdaGr5MWaS
60,Airmax gegen Kopf,Dardan,585081,https://open.spotify.com/track/4vOVlcGbOLDYlYIpZkU6VU
61,Naked,James Arthur,583512,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
62,Shape of You,Ed Sheeran,578991,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
63,More Than You Know,Axwell /\ Ingrosso,578702,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
64,Réseaux - K¡K¡ Remix,Niska,572129,https://open.spotify.com/track/3BORnh3lPd7UbhdFh9Bcsf
65,Silence,Marshmello,571306,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
66,I Miss You (feat. Julia Michaels),Clean Bandit,564779,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
67,Ohne mein Team,Bonez MC,562497,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
68,New Rules,Dua Lipa,560456,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
69,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,553271,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
70,"Chabos wissen wer der Babo ist (feat. Nimo, Luciano, Soufian, Eno) - Young Babos Remix",Haftbefehl,547349,https://open.spotify.com/track/4lRuHiE5knmoHcMaNhW0me
71,Bum Bum Tam Tam,MC Fioti,531042,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
72,Sag Nix,RAF Camora,525785,https://open.spotify.com/track/0tW4YbVJ0z6CeQjYBFd09V
73,Moonlight,XXXTENTACION,518151,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
74,Nevermind,Dennis Lloyd,513487,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
75,¿ Was hast du gedacht ?,Gzuz,502055,https://open.spotify.com/track/3KfgsB1luDK9XHJ8e4Hx6h
76,Knöcheltief,Trettmann,499736,https://open.spotify.com/track/1qfM92o8OuFfWouqqfUBF8
77,Heute mit mir,Nimo,498570,https://open.spotify.com/track/7fUWZUNj5qbEuoL6K9947g
78,Senorita,Kay One,498159,https://open.spotify.com/track/5OHOykHs3Ct2pgbqod8uMD
79,Feel It Still,Portugal. The Man,480388,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
80,Freaky Friday (feat. Chris Brown),Lil Dicky,478640,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
81,Kleiner Cabrón,Veysel,468063,https://open.spotify.com/track/18B8O0dI8RANa7Kx9vyemO
82,Bon Voyage,Miami Yacine,460243,https://open.spotify.com/track/1VfSu8qtTf5PMi3d8XVZGj
83,Remind Me to Forget,Kygo,457529,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
84,Whatever It Takes,Imagine Dragons,456600,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
85,Unforgettable,Robin Schulz,456513,https://open.spotify.com/track/3rvEwBi1mFFHqCnkrGmnWp
