,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,110,Capital Bra,10238311,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG
2,200 km/h,Apache 207,7072045,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2
3,Roller,Apache 207,6868072,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo
4,Summer Cem (feat. Luciano),Summer Cem,5436625,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr
5,Dance Monkey,Tones And I,5367657,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,Ronin,Bushido,5361105,https://open.spotify.com/track/2l2UsmkfgmRC6fIDwwsiNM
7,Adriana,RAF Camora,4370296,https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea
8,Kein Plan,Loredana,3509143,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU
9,Genick,Loredana,3457801,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH
10,Nur mit Dir (feat. Xavier Naidoo),Shirin David,3197765,https://open.spotify.com/track/6hh1ikcv3CPsq3a7e9ItNR
11,Huracan,Samra,3022113,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1
12,Schau mich an,Fero47,2294283,https://open.spotify.com/track/0HM0ZmnfqRIazmU3coNEwt
13,Eiskalt,Loredana,2279364,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU
14,Meine Hand,MERO,2255946,https://open.spotify.com/track/5raQQliFM0RvfFl1YfKXg8
15,Señorita,Shawn Mendes,2192999,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
16,Augen Husky,Olexesh,2150605,https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d
17,UP IN SMOKE,RIN,2043619,https://open.spotify.com/track/01vR5Z7AHinp9D2wu2BNQS
18,Tilidin,Capital Bra,1876774,https://open.spotify.com/track/1VEMUkGFio5uURvN8x1DZJ
19,Zeit steht,Trettmann,1851732,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU
20,gENAuSo,Dardan,1842762,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
21,Beautiful People (feat. Khalid),Ed Sheeran,1726285,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
22,Kein Problem,Apache 207,1724439,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s
23,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,1693702,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
24,Primetime,Summer Cem,1687368,https://open.spotify.com/track/1pUaqU8EUStLTqERPzcp3O
25,Vermissen (feat. Henning May),Juju,1562229,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
26,Nummer 1,Capital Bra,1527913,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R
27,Circles,Post Malone,1508341,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
28,Brillis,Shirin David,1432939,https://open.spotify.com/track/1ATzY5RQJj7nC2n3WN4jYx
29,Paradies,Mikael,1432385,https://open.spotify.com/track/0KVMii9yiSjh4az2KzAWnl
30,Piece Of Your Heart,MEDUZA,1418622,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
31,Lalala,Y2K,1402860,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
32,Run Run Run,Capo,1391218,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
33,Fendi Drip,Luciano,1381037,https://open.spotify.com/track/1e9QSdX5uLUw6vbrkZJyXi
34,Jetzt rufst du an,Loredana,1369971,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas
35,Wieder Lila,Samra,1332552,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
36,Barcelona,Gringo,1299620,https://open.spotify.com/track/7GoQIEDTGyYLKgQv4XGkxO
37,Someone You Loved,Lewis Capaldi,1296981,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
38,Hoch,Tim Bendzko,1294468,https://open.spotify.com/track/4SWu9u2dLzmYa8dMieyayQ
39,Goodbyes (Feat. Young Thug),Post Malone,1291296,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
