,name,ArtistID,MusicId0,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,000xQL6tZNLJzIrtIgxqSl
0,Bridde Boys,3MXwHgXTLymeCniKY1H3aM,00efU9s1tVptQB3SUabGvu
0,Kosso,6j2HGKxQpvoTFC5UCDq5mb,00f0LfcR6wAFwYSJsdBNRD
0,Selma Omari,2gLdG0pJEOmwWf6eDrbtyg,00f5g3lW9WrHpxtilpIX2q
0,DJ A1,7ao5uJZUsPeVpWlNkkjWyx,00gpGR84M27moP7AFuqHIx
0,Katja Krasavice,0lFLP59V4TY3XgnrkFIwxK,00gv2BypA7ieovRSsD7rO8
0,Bausa,13bDjug9N0pyv3ZUINjkDV,00iyWekl1wcaHCAqPhZLzO
0,Alonzo,2z2TRvloJt4EfUNQp9rHAi,00jdZMZMVMkt6FRHyRY2Z5
0,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,00ko9WaS4jOX1kEk3gvHjf
0,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,00lNx0OcTJrS3MKHcB80HY
0,Jebroer,7jp5R1aY7kmwBYX3jIu9yk,00mei7Ys3xFx46g6J2TTmn
0,Various Artists,0LyfQWJT6nXafLPZqxe9Of,00pXPeNvEBEFNUTVBT62QI
0,Broederliefde,5GvMLzUp6tMBpaCbr903RN,00r0qpks8uOoARSj4EX8ad
0,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,00uaBUnmyGxBUSwG37sWHx
0,Imany,74eY8wbrhhVD7pACbBHwHw,00vk0sEfb6mr2ehwSw0Uhn
0,Cro,3utZ2yeQk0Z3BCOBWP7Vlu,00xBJ1IJSkErFWuuHxLPoP
0,3robi,51MxI9mWmRMPLK9eNlyQ7o,00xiUhvY3j3LOB8mZHWP3m
0,Sneazzy,1cA379ILgR07m7XQVXyP6Q,00y6yHW6kv07HqWmodzjGb
0,Lacrim,7DUTsWY3RBd64vh8UtgtYA,010sBccFjnvksNaJkW0Az4
0,TJ_beastboy,7l8dcABCTyZKrkskt53Z2u,011NtiyI7P4xlIQHar3p9h
0,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,011ZwIM48eD8ee2UBpG8nK
0,Cro,3utZ2yeQk0Z3BCOBWP7Vlu,012iHyRvQQquWQGUTYvDxy
0,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,014J7jX1wSv0manSdRnveo
0,Bato,5g3TY29rk8El8lvejImgso,016Mbj2Kfukbgbmr1WB65E
0,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,017PF4Q3l4DBUiWoXk4OWT
0,Idaly,1EYdbYpGAuJy6uZo4sVMoM,01AHLmTHZb7MbkxG6X1UjK
0,Katja Krasavice,0lFLP59V4TY3XgnrkFIwxK,01AXHOcjq5Ikq1mKyNm9bM
0,ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,01DOm09B2AbiTARAbXVI6g
0,Niska,7CUFPNi1TU8RowpnFRSsZV,01DaiVsT1zqhmzogYEbEN8
0,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,01FvQEvHETjWqcDpQDJdTb
0,Fredo,3rbtPd0NcvhO2AzMfzx90z,01GIr6ziveLJwKBBQGqs9B
0,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,01GmGxOPy22EdAZGC0X6q1
0,Kaaris,1ntQKIMIgESKpKoNXVBvQg,01H1KnKt2I4zufYTOKnR4i
0,Lijpe x Ismo,7AJmdVvoXRjl6WUlwrMlex,01HjWGf8et4JyQk1oHfIY8
0,Shirin David,0JBdTCGs111JKKYfLqOEBa,01I9AEz658sQnQzCL3K3QG
0,Dave,6Ip8FS7vWT1uKkJSweANQK,01IQ4aQgOf0Kkq3a273hmO
0,Lil Baby,5f7VJjfbwm532GiveGC0ZK,01JMnRUs2YOK6DDpdQASGY
0,Racoon,30mNTnmvPn3HwXA5dW1Iza,01MCHGtGZHtYVeVUNqgMbC
0,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,01NaNxAEmbxcmbfvCFQduv
0,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,01Qb6dN5suQNu87VJ1mIpf
0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,01QdEx6kFr78ZejhQtWR5m
0,Hamza,5gs4Sm2WQUkcGeikMcVHbh,01S5aiC3Q5bt84EiGaCVwP
0,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,01TnVDiet1DFTsyWKUKovl
0,Various Artists,0LyfQWJT6nXafLPZqxe9Of,01Ub2h3U861zjYENDvsOLB
0,Broederliefde,5GvMLzUp6tMBpaCbr903RN,01UtCcD60it0FCymQN3OPp
0,Jacin Trill,4hKoG9QvxsFDLIntc6tZ0g,01VxpJ4PnQD0JCvwl3hOMQ
0,JOYCA,5AqhBC5pt6b0WVpUAII1Ro,01Xq0gzAC3mUlkkojtAojE
0,Fredo,3rbtPd0NcvhO2AzMfzx90z,01ZIculhpupvh79iH4LSWz
0,Big Toe,18Zq5h68TQ6kurXzRNHJDo,01as9sNALk4rpqgqz9a0n3
0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,01dmH2IPkrLNWIMPNXlreE
0,Nekfeu,4LXBc13z5EWsc5N32bLxfH,01dqWNKgM2ujxu7HacaQwI
0,DA Uzi,3xEJ7cDz5rdg6VM8E6Mqhf,01eL1T8iCdN5qK6KI3dAce
0,METRICKZ,2P7AfQW941UU324qq2ggZf,01eVMUiJcYmHqy1HUURwOY
0,Lartiste,6HhnhnxLsowYuuejvku0Bz,01jZO0m1WSPGXriODVKN3U
0,Years & Years,5vBSrE1xujD2FXYRarbAXc,01k24g94i1JvkFLQmVEdCd
0,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,01kOu8BA8yzAHx9LUidTi9
0,Rooz,22qcssYcY9HKu3mgcXXEGq,01q4ydDZhk4xdVb0M7uvgu
0,LEA,5Yo5iU2nf4H41waPl4ZnS1,01qOl2pM8emx1sxdBQc05g
0,MMZ,20amiDsCI5EwB6xy37h44k,01rtYrk7VtuIgNcVfOaVaN
0,Sam Smith,2wY79sveU1sp5g7SokKOiI,01uk7IzZyFNfQTDBXxx6NB
0,RIN,18ISxWwWjV6rPLoVCXf1dz,01vR5Z7AHinp9D2wu2BNQS
0,Monk,0jEyGu5QKLxQ2tIZVnRbfE,01vXerMeFgboAgQZxUL2m9
0,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,01vv2AjxgP4uUyb8waYO5Y
0,Mac Miller,4LLpKhyESsyAXpc4laK94U,01z2fBGB8Hl3Jd3zXe4IXR
0,Marracash,5AZuEF0feCXMkUCwQiQlW7,020wG4EHTwBy5h2rbpxqvK
0,Future,1RyvyyTE3xzB2ZywiAwp0i,021lWIHJrURZrmvYQ1xcM8
0,Cast Of “Mamma Mia! Here We Go Again”,1yjracK9CNmMgZo5myCuqu,021oUsG0NYI7YuJK6c0ecG
0,Sam Fender,6zlR5ttMfMNmwf2lecU9Cc,022k1qYIMWV20yW7tjiBv5
0,Band Aid 20,71UcB6UtI3juKDx2wsOaqn,0247StOpd3AkeBQzANX4Zf
0,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,026IC4Vj88QjLlnIPDExhz
0,Katy Perry,6jJ0s89eD6GaHleKKya26X,02FaKXXL7KUtRc7K0k54tL
0,Dylisa,1EZhPZUiU6c52gOAZLIcR2,02Hm1Auu9GelscSyCeO8ac
0,Hef,7ge3QfYPMTjDbMoVLuuIuJ,02IYSENYv8CaBYCRNCBltd
0,Timal,2ptKt4yP4mYRZmvi09JYyi,02LVio44kxb9vSlvbMzEDT
0,Le Motif,0HdLXCWPtmK9wgd7CyNuj3,02LwcMgdAIoHdTOMVCWSul
0,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,02MWAaffLxlfxAUY7c5dvx
0,La Synesia,1xAkr1syMoClC66pHMk2Eq,02PBAJJd2EPetkC3fbF3uv
0,Lil Baby,5f7VJjfbwm532GiveGC0ZK,02RCbjb9czvQKNGBmEmWob
0,Drax Project,6S0IvKlvPMX1RtAYtVpUV8,02VHspkXhhH1QCInRWWIfr
0,K'NAAN,7pGyQZx9thVa8GxMBeXscB,02WDuAXXKumemrvsmrVBvH
0,Calum Scott,6ydoSd3N2mwgwBHtF6K7eX,02WacdrRpm4zlP8H7X6bnQ
0,Rohff,32UhRcgdXO6LdLhOpfIdxp,02ZRnYxBuBqUtvfzhvR1x8
0,Novelbright,0jWCX6zp4RjWrmZRxJ2uri,02ZsOeVtenrP80YpRPSonZ
0,Illy,6NFyaN9PMCDZ3LKxGwHAXt,02c4wpeXlXxT7Cekkz3kP3
0,Headie One,6UCQYrcJ6wab6gnQ89OJFh,02dADQ1lF2YLpDYDXLNifI
0,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,02dRkCEc8Q5ch4TTcnLxOn
0,Majoe,1a71mkqZC54WhePSbnq7RK,02dXvglgWs3XX5qdew4cqW
0,Little Mix,3e7awlrlDSwF3iM0WBjGMp,02gj0J38nzyO9lNi9mzi3A
0,2 Chainz,17lzZA2AlOHwCwFALHttmp,02hNDxtMMTpq72rdp1lm6v
0,The Jackson 5,2iE18Oxc8YSumAU232n4rW,02iUVk5hDjUseFNgYXwF9I
0,Tate McRae,45dkTj5sMRSjrmBSBeiHym,02iW5boMzeBDVRI0dRE1Yw
0,Baby Keem,5SXuuuRpukkTvsLuUknva1,02iYJG3KLBJODa5JkQ4O6y
0,RK,2s7fZ34RK8RUJQ2ewsh6I5,02ij9yuZr4jjdTB4qwsFDe
0,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,02itaCXOdC54J0ISjqqFAp
0,Internet Money,6MPCFvOQv5cIGfw3jODMF0,02kDW379Yfd5PzW5A6vuGt
0,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,02mYw61RoS1vXvkD9Q5dpN
0,SALU,2AwGvrbcvOSx5HDwc4OQE3,02qDk0sngobDvg3LUdt9Y0
0,Stormzy,2SrSdSvpminqmStGELCSNd,02t2kfqtYpPW8718hxnBcV
0,Kalash,3J7r4VsNmuWixU0nXvyPd8,02t5gEURbZvQ5q3xlqzBLq
0,ASHE 22,3tTvSeZiFDP3CY5EdPGcR4,02uSh14aUckmfTVj5MEhmg
0,Ali471,2hH16roqnQFy0PdSmgZRSJ,02y8kYqCkzAxVqLEsnIXNS
0,Judy Garland,0hItVPjwJLVZrFqOyIsxPf,030mot3ZKR3oskfMsqDB2R
0,Chillinit,5TUXXyB6ZKCdd0vQx6yR2J,032nvIsMuiCJKeqvj2lLmM
0,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,033if6Adj8fwBYsQzHOfQ8
0,もさを。,71KI7v1YqVU8cIFzBl47dh,034BqEUIVYlkjTZU4CRT9y
0,Boef,0Jsk5iYMr5aNjHury7blm1,034EMd06oEtPZ98wsK4p2t
0,RIN,18ISxWwWjV6rPLoVCXf1dz,034jxfixe0Gogd6p0reMnP
0,Sevn Alias,0HDMwoCS316xhKCZlJPBnc,0362SHfDTYXjWFVa8PPY7I
0,Boef,0Jsk5iYMr5aNjHury7blm1,036HGg6Bs7n15m99zcnPwZ
0,Mula B,6zEaCvF0CqEHs7kFyBkLHi,036NjfC7XOsmhds5tlNWUT
0,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,03B2SfXuvDh1m9F4tqrX07
0,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,03CbQgFxnBFoaaVJTfEqMD
0,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,03ERnTvSV5fy8WAyvA4uNP
0,Fuse ODG,374sWpAJsbZckf98df2jJJ,03EcqaAMg58r10dgbl0o6y
0,Mula B,6zEaCvF0CqEHs7kFyBkLHi,03IS2iOegM0fawq6wid44m
0,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,03It1uO69CjGWP3yyVe465
0,Nash,17aoRCzkZM3IFEbFqVCuX5,03JMjrsnUgeZNJ5yUJgWbL
0,Yaro,09E5z6upwkmwTKX8LGQgMo,03O32oEi0jJsbmcHMjCPBD
0,Hilltop Hoods,7dlqUnjoF2U2DkNDMhcgG4,03Pg5wDlaYAZlTNLeAfl2r
0,Jonna Fraser,5adKMaYrGOMyOfnbiLPuHg,03SXU2fYsqJRpiOGbff1s9
0,KALIM,2NJWI8byqTSqDaJRnqJY2z,03SfDYmOPflD23iTL5qjiq
0,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,03T4ttRCiLXST6MZjeMwmR
0,Lil Wayne,55Aa2cqylxrFIXC767Z865,03TzvVWdkVbLT9pzewYiDw
0,Dreamville,1iNqsUDUraNWrj00bqssQG,03XfngWwNfhEjrnEga73Rg
0,Damso,2UwqpfQtNuhBwviIC0f2ie,03aduXwm6cTqO9bb4XFQ2b
0,SCH,2kXKa3aAFngGz2P4GjG5w2,03cOUvF1fyW60AuUfUNiDc
0,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,03eJ2DclFWXYU8GWgANdmZ
0,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,03hqMhmCZiNKMSPmVabPLP
0,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,03i4lR6ZZo0214WhmrE8t9
0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,03iCbZaM4OkRR4We6wIzvx
0,Scridge,6fYEeLBc96CguiLq9FPBQU,03jOPJpObfGDPUHdb8uLUe
0,iann dior,6ASri4ePR7RlsvIQgWPJpS,03m2VS3eYqKwbHvEykTYl5
0,Harry Styles,6KImCVD70vtIoJWnq6nGn3,03mMSLEJCPoGJwQhHpN5y0
0,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,03nPEoQOYMuDe7KmGljpmd
0,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,03o4HPzUwftpgAPNQSuaBS
0,TOOL,2yEwvVSSSUkcLeSTNyHKh8,03sEzk1VyrUZSgyhoQR0LZ
0,Headie One,6UCQYrcJ6wab6gnQ89OJFh,03snIuKJr5u7zpyp9zpQMU
0,Leto,6HCBnyTBSLdb3TFn2ayulY,03tc8CfxVQkeU49LV4tRxi
0,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,03vyB3AHCuEGfhh7wPc7Yf
0,Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,03x2rVJRFUrvwlfxoHd9Mo
0,13 Block,7rTPCNINGzMp3Hc8Xqht5Z,03xpHogfjfi2uif4HZKOYd
0,Bhad Bhabie,7DuTB6wdzqFJGFLSH17k8e,042nVrQvpEVrsrW6yeeHB2
0,DVBBS,5X4LWwbUFNzPkEas04uU82,042x9bsUBWW2fJgJ6fUh61
0,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,0440JCJyIAmINA8KcYgFb5
0,ADF Samski,5qeFPM2PZUCzcpkY4e4RC8,0441e6ieXItbPVUl5pNeVO
0,The xx,3iOvXCl6edW5Um0fXEBRXy,044qU7kwVZaDwzWnRsmVVL
0,Moha La Squale,4vtz0m60CCrcsQmqDunDIR,044vzxTq3zEHrcfd805NK2
0,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,045SnNDjOfOLKM5OxARH4g
0,SFB,50mdotNCJ2PcoZiAgsh8dY,047xSG6BBbo0TYFiQ7Ps6i
0,Fredo,3rbtPd0NcvhO2AzMfzx90z,048rA2xbxWQ1lfurZl7nUQ
0,Lijpe,6INEFmHKLhMIJAQzHUBAMd,048uWGSGTnQhaZFjTCVPZX
0,Kaaris,1ntQKIMIgESKpKoNXVBvQg,04B2aL2KfXGu2ioE30BdjH
0,Lacrim,7DUTsWY3RBd64vh8UtgtYA,04CbLJRm3XwOsGZt8mDqbj
0,Hearts & Colors,3wjsrpfO6odEphTZWx45RQ,04CttTezSnv71USiiG9mIo
0,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,04CyO54TZk5tEylFg2Df41
0,Ninho,6Te49r3A6f5BiIgBRxH7FH,04DQPJA3FWKdIvDaMsnMdv
0,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,04DwTuZ2VBdJCCC5TROn7L
0,Tess,5r8cx09Wdz9YeIbDhzfnna,04DysC7XwYiKJqYwGM8mkU
0,SIRUP,1HzcHe0WFm4koBalCEOkVh,04EuDx4WKmkN9NyZ6kk5lj
0,Sido,4Yttlv9ndGjCDCVLqM7ACq,04LQiWCNfZg4NONh8IcCyt
0,Frenna,6m1LYS5NQonxjOcQFPQOb5,04LTgSJevLUTzAIeR1N2Jy
0,French Montana,6vXTefBL93Dj5IqAWq6OTv,04MLEeAMuV9IlHEsD8vF6A
0,Aliyah,7E7VmEW6CxpkGNipjVQywD,04MtrOLTMR7GhQbQ7AYrjy
0,Lotto Ash,1q4putin60VdRXfDSTl5f3,04NmkOQFNokd6vHzxNeivK
0,XATAR,6XFQvBHGEr3mRfOHcqPXv8,04QJg9WAFJEECNFVlNbH3b
0,Khalid,6LuN9FCkKOj5PcnpouEgny,04QTmCTsaVjcGaoxj8rSjE
0,RÜFÜS DU SOL,5Pb27ujIyYb33zBqVysBkj,04QZdz4g1qoDlPscXVXS1I
0,Lynda,2GlEiSHYEKlq9cUYDa9oZb,04UimfyX05vlvzOvpFGu4w
0,Duke Dumont,61lyPtntblHJvA7FMMhi7E,04YFRczeeieYRlsrPJ8hjh
0,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,04ZTP5KsCypmtCmQg5tH9R
0,Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,04a5jHI3rPlt4r4kNIDc8N
0,Jul,3IW7ScrzXmPvZhB27hmfgy,04c8aMc6QRRdNJg06qmJ0z
0,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,04cd1MHVq1D8v1nuTZoCdv
0,Jesper Jenset,4Q6zYbQ2MrKiEWTGB3yrPv,04czWbqg96KSO8Szz8d0zp
0,Louisa,5IHqlcCbQkyhWl0KmIwgeq,04dNBM7zkRT00to5FrLzru
0,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,04e7gxVx4zMzgQ589bMMim
0,MERO,5wyWp867LWGjFmYZXVSFnZ,04hgIDWsvtlmAOSomsEYRG
0,Lartiste,6HhnhnxLsowYuuejvku0Bz,04j1J1lbAXEfjNaMcb1ar8
0,Gazo,5gqmbbfjcikQBzPB5Hv13I,04jBJdCILbRfCTdcLJXc0f
0,Chivv,2hBfmHHnM4dS4pJgEJENCg,04n1Z3M6qBmDh5WbjiKCjd
0,Masaharu Fukuyama,5FGlhIQqewJRV8fx24toG0,04pyEgfLGPt3YUjZ9wQpOB
0,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,04vLj9QUXoKdRlsp3gkURo
0,Nissy,4L9VSeE7K3BTBndqEL9A6q,04vWAqnvToa2v4D4A2yhzH
0,Lil Lano,6NG0bF3tpQuQOixbzFPLIv,04wFYPd2i6tXhatf7yTQfr
0,KSI,1nzgtKYFckznkcVMR3Gg4z,04zis09KAgMvMod8Eohrp1
0,Jonna Fraser,5adKMaYrGOMyOfnbiLPuHg,052B4Xlu9LKhmxKl2zW24P
0,S1mba,71jSVPQ6yskfyvWeiwvT5s,052Yyc2Jglj64e5CMbqdF4
0,Kollegah,6gto7HVNhu4ARE3P3g8Y5Y,053sjtHtfgseKIyA777w2C
0,Shane Codd,2s7Oijd4mFGgEkhYJtf3sJ,055Mme9ReKK99jRFA5UJ55
0,Samra,6h1s4i4XKIYv4ErDelLDN0,058Gim5mR65BceauqFm3oa
0,Kosso,6j2HGKxQpvoTFC5UCDq5mb,058wDuvIZ1fxEJBuSGWqTd
0,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,059bcIhyc2SBwm6sw2AZzd
0,Tate McRae,45dkTj5sMRSjrmBSBeiHym,05ABOPiW13nqIedJfqmfPM
0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,05CgKydlFJALNy4JTHeMgs
0,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,05CwHjIk71RXVU40boRMnR
0,GENERATIONS from EXILE TRIBE,4HfuyMMy295oBvbIuXr0v8,05HuGF8QJGxH2UiQ77ldTK
0,Drake,3TVXtAsR1Inumwj472S9r4,05KOgYg8PGeJyyWBPi5ja8
0,Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,05Mp2UJulSttxQ4E6hQPH3
0,Kore,78Die3Gb8yaElTmGCa7m7N,05N9UV9Nyl8jlo2twhksDj
0,M Huncho,491U1PrV1EoQuhM0aUCn9r,05NU5kXXLRZFTu0kPh9NPG
0,PLK,3DCWeG2J1fZeu0Oe6i5Q6m,05ODcqWorNHlK4D6HRJyT4
0,Mula B,6zEaCvF0CqEHs7kFyBkLHi,05WJRodpFFDvHQ083sOkgj
0,DaBaby,4r63FhuTkUYltbVAg5TQnk,05WepN8vrMLJG5r8XRdLeL
0,Mula B,6zEaCvF0CqEHs7kFyBkLHi,05Wjds52t0xdTqqb9FaatS
0,Queen,1dfeR4HaWDbWqFHLkxsg1d,05X6aMCQR09E6smUmw9qms
0,BHZ,3mmI5HKArDwgggj4j0aJyC,05XWhf0pHUP7aAMGL3ftT6
0,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,05Z7jet4VDNVgNQWcYHnrk
0,Maite Perroni,6ModsWtBph2rE6zCTVxvZt,05ZXXyeZFhZtA6DAP3Aw7x
0,Gentleman,5tlNJfV9UIpgnbWmvUEFu7,05aYPqscr6UPjgU3ha3vzD
0,Drake,3TVXtAsR1Inumwj472S9r4,05aZ9sAU1YXndHv0FMi9iW
0,Lil Kleine,3AlRiyjMywTVNzTcHbf9QT,05bXOQTUxou0BaZ6XteJo0
0,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,05bnEv2dpFzmGVLGdjD9UP
0,Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,05eyyXvXUn1sJddXilQb5d
0,Josylvio,1wFoE1RwBMWoWkXcFrCgsx,05hMupOELbSjxwwp3UiBxl
0,Keizer,2CiOpBO55td0YHJVZYT2KW,05iq3quQKW2b7rr03YKR2m
0,Niska,7CUFPNi1TU8RowpnFRSsZV,05k8JclzlJZuO6dmfFmFW6
0,RÜFÜS DU SOL,5Pb27ujIyYb33zBqVysBkj,05kVyNUR9uibHta4jcGTTv
0,Charli XCX,25uiPmTg16RbhZWAqwLBy5,05mAIVLkIWc2d1UBYZBCp8
0,Post Malone,246dkjvS1zLTtiykXe5h60,05mDaV9Vb3wrzjF6OPZnhq
0,NAV,7rkW85dBwwrJtlHRDkJDAC,05nbZ1xxVNwUTcGwLbp7CN
0,Gzuz,5eioJDe26lOqkAMbuhzZYs,05nsEUAMX28XreUlIjgjre
0,AAA,1AyWsgtaIgXbzjJlTx2ZDp,05pQfYVH8YI9ItZEHKDRrM
0,Lil Wayne,55Aa2cqylxrFIXC767Z865,05r1GGg1Rhs0RcUg27C82a
0,Anitta,7FNnA9vBm6EKceENgCGRMb,05rJdH2MRLJ3sQoEUO78qs
0,Fumiya Fujii,5uDMiTt5fxXmUyPS5HPwvS,05sAiE8Cg4njAkvzLEVCRt
0,Kosso,6j2HGKxQpvoTFC5UCDq5mb,05sl8goSfHWxcZa9AvONmU
0,Calboy,0HkcYmcjrBR3SCw9Ld5VZk,05t7JMip6JrLuSrMV5yYjX
0,Luciano,3CJKkU0XuElRT1z8rEtIYg,05ubRpm7LPZcyNuuDhnM8p
0,Fredo,3rbtPd0NcvhO2AzMfzx90z,05yMKCYPX4PsH8S8yXZ7gR
0,Samra,6h1s4i4XKIYv4ErDelLDN0,05yTaWPb5rtmcLjc8gh6dB
0,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,060RNnzoMay3wKJek1faPc
0,Damso,2UwqpfQtNuhBwviIC0f2ie,064PVORvMZfUtajG7N3nYf
0,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,064tgRK6FYBwikCdxaHFV1
0,Logic,4xRYI6VqpkE3UwrDrAZL8L,066QkK1heGoXBUPBbcOhEG
0,Equalz,57RYqNhEvaNiafuP1X73GS,068UL1cKZ7h7JPdJvBR5uv
0,LX,10XY9PZCJKzUFzZOdtlQLU,06A8IAZELgqnjQTaISHxXc
0,Mabel,1MIVXf74SZHmTIp4V4paH4,06BD7TeUR6mYbF6cWyzvZt
0,Lil Kleine,3AlRiyjMywTVNzTcHbf9QT,06DbXnt1xuoNZHsukvu62Y
0,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,06FCvd7rrRcF3DdvWH5Isp
0,Madame Monsieur,1tQn5gWbo3ee6n2Z52ogY5,06GLoUz0gyKp3jQWTXiv0P
0,Khalid,6LuN9FCkKOj5PcnpouEgny,06GcodDliPWAYFX2LSFLIu
0,Future,1RyvyyTE3xzB2ZywiAwp0i,06Gyf2pFDVmN5K8XAawG96
0,Kalash Criminel,6ytOHdKh4xt4YvF7tz8Zcv,06HTWDdotPHXOKtxFeXcQQ
0,Booba,58wXmynHaAWI5hwlPZP3qL,06IYJV7Ed3FfpJurK7OIFG
0,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,06LFFPPS7MylCZXps3cO4m
0,Kurdo,1yIifIA91WgmfzBcjbQB8i,06LvKELThd1uUFOA45VFqB
0,Nines,0tPKcpC8yXpfdWXFcN7Vwr,06MgGAD2MaQXM30tce3BbR
