,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,打上花火,DAOKO,178307,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
2,"Shape of You","Ed Sheeran",142286,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,U.S.A.,"DA PUMP",141975,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR
4,HANABI,Mr.Children,136965,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i
5,Change,"ONE OK ROCK",135953,https://open.spotify.com/track/6KBj27Bko8gh71gpx0PzIG
6,"My Boo","Shota Shimizu",129448,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
7,"Wherever you are","ONE OK ROCK",125984,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
8,愛唄,GReeeeN,125055,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
9,ワタリドリ,[Alexandros],124816,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
10,"In My Feelings",Drake,121061,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
11,"Dance The Night Away",TWICE,118811,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
12,花束を君に,"Hikaru Utada",117234,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD
13,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",116166,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
14,さよならエレジー,"Masaki Suda",113073,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
15,"Girls Like You (feat. Cardi B)","Maroon 5",111964,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
16,小さな恋のうた,MONGOL800,111938,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
17,愛をこめて花束を,Superfly,111782,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
18,"no tears left to cry","Ariana Grande",111639,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
19,"Solo (feat. Demi Lovato)","Clean Bandit",111205,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,ノーダウト,"Official HIGE DANdism",109632,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
21,Rise,"Jonas Blue",109393,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
22,恋音と雨空,AAA,107729,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
23,鱗(うろこ),"Motohiro Hata",105038,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
24,"Kimiga Kureta Natsu","Leo Ieiri",104547,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55
25,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,103878,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
26,"The Middle",Zedd,102925,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
27,"What is Love?",TWICE,100978,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
28,Story,AI,97823,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
29,AM11:00,HY,97022,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
30,HOME,"Shota Shimizu",96824,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
31,"Born To Be Yours",Kygo,96307,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
32,君はロックを聴かない,Aimyon,95920,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
33,ハナミズキ,"Yo Hitoto",95200,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
34,2002,Anne-Marie,94865,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
35,"PIECES OF A DREAM",CHEMISTRY,93200,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh
36,新宝島,Sakanaction,93147,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
37,RAIN,"SEKAI NO OWARI",92961,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
38,ロビンソン,SPITZ,92865,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW
39,Stay,Zedd,92286,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
40,キセキ,GReeeeN,90215,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
41,君に届け,flumpool,89930,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
42,"FAKE LOVE",BTS,89581,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
43,さよならの前に,AAA,88578,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
44,花,"ORANGE RANGE",87967,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh
45,"One Kiss (with Dua Lipa)","Calvin Harris",87905,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
46,Closer,"The Chainsmokers",87416,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
47,"Ocean (feat. Khalid)","Martin Garrix",86739,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
48,"Don’t Matter To Me",Drake,86429,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
49,"The Beginning","ONE OK ROCK",84826,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
50,"God is a woman","Ariana Grande",81200,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
51,君が好き,"Shota Shimizu",80095,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
52,何度でも,"DREAMS COME TRUE",75596,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB
53,そばかす,"JUDY AND MARY",72999,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn
54,"WanteD! WanteD!","Mrs. GREEN APPLE",72702,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
55,"innocent world",Mr.Children,72244,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp
56,366日,HY,70989,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
57,"I LOVE YOU","Chris Hart",69236,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
58,"TT - Japanese ver.",TWICE,67554,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
59,Wolves,"Selena Gomez",67313,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
60,"Symphony (feat. Zara Larsson)","Clean Bandit",66753,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
61,シンクロニシティ,Nogizaka46,66697,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
62,"STAY TUNE",Suchmos,66521,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I
63,"Jackie Chan",Tiësto,66248,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
64,"RAINBOW (feat. Yellow Claw)","J SOUL BROTHERS III",64038,https://open.spotify.com/track/66PEbvbSd3ntcfKHaYdgWP
65,"Summertime Magic","Childish Gambino",63408,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
66,"Bed (feat. Ariana Grande)","Nicki Minaj",61344,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
67,インフルエンサー,Nogizaka46,60954,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
68,桜坂,"Masaharu Fukuyama",60889,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh
69,DREAM,"Shota Shimizu",60765,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j
70,"Good Life","Shota Shimizu",60176,https://open.spotify.com/track/2eTKpQqQNohQ7X4Qp66gB9
71,FRIENDS,Marshmello,59631,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
72,Youngblood,"5 Seconds of Summer",59443,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
