,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",180458,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Havana (feat. Young Thug)","Camila Cabello",145181,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,打上花火,DAOKO,141194,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
4,Wolves,"Selena Gomez",132361,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
5,"Finesse - Remix; feat. Cardi B","Bruno Mars",128512,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
6,"My Boo","Shota Shimizu",127078,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
7,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",114870,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
8,"New Rules","Dua Lipa",110866,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
9,"Wherever you are","ONE OK ROCK",108138,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
10,"What Lovers Do (feat. SZA)","Maroon 5",107251,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
11,"The Middle",Zedd,102046,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
12,愛をこめて花束を,Superfly,101083,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
13,"TT - Japanese ver.",TWICE,99678,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
14,恋音と雨空,AAA,97490,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
15,"Never Be the Same","Camila Cabello",96578,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
16,LIKEY,TWICE,95373,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI
17,RAIN,"SEKAI NO OWARI",94473,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
18,Stay,Zedd,92949,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
19,愛唄,GReeeeN,92049,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
20,君が好き,"Shota Shimizu",90604,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
21,"I LOVE YOU","Chris Hart",88418,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
22,"I Miss You (feat. Julia Michaels)","Clean Bandit",87323,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
23,ワタリドリ,[Alexandros],85675,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
24,"Sick Boy","The Chainsmokers",85290,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
25,DREAM,"Shota Shimizu",84815,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j
26,小さな恋のうた,MONGOL800,84661,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
27,IDGAF,"Dua Lipa",82072,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
28,"River (feat. Ed Sheeran)",Eminem,81793,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
29,"God's Plan",Drake,80947,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
30,インフルエンサー,Nogizaka46,79628,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
31,さよならの前に,AAA,78643,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
32,Closer,"The Chainsmokers",78467,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
33,"Candy Pop",TWICE,77986,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg
34,キセキ,GReeeeN,76390,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
