,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,マリーゴールド,Aimyon,469146,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7
2,白日,"King Gnu",325025,https://open.spotify.com/track/0mNO3xUzjsI17GXO1DRFCH
3,君はロックを聴かない,Aimyon,323662,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
4,"Boy With Luv (feat. Halsey)",BTS,301327,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
5,今夜このまま,Aimyon,285970,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3
6,FANCY,TWICE,278733,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
7,ハルノヒ,Aimyon,261726,https://open.spotify.com/track/7GYGVDPbi0zQUBIkuOPAY0
8,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",240530,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
9,愛を伝えたいだとか,Aimyon,221038,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO
10,"Kill This Love",BLACKPINK,217633,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
11,HANABI,Mr.Children,210334,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i
12,打上花火,DAOKO,208910,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
13,"Wasted Nights","ONE OK ROCK",201035,https://open.spotify.com/track/39LyUQIy7idLxPdsjyZsxe
14,366日,HY,195551,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
15,"bad guy","Billie Eilish",194528,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,小さな恋のうた,MONGOL800,193629,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
17,"Shape of You","Ed Sheeran",189439,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
18,さよならエレジー,"Masaki Suda",186971,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
19,SOS,Avicii,185562,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
20,ハッピーエンド,"back number",181089,https://open.spotify.com/track/0ssEfLe9aqPhMmLXKqBw6J
21,愛をこめて花束を,Superfly,180902,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
22,愛唄,GReeeeN,179088,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
23,ワタリドリ,[Alexandros],179053,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
24,"If I Can't Have You","Shawn Mendes",175748,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
25,クリスマスソング,"back number",174739,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su
26,高嶺の花子さん,"back number",173584,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l
27,貴方解剖純愛歌〜死ね〜,Aimyon,168369,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL
28,"Wherever you are","ONE OK ROCK",165549,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
29,Pretender,"Official HIGE DANdism",161046,https://open.spotify.com/track/0peJAyrJ03wHnagMFlpgun
30,トリコ,Nissy,157154,https://open.spotify.com/track/7H5uStZMOGpcVw7eW0eyTi
31,恋音と雨空,AAA,156035,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
32,奏(かなで),"Sukima Switch",155588,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG
33,鱗(うろこ),"Motohiro Hata",153064,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN
34,"Stand Out Fit In","ONE OK ROCK",148219,https://open.spotify.com/track/4zXRMjTaeflesB3Ih4eHnJ
35,Story,AI,146281,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
36,"Here With Me",Marshmello,144806,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
37,新宝島,Sakanaction,143417,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
38,満月の夜なら,Aimyon,141147,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3
39,U.S.A.,"DA PUMP",138118,https://open.spotify.com/track/5HXCP7b8k64WdZ1G0Bbc13
40,生きていたんだよな,Aimyon,137806,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX
41,Sucker,"Jonas Brothers",134791,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
42,キセキ,GReeeeN,134632,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
43,アイノカタチ,MISIA,129833,https://open.spotify.com/track/76flsS3UnNr7UQIz6JmVT3
44,チェリー,SPITZ,128553,https://open.spotify.com/track/5Tj1wsJ6wE3Mf1MD0uKGnu
45,"YES or YES",TWICE,127232,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
46,Change,"ONE OK ROCK",124770,https://open.spotify.com/track/0BOHIMI5EvhGuZSkWLwxIP
47,"My Boo","Shota Shimizu",123240,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
48,ら、のはなし,Aimyon,119093,https://open.spotify.com/track/2tgWF9EZzqiq4Qzdzeow1A
49,"7 rings","Ariana Grande",119054,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
50,"thank u, next","Ariana Grande",111127,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
51,青と夏,"Mrs. GREEN APPLE",106690,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq
52,何度でも,"DREAMS COME TRUE",101286,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB
53,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,100616,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
54,"BLUE SAPPHIRE","Hiroomi Tosaka",97861,https://open.spotify.com/track/4WkWq05mOmxDibjt10VrNi
55,君に届け,flumpool,97799,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
56,ノーダウト,"Official HIGE DANdism",97524,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV
57,花束,"back number",97148,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ
58,ヒロイン,"back number",97027,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H
59,Slumberland,"King Gnu",95711,https://open.spotify.com/track/1Q5l8ZfVn6kYwLJkGrBwZP
60,AM11:00,HY,94807,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
61,"On My Way","Alan Walker",94572,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
62,"What is Love?",TWICE,93993,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
63,Closer,"The Chainsmokers",93715,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
64,ロビンソン,SPITZ,93191,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW
65,"Stand By You","Official HIGE DANdism",92871,https://open.spotify.com/track/0XvOvUbvflmXxU8yqnF8Cp
66,"The Beginning","ONE OK ROCK",92082,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
67,"In the Stars (feat. Kiiara)","ONE OK ROCK",91620,https://open.spotify.com/track/3VESewT7ERH2wtE5OyuKWH
68,Happier,Marshmello,91275,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
69,あした世界が終わるとしても,Aimyon,90931,https://open.spotify.com/track/4cKEW1EDlagnqmExM6lVcm
70,2002,Anne-Marie,89051,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
71,"Symphony (feat. Zara Larsson)","Clean Bandit",88835,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
72,"WanteD! WanteD!","Mrs. GREEN APPLE",88799,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
73,"Talk (feat. Disclosure)",Khalid,88750,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
74,Stay,Zedd,88174,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
75,カタオモイ,Aimer,87821,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y
76,"Kimiga Kureta Natsu","Leo Ieiri",87589,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55
77,丸ノ内サディスティック,"Sheena Ringo",86644,https://open.spotify.com/track/1mWN1USPKg632qQXG9sfDL
78,Mikrokosmos,BTS,85559,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
79,Rise,"Jonas Blue",84863,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
80,"Prayer X","King Gnu",84778,https://open.spotify.com/track/6FMelWDNGnYBva29R4d0tq
81,"innocent world",Mr.Children,84771,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp
82,パプリカ,Foorin,84613,https://open.spotify.com/track/0bdYJCO9clK9ew61Z7GqMf
83,ひまわりの約束,"Motohiro Hata",83810,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d
84,Vinyl,"King Gnu",83263,https://open.spotify.com/track/2zbWCme3Dvp8071b4R4nkY
85,さくら,Ketsumeishi,82712,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5
86,光榮之橋,Yuzu,82455,https://open.spotify.com/track/5KaplUYIDvsFe69z7UArVt
87,"Dancing With A Stranger (with Normani)","Sam Smith",82405,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
88,"The Middle",Zedd,81829,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
89,どんなときも。,"Noriyuki Makihara",81754,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y
90,"Make It Right",BTS,81572,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH
91,Violeta,IZ*ONE,79855,https://open.spotify.com/track/0ahbzg4GCq3wJzUM3cjS3N
92,"i'm so tired...",Lauv,79642,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
93,"Who Do You Love","The Chainsmokers",78764,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
94,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",78590,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
95,Homicide,Logic,78491,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes
96,ただ君に晴れ,ヨルシカ,78457,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz
97,NAO,HY,78255,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ
98,だから僕は音楽を辞めた,ヨルシカ,77490,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM
99,Dionysus,BTS,76374,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
100,"FAKE LOVE",BTS,76007,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
101,HOME,"Shota Shimizu",75617,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
102,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",75412,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
103,"Bohemian Rhapsody - Remastered 2011",Queen,75328,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
104,ハナミズキ,"Yo Hitoto",75000,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
105,"100万回の「I love you」",Rake,74680,https://open.spotify.com/track/082OJUNr9ZO4cApGqYouUx
106,"Shake It Off","Taylor Swift",74555,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD
107,帰り道は遠回りしたくなる,Nogizaka46,74229,https://open.spotify.com/track/08XBLK5BlN5ZBLukMO49jy
108,RAIN,"SEKAI NO OWARI",74214,https://open.spotify.com/track/1mZWjML2zStB9lMOpU9vx4
109,ロマンチシズム,"Mrs. GREEN APPLE",73538,https://open.spotify.com/track/7BwkDMUfGl0yttRXS13SAO
110,"I LOVE YOU","Chris Hart",73121,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
111,3月9日,"Ryota Fujimaki",72539,https://open.spotify.com/track/2U0RKuknHTQPIuKw2gDTHI
112,"Silent Majority",Keyakizaka46,71617,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj
113,花,"ORANGE RANGE",71137,https://open.spotify.com/track/6DE61O4fNPiBAQWzldBnbv
114,明日も,SHISHAMO,70881,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M
115,桜坂,"Masaharu Fukuyama",70745,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh
116,楓,SPITZ,70635,https://open.spotify.com/track/73xYYths9kvmFvYsd9gC9Z
117,シンクロニシティ,Nogizaka46,70389,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
