,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Dynamite,BTS,2237176,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
2,夜に駆ける,YOASOBI,1962555,https://open.spotify.com/track/6MCjmGYlw6mQVWRFVgBRvB
3,ドライフラワー,優里,1943857,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J
4,炎,LiSA,1741329,https://open.spotify.com/track/0cSkn2l67csUljEy0EEBPn
5,虹,"Masaki Suda",1370765,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS
6,"Stand by me, Stand by you.",HIRAIDAI,1295638,https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3
7,裸の心,Aimyon,1233855,https://open.spotify.com/track/4Jv7U0JJpbQnOrjtDwDZTZ
8,群青,YOASOBI,1197848,https://open.spotify.com/track/1zd35Y44Blc1CwwVbW3Qnk
9,"Step and a step",NiziU,1194724,https://open.spotify.com/track/5DgAgJbHcm74RyA9YKj6k1
10,"Kaikai Kitan",Eve,1170282,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos
11,"Make you happy",NiziU,1156952,https://open.spotify.com/track/4FrxgrNbNrdfq8093JaEJf
12,"猫 〜THE FIRST TAKE ver.〜",DISH//,1097984,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp
13,silent,"SEKAI NO OWARI",1064540,https://open.spotify.com/track/6c5k0VC9TBzlcKwtjpzFW2
14,紅蓮華,LiSA,1053349,https://open.spotify.com/track/0qMip0B2D4ePEjBJvAtYre
15,ハルジオン,YOASOBI,1051757,https://open.spotify.com/track/08YwAPnX8sygJUXG9rvhDv
16,感電,"Kenshi Yonezu",998553,https://open.spotify.com/track/1rd3RSjrOShIUG8rG9FvDI
17,"I Love...","Official HIGE DANdism",968588,https://open.spotify.com/track/4pRqq3MwcqitKqNO8rOrOb
18,春を告げる,yama,944912,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD
19,115万キロのフィルム,"Official HIGE DANdism",934242,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7
20,ハルカ,YOASOBI,925307,https://open.spotify.com/track/5D9MPWdY2hjSeTIGE5n5kv
21,香水,Eito,922120,https://open.spotify.com/track/786dSB84yrSaICJwCT7VxP
22,Pretender,"Official HIGE DANdism",915212,https://open.spotify.com/track/15HNdxGKNCIO9pgaY4n7FU
23,魔法の絨毯,"Takaya Kawasaki",905262,https://open.spotify.com/track/37IPQgBkvbmH9JR5mlY6a8
24,かくれんぼ,優里,890050,https://open.spotify.com/track/0JTjZnuciQH4M3620aMDtZ
25,猫,DISH//,886596,https://open.spotify.com/track/6sIx7Cn37DGEhjy9hBP8Gx
26,たぶん,YOASOBI,861960,https://open.spotify.com/track/398dL22bDbKbAmiOnPaq7o
27,"snow jam",Rin音,858992,https://open.spotify.com/track/6uUtmCz8XXep7n1QmC1jJG
