,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",160191,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Change,"ONE OK ROCK",154484,https://open.spotify.com/track/6KBj27Bko8gh71gpx0PzIG
3,打上花火,DAOKO,151146,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa
4,さよならエレジー,"Masaki Suda",138664,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D
5,"The Middle",Zedd,136073,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
6,"Wherever you are","ONE OK ROCK",127825,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ
7,"no tears left to cry","Ariana Grande",127049,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
8,愛をこめて花束を,Superfly,125237,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ
9,"My Boo","Shota Shimizu",124241,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03
10,恋音と雨空,AAA,121655,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N
11,新宝島,Sakanaction,120016,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1
12,ワタリドリ,[Alexandros],116488,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o
13,"What is Love?",TWICE,116034,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI
14,愛唄,GReeeeN,115689,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq
15,"One Kiss (with Dua Lipa)","Calvin Harris",112011,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,小さな恋のうた,MONGOL800,105928,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg
17,"Don't Leave Me",BTS,105665,https://open.spotify.com/track/3zIG0WuI5RoJsFYnErkFDU
18,シンクロニシティ,Nogizaka46,104097,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF
19,Stay,Zedd,104059,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
20,"Wake Me Up - Radio Edit",Avicii,103715,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
21,"Havana (feat. Young Thug)","Camila Cabello",101897,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
22,RAIN,"SEKAI NO OWARI",100991,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB
23,Story,AI,100509,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV
24,"TT - Japanese ver.",TWICE,99547,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G
25,"WanteD! WanteD!","Mrs. GREEN APPLE",98452,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif
26,ガラスを割れ!,Keyakizaka46,96651,https://open.spotify.com/track/60ZBZn5Oy1envlLHd2s7Od
27,Wolves,"Selena Gomez",94467,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
28,"The Beginning","ONE OK ROCK",92522,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD
29,FRIENDS,Marshmello,91151,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
30,"I LOVE YOU","Chris Hart",91089,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ
31,"Wake Me Up",TWICE,90436,https://open.spotify.com/track/3Jecy9h7h2n0eHOWYLEuLJ
32,ハナミズキ,"Yo Hitoto",90314,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm
33,キセキ,GReeeeN,88995,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts
34,さよならの前に,AAA,88950,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG
35,花,"ORANGE RANGE",88200,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh
36,花束を君に,"Hikaru Utada",87796,https://open.spotify.com/track/3HGTwcMgf0cyennr2giebW
37,LIKEY,TWICE,87167,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI
38,"Symphony (feat. Zara Larsson)","Clean Bandit",86103,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
39,君が好き,"Shota Shimizu",84939,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z
40,"Better Now","Post Malone",84597,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,HOME,"Shota Shimizu",83079,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb
42,君に届け,flumpool,82992,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b
43,"Candy Pop",TWICE,82754,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg
44,366日,HY,81990,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc
45,鱗(うろこ),"Motohiro Hata",81410,https://open.spotify.com/track/1tkWfKfJqdqbY3oadsjXCf
46,"Kanzen kankaku Dreamer","ONE OK ROCK",81166,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd
47,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",80872,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
48,Ref:rain,Aimer,76402,https://open.spotify.com/track/5Fl7lwRIxawx0KKkHjOrYv
49,ノーダウト,"Official HIGE DANdism",74599,https://open.spotify.com/track/3sGKkQ5NlRJMzDVmeJFSYJ
50,"Without You (feat. Sandro Cavazza)",Avicii,74506,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
51,"Waiting For Love",Avicii,71385,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
52,AM11:00,HY,68378,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30
53,Closer,"The Chainsmokers",68314,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
54,IDGAF,"Dua Lipa",67033,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
55,"Freaky Friday (feat. Chris Brown)","Lil Dicky",65701,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
56,桜坂,"Masaharu Fukuyama",65303,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh
57,君はロックを聴かない,Aimyon,65181,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM
58,"New Rules","Dua Lipa",64765,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
59,インフルエンサー,Nogizaka46,63274,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT
60,"PIECES OF A DREAM",CHEMISTRY,62505,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh
