,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,1722350,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WAP (feat. Megan Thee Stallion)","Cardi B",1371595,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
3,"Head & Heart (feat. MNEK)","Joel Corry",1357866,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"What You Know Bout Love","Pop Smoke",1338601,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
5,"Holy (feat. Chance The Rapper)","Justin Bieber",1267782,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
6,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1246551,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
7,"Dreams - 2004 Remaster","Fleetwood Mac",1075854,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
8,"Put Your Records On","Ritt Momney",1054671,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
9,"you broke me first","Tate McRae",1004861,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
10,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",966818,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
11,"Watermelon Sugar","Harry Styles",911691,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Take You Dancing","Jason Derulo",896163,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
13,"Savage Love (Laxed - Siren Beat)","Jawsh 685",850871,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
14,Wonder,"Shawn Mendes",820934,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
15,"Breaking Me",Topic,811851,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
16,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,804908,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
17,"Laugh Now Cry Later (feat. Lil Durk)",Drake,782102,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
18,"Lonely (with benny blanco)","Justin Bieber",750916,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
19,"Roses - Imanbek Remix","SAINt JHN",744213,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
20,"Blinding Lights","The Weeknd",737106,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,"Come & Go (with Marshmello)","Juice WRLD",715976,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
22,"Midnight Sky","Miley Cyrus",675883,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
23,"Levitating (feat. DaBaby)","Dua Lipa",650040,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
24,"my ex's best friend (with blackbear)","Machine Gun Kelly",649872,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
25,"Mood Swings (feat. Lil Tjay)","Pop Smoke",647033,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
26,Dynamite,BTS,640409,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
27,"Dancing In The Moonlight (feat. NEIMY)",Jubël,631025,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
28,"Some Say - Felix Jaehn Remix",Nea,623394,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
29,"Someone You Loved","Lewis Capaldi",607901,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,Heather,"Conan Gray",604410,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
31,"Go Crazy","Chris Brown",601267,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
32,"Wishing Well","Juice WRLD",554478,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
33,"Rain On Me (with Ariana Grande)","Lady Gaga",541863,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
34,"One Too Many","Keith Urban",533774,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
