,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",2289776,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1351903,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1257380,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
4,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1224377,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,"Breaking Me",Topic,1079249,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
6,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1072278,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
7,"Watermelon Sugar","Harry Styles",1068569,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"Come & Go (with Marshmello)","Juice WRLD",1015295,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
9,"Smile (with The Weeknd)","Juice WRLD",1002843,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
10,"Roses - Imanbek Remix","SAINt JHN",976693,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
11,"Blinding Lights","The Weeknd",956442,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,"Head & Heart (feat. MNEK)","Joel Corry",953737,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
13,"Wishing Well","Juice WRLD",793655,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
14,"Go Crazy","Chris Brown",784900,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
15,"Some Say - Felix Jaehn Remix",Nea,737316,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
16,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",712329,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
17,"Rain On Me (with Ariana Grande)","Lady Gaga",696818,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
18,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",651400,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19,"you broke me first","Tate McRae",645237,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
20,"Someone You Loved","Lewis Capaldi",635857,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,"death bed (coffee for your head)",Powfu,634381,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
22,"Mood (feat. iann dior)",24kGoldn,623825,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
23,"Break My Heart","Dua Lipa",619545,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
24,"Stuck with U (with Justin Bieber)","Ariana Grande",619017,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
25,"my future","Billie Eilish",614785,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
26,Secrets,Regard,613130,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
27,cardigan,"Taylor Swift",611742,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
28,Heather,"Conan Gray",589561,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
29,"Intentions (feat. Quavo)","Justin Bieber",581221,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
30,"Before You Go","Lewis Capaldi",579322,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
31,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",571810,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
