,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",1994573,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2,"The Box","Roddy Ricch",1734382,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Don't Start Now","Dua Lipa",1604507,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
4,"Godzilla (feat. Juice WRLD)",Eminem,1441097,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
5,"Dance Monkey","Tones And I",1436640,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,Circles,"Post Malone",1340616,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
7,ROXANNE,"Arizona Zervas",1262616,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
8,Falling,"Trevor Daniel",1191992,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,"everything i wanted","Billie Eilish",1172999,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
10,Yummy,"Justin Bieber",1161568,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
11,"You should be sad",Halsey,1159104,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
12,"bad guy","Billie Eilish",1148464,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
13,"Never Seen the Rain","Tones And I",1108265,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
14,"Lose Control",MEDUZA,1107836,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
15,"Before You Go","Lewis Capaldi",1107132,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
16,"Life Is Good (feat. Drake)",Future,1098913,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
17,"Adore You","Harry Styles",1055164,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
18,SUGAR,BROCKHAMPTON,1053436,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
19,Memories,"Maroon 5",1011005,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
20,"Ride It",Regard,972787,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
21,"Rushing Back",Flume,928258,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
22,Glitter,BENEE,844444,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
23,"Someone You Loved","Lewis Capaldi",775367,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,"My Oh My (feat. DaBaby)","Camila Cabello",766488,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
25,"What A Man Gotta Do","Jonas Brothers",751445,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
26,"Purple Hat","Sofi Tukker",730664,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
27,Rare,"Selena Gomez",728608,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
28,German,"No Money Enterprise",648489,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu
29,"Say So","Doja Cat",648096,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
30,"Post Malone (feat. RANI)","Sam Feldt",633999,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
31,"hot girl bummer",blackbear,625457,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
32,Eleven,Khalid,622941,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
33,"Roses - Imanbek Remix","SAINt JHN",597889,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
34,"Lose You To Love Me","Selena Gomez",594529,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
35,Señorita,"Shawn Mendes",591527,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
