,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Roses - Imanbek Remix","SAINt JHN",1648947,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1614646,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,"Blinding Lights","The Weeknd",1568321,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Stuck with U (with Justin Bieber)","Ariana Grande",1459394,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
5,"Toosie Slide",Drake,1342608,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,"death bed (coffee for your head)",Powfu,1184080,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
7,"THE SCOTTS","THE SCOTTS",1118072,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
8,Supalonely,BENEE,1117464,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
9,"Don't Start Now","Dua Lipa",1018069,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
10,"Break My Heart","Dua Lipa",971238,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
11,"Intentions (feat. Quavo)","Justin Bieber",968813,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
12,GOOBA,6ix9ine,941723,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
13,"Sunday Best",Surfaces,894355,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
14,"Be Kind (with Halsey)",Marshmello,873169,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
15,"Blueberry Faygo","Lil Mosey",867401,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16,"Say So","Doja Cat",847335,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,"Boss Bitch","Doja Cat",845233,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
18,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",794352,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
19,"The Box","Roddy Ricch",768692,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
20,Righteous,"Juice WRLD",742076,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
21,"ily (i love you baby) (feat. Emilee)","Surf Mesa",738277,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
22,Circles,"Post Malone",732567,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
23,"WHATS POPPIN","Jack Harlow",720390,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
24,"Before You Go","Lewis Capaldi",715880,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
25,"Adore You","Harry Styles",704593,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
26,"Pump It Up",Endor,693182,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
27,"This City","Sam Fischer",689702,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
28,"Dance Monkey","Tones And I",680339,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,"Someone You Loved","Lewis Capaldi",677386,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"If the World Was Ending - feat. Julia Michaels","JP Saxe",675900,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
