,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,streams
0,Blinding Lights,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,1,0.0598,171.005,4,0.334,2229486
1,Roses - Imanbek Remix,0.0167,0.77,0.724,0.0107,0.353,-5.484,1,0.0495,121.975,4,0.898,1704738
2,Don't Start Now,0.0125,0.794,0.793,0.0,0.0952,-4.521,0,0.0842,123.941,4,0.677,1415588
3,Intentions (feat. Quavo),0.3,0.806,0.546,0.0,0.102,-6.637,1,0.0575,147.986,4,0.874,1371580
4,death bed (coffee for your head),0.731,0.726,0.431,0.0,0.696,-8.765,0,0.135,144.026,4,0.348,1356418
5,Say So,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0,0.158,110.962,4,0.786,1354906
6,The Box,0.104,0.896,0.586,0.0,0.79,-6.687,0,0.0559,116.971,4,0.642,1309489
7,Supalonely,0.305,0.863,0.631,3.04e-05,0.123,-4.689,1,0.0534,128.977,4,0.817,1151586
8,Sunday Best,0.183,0.878,0.525,0.0,0.0714,-6.832,1,0.0578,112.022,4,0.694,1151359
9,Adore You,0.0237,0.676,0.771,7e-06,0.102,-3.675,1,0.0483,99.048,4,0.569,1054685
10,In Your Eyes,0.00285,0.667,0.719,8.1e-05,0.0736,-5.371,0,0.0346,100.021,4,0.717,1034277
11,Blueberry Faygo,0.207,0.774,0.554,0.0,0.132,-7.909,1,0.0383,99.034,4,0.349,1005295
12,Circles,0.192,0.695,0.762,0.00244,0.0863,-3.497,1,0.0395,120.042,4,0.553,998672
13,Dance Monkey,0.688,0.825,0.593,0.000161,0.17,-6.401,0,0.0988,98.078,4,0.54,953468
14,You should be sad,0.143,0.591,0.585,0.0,0.109,-6.35,1,0.0277,110.94,4,0.324,946515
15,Godzilla (feat. Juice WRLD),0.145,0.808,0.745,0.0,0.292,-5.26,0,0.342,165.995,4,0.829,895317
16,CITY OF ANGELS,0.042,0.686,0.541,0.0,0.0675,-4.993,0,0.0493,120.082,4,0.724,874357
17,After Hours,0.0811,0.664,0.572,0.00604,0.121,-6.099,0,0.0305,108.959,4,0.143,857464
18,Before You Go,0.604,0.459,0.575,0.0,0.0885,-4.858,1,0.0573,111.881,4,0.183,857453
19,ROXANNE,0.0522,0.621,0.601,0.0,0.46,-5.616,0,0.148,116.735,5,0.457,809638
20,Falling,0.123,0.784,0.43,0.0,0.0887,-8.756,0,0.0364,127.087,4,0.236,804285
21,Glitter,0.0863,0.801,0.589,0.0,0.162,-5.157,1,0.0485,116.934,4,0.58,762875
22,Lose Control,0.129,0.598,0.526,0.0,0.14,-8.659,0,0.0415,123.935,4,0.529,758372
23,Never Seen the Rain,0.44,0.485,0.461,0.0,0.232,-5.646,1,0.0444,87.009,4,0.324,757830
24,Pump It Up,0.203,0.899,0.894,9.95e-05,0.0606,-7.255,1,0.222,129.047,4,0.654,752455
25,The Less I Know The Better,0.0115,0.64,0.74,0.00678,0.167,-4.083,1,0.0284,116.879,4,0.785,749974
26,Physical,0.0137,0.647,0.844,0.000658,0.102,-3.756,1,0.0457,146.962,4,0.746,747073
27,Live In Life,0.147,0.695,0.691,2.21e-06,0.152,-4.73,0,0.0351,104.015,4,0.563,742325
28,Someone You Loved,0.751,0.501,0.405,0.0,0.105,-5.679,1,0.0319,109.891,4,0.446,723984
29,Memories,0.837,0.764,0.32,0.0,0.0822,-7.209,1,0.0546,91.019,4,0.575,718305
30,To Die For,0.832,0.483,0.361,4.66e-06,0.098,-7.889,1,0.0738,171.649,4,0.307,715313
31,Maniac,0.00162,0.628,0.639,0.0,0.354,-5.46,1,0.0435,108.045,4,0.493,706050
32,Hardest To Love,0.0909,0.467,0.608,8.83e-05,0.125,-7.847,1,0.0707,80.957,4,0.108,686970
