,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",1965420,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2,"Dance Monkey","Tones And I",1929392,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Don't Start Now","Dua Lipa",1634410,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
4,Circles,"Post Malone",1522534,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
5,Memories,"Maroon 5",1380138,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
6,"everything i wanted","Billie Eilish",1360184,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
7,"Ride It",Regard,1322548,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
8,Falling,"Trevor Daniel",1201781,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,Heartless,"The Weeknd",1184240,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
10,"hot girl bummer",blackbear,1119890,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
11,"Never Seen the Rain","Tones And I",1083269,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
12,"Lose Control",MEDUZA,1014133,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
13,"Lose You To Love Me","Selena Gomez",995645,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
14,"Rushing Back",Flume,942312,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
15,"10,000 Hours (with Justin Bieber)","Dan + Shay",925408,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
16,"Someone You Loved","Lewis Capaldi",917559,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
17,"HIGHEST IN THE ROOM","Travis Scott",885680,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
18,"Blinding Lights","The Weeknd",840647,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
19,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",839314,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
20,"Before You Go","Lewis Capaldi",833492,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
21,"All I Want for Christmas Is You","Mariah Carey",816478,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
22,"Trampoline (with ZAYN)",SHAED,796246,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
23,"Watermelon Sugar","Harry Styles",766731,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
24,"One Thing Right",Marshmello,746623,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
25,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,735983,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
26,"Beautiful People (feat. Khalid)","Ed Sheeran",730699,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
27,Señorita,"Shawn Mendes",727293,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
28,"bad guy","Billie Eilish",723451,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
29,"Up All Night",Khalid,718669,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
30,"Yellow Hearts","Ant Saunders",686365,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
31,"Piece Of Your Heart",MEDUZA,662007,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
32,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",657990,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
33,Graveyard,Halsey,633705,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
34,"Lights Up","Harry Styles",631472,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
35,"I Don't Care (with Justin Bieber)","Ed Sheeran",629352,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
36,"Last Christmas",Wham!,599084,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
37,"Catching Feelings (feat. SIX60)","Drax Project",577767,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
