,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Mood (feat. iann dior)",24kGoldn,1378825,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"WITHOUT YOU","The Kid LAROI",1370217,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
3,willow,"Taylor Swift",1321676,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
4,positions,"Ariana Grande",1232678,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
5,"All I Want for Christmas Is You","Mariah Carey",1153673,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,"Head & Heart (feat. MNEK)","Joel Corry",1132641,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
7,"SO DONE","The Kid LAROI",1109989,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
8,"Levitating (feat. DaBaby)","Dua Lipa",982612,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
9,"Therefore I Am","Billie Eilish",967771,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
10,Whoopty,CJ,966047,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
11,"What You Know Bout Love","Pop Smoke",963975,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
12,34+35,"Ariana Grande",913378,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
13,"Last Christmas",Wham!,912362,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
14,"Santa Tell Me","Ariana Grande",892101,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
15,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",886064,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
16,"you broke me first","Tate McRae",882080,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
17,"Blinding Lights","The Weeknd",854211,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,"WAP (feat. Megan Thee Stallion)","Cardi B",823204,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
19,"Holy (feat. Chance The Rapper)","Justin Bieber",811998,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
20,"It's Beginning to Look a Lot like Christmas","Michael Bublé",804237,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
21,"champagne problems","Taylor Swift",803353,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339
22,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",779326,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
23,"no body, no crime (feat. HAIM)","Taylor Swift",748772,https://open.spotify.com/track/6NriykdkRrjQMZo1sfVYUo
24,"Prisoner (feat. Dua Lipa)","Miley Cyrus",743384,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
25,"Take You Dancing","Jason Derulo",735625,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
26,"gold rush","Taylor Swift",720019,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq
27,"Watermelon Sugar","Harry Styles",709383,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
28,"Fly Away","Tones And I",697863,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
29,Dynamite,BTS,692932,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
30,"Lasting Lover",Sigala,692430,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
31,"Put Your Records On","Ritt Momney",691947,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
32,"‘tis the damn season","Taylor Swift",689607,https://open.spotify.com/track/4GBkffrtA51p17JH35irGA
33,"Dreams - 2004 Remaster","Fleetwood Mac",685043,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
34,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,674187,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
35,HOLIDAY,"Lil Nas X",662689,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
36,"Roses - Imanbek Remix","SAINt JHN",641250,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
37,"Breaking Me",Topic,637570,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
38,"tolerate it","Taylor Swift",635684,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6
39,"Heat Waves","Glass Animals",602575,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
40,"Paradise (feat. Dermot Kennedy)",MEDUZA,601788,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
41,happiness,"Taylor Swift",592439,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ
42,"Reminds Me Of You","Juice WRLD",582544,https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
43,"Someone You Loved","Lewis Capaldi",579486,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
44,"Lonely (with benny blanco)","Justin Bieber",565907,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
45,"Savage Love (Laxed - Siren Beat)","Jawsh 685",554584,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
46,"Dance Monkey","Tones And I",554117,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
47,"SEND IT!","Hooligan Hefs",552456,https://open.spotify.com/track/3QcKhQwiyrQACTeb2pdi3u
48,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",545920,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
49,Wonder,"Shawn Mendes",538838,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
