,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"drivers license","Olivia Rodrigo",4104143,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,"WITHOUT YOU","The Kid LAROI",1528898,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
3,"Mood (feat. iann dior)",24kGoldn,1217979,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,"Levitating (feat. DaBaby)","Dua Lipa",1113616,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
5,"Good Days",SZA,1088933,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
6,Anyone,"Justin Bieber",1087313,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
7,"SO DONE","The Kid LAROI",1082935,https://open.spotify.com/track/2gqWRRCXnma9L8xQ1RdemQ
8,"Head & Heart (feat. MNEK)","Joel Corry",1079904,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
9,positions,"Ariana Grande",970843,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
10,"Heat Waves","Glass Animals",967971,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
11,"Fly Away","Tones And I",875537,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
12,"you broke me first","Tate McRae",850283,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
13,"The Business",Tiësto,823027,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
14,Whoopty,CJ,819385,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
15,"Blinding Lights","The Weeknd",801355,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"What You Know Bout Love","Pop Smoke",785791,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
17,"Therefore I Am","Billie Eilish",782338,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
18,"Lasting Lover",Sigala,782009,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
19,Afterglow,"Ed Sheeran",779803,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
20,"Paradise (feat. Dermot Kennedy)",MEDUZA,768455,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
21,"Save Your Tears","The Weeknd",711824,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
22,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",710451,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
23,"Prisoner (feat. Dua Lipa)","Miley Cyrus",706338,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
24,"Take You Dancing","Jason Derulo",700705,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
25,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","Ariana Grande",699560,https://open.spotify.com/track/3jjBPF4NDMCU51psU8JPpR
26,"WAP (feat. Megan Thee Stallion)","Cardi B",685715,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
27,"Dreams - 2004 Remaster","Fleetwood Mac",678994,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
28,willow,"Taylor Swift",675125,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
29,"Holy (feat. Chance The Rapper)","Justin Bieber",655286,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
30,34+35,"Ariana Grande",650349,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
31,Dynamite,BTS,649752,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
32,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",649268,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
33,"Watermelon Sugar","Harry Styles",613759,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
34,"Put Your Records On","Ritt Momney",604805,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
35,"Someone You Loved","Lewis Capaldi",586480,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,"One Too Many","Keith Urban",575193,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
37,"Roses - Imanbek Remix","SAINt JHN",569796,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
38,"Breaking Me",Topic,563270,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
39,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,555113,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
40,"SEND IT!","Hooligan Hefs",550658,https://open.spotify.com/track/3QcKhQwiyrQACTeb2pdi3u
41,"Dance Monkey","Tones And I",538834,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
42,Streets,"Doja Cat",528606,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
43,"Don't Start Now","Dua Lipa",516345,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,"Savage Love (Laxed - Siren Beat)","Jawsh 685",512919,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
45,HOLIDAY,"Lil Nas X",508917,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
46,"Looking for Me","Paul Woolford",502135,https://open.spotify.com/track/17bGtGqqaXOgVnhnfx5NlE
47,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",493711,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
48,Wonder,"Shawn Mendes",484488,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm
49,"Best Friend (feat. Doja Cat)",Saweetie,480789,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
50,Circles,"Post Malone",466925,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
51,"Before You Go","Lewis Capaldi",466289,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
52,"Bad Boy (with Young Thug)","Juice WRLD",454469,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
53,"Some Say - Felix Jaehn Remix",Nea,452534,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
54,"my ex's best friend (with blackbear)","Machine Gun Kelly",441361,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
55,"Midnight Sky","Miley Cyrus",424654,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
56,Golden,"Harry Styles",418622,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
57,"Goosebumps - Remix","Travis Scott",416279,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
58,"Dancing In The Moonlight (feat. NEIMY)",Jubël,414490,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
