,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",2122833,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Lose You To Love Me","Selena Gomez",1734720,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
3,Circles,"Post Malone",1732818,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,"Ride It",Regard,1544676,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
5,"Follow God","Kanye West",1507940,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
6,Memories,"Maroon 5",1480468,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
7,"hot girl bummer",blackbear,1438202,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
8,"HIGHEST IN THE ROOM","Travis Scott",1340433,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
9,"10,000 Hours (with Justin Bieber)","Dan + Shay",1318995,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
10,"Someone You Loved","Lewis Capaldi",1085966,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1071240,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
12,"Lights Up","Harry Styles",1001687,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
13,"Beautiful People (feat. Khalid)","Ed Sheeran",946684,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
14,"One Thing Right",Marshmello,945612,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
15,"Rushing Back",Flume,929238,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
16,"Never Seen the Rain","Tones And I",928873,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
17,"How Do You Sleep?","Sam Smith",919740,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
18,Señorita,"Shawn Mendes",883408,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
19,"Trampoline (with ZAYN)",SHAED,848329,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
20,Graveyard,Halsey,825832,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
21,"Piece Of Your Heart",MEDUZA,798115,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
22,Selah,"Kanye West",789192,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4
23,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,779962,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
24,"It's You","Ali Gatie",774031,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
25,"Lose Control",MEDUZA,763757,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
26,Liar,"Camila Cabello",763694,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
27,"Closed On Sunday","Kanye West",750572,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3
28,"On God","Kanye West",745046,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn
29,Teeth,"5 Seconds of Summer",733238,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
30,"bad guy","Billie Eilish",729561,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
31,"Look At Her Now","Selena Gomez",728474,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
32,"I Don't Care (with Justin Bieber)","Ed Sheeran",717306,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
33,"The Git Up","Blanco Brown",716702,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
34,"Everything We Need","Kanye West",714458,https://open.spotify.com/track/24bnCCysWnbNRNUT4LpHcP
35,"Truth Hurts",Lizzo,697264,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
36,Motivation,Normani,684086,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
37,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",674035,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
38,Panini,"Lil Nas X",645613,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
39,"Use This Gospel","Kanye West",638942,https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P
40,Castles,"Freya Ridings",618705,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
41,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",618185,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
42,Lalala,Y2K,611497,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
43,Lonely,Diplo,604714,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
44,"Goodbyes (Feat. Young Thug)","Post Malone",587644,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
45,Feelings,Lauv,580187,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ
46,"Catching Feelings (feat. SIX60)","Drax Project",578120,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
47,"Every Hour","Kanye West",576235,https://open.spotify.com/track/1WnqWQcWcuQbVzgE7ecfCY
48,Water,"Kanye West",563916,https://open.spotify.com/track/454Epa1vrCGFddHXKyC1kb
