,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",2070290,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Mood (feat. iann dior)",24kGoldn,2043180,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"Head & Heart (feat. MNEK)","Joel Corry",1396838,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",1133221,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,"Holy (feat. Chance The Rapper)","Justin Bieber",1129138,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
6,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1114181,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
7,"Watermelon Sugar","Harry Styles",1048122,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
8,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1021356,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
9,"Breaking Me",Topic,993512,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
10,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,991300,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,"Mood Swings (feat. Lil Tjay)","Pop Smoke",981134,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
12,"you broke me first","Tate McRae",948696,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
13,"Roses - Imanbek Remix","SAINt JHN",873946,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
14,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",872931,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
15,"Blinding Lights","The Weeknd",842172,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"Come & Go (with Marshmello)","Juice WRLD",823273,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
17,"Take You Dancing","Jason Derulo",803916,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
18,Heather,"Conan Gray",778458,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
19,"POPSTAR (feat. Drake)","DJ Khaled",753406,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
20,"Go Crazy","Chris Brown",697432,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
21,"Dancing In The Moonlight (feat. NEIMY)",Jubël,689356,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
22,Dynamite,BTS,674757,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
23,"Some Say - Felix Jaehn Remix",Nea,674486,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
24,"Rain On Me (with Ariana Grande)","Lady Gaga",653326,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
25,"Midnight Sky","Miley Cyrus",642128,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
26,"Put Your Records On","Ritt Momney",616252,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
27,"Wishing Well","Juice WRLD",608040,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
28,"Ain't It Different (feat. AJ Tracey & Stormzy)","Headie One",606230,https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8
29,"Someone You Loved","Lewis Capaldi",593236,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"Smile (with The Weeknd)","Juice WRLD",574659,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
31,Together,Sia,558602,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
32,"What You Know Bout Love","Pop Smoke",551745,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
33,"my ex's best friend (with blackbear)","Machine Gun Kelly",548324,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
34,Secrets,Regard,546661,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
35,"Stuck with U (with Justin Bieber)","Ariana Grande",535178,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
36,"Before You Go","Lewis Capaldi",531984,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,"Kings & Queens","Ava Max",529839,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
38,"Mad at Disney","salem ilese",529641,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
39,"Dance Monkey","Tones And I",528431,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
40,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",507635,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
41,"Break My Heart","Dua Lipa",505129,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
42,"Everybody Rise","Amy Shark",501952,https://open.spotify.com/track/3eGmv9sxK60p8XIBLhBtC0
43,Circles,"Post Malone",499455,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
44,"Look into My Eyes",Brando,483268,https://open.spotify.com/track/7qF4tAE0PF6XJFEor6jQni
45,"This City","Sam Fischer",481733,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
46,"Don't Start Now","Dua Lipa",479947,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
47,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",468360,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
48,"Blueberry Faygo","Lil Mosey",465404,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
49,"Adore You","Harry Styles",462367,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
50,"Ice Cream (with Selena Gomez)",BLACKPINK,460942,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
51,"death bed (coffee for your head)",Powfu,428108,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
52,"OK Not To Be OK",Marshmello,412358,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
53,"Lucid Dreams","Juice WRLD",408430,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
54,"Lose Somebody",Kygo,401631,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
55,"Be Kind (with Halsey)",Marshmello,398984,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
56,"Live In Life","The Rubens",388806,https://open.spotify.com/track/5zpGxLGLxQvgQzO8jYTzAU
57,"Pump It Up",Endor,388239,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
58,"You Got It",Vedo,384533,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",384317,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,"I'm Good?","Hilltop Hoods",382160,https://open.spotify.com/track/1EuI95kVxZYLbENy8d6AOI
61,"Mr. Brightside","The Killers",379749,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
62,"Intentions (feat. Quavo)","Justin Bieber",373793,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
63,Memories,"Maroon 5",371555,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
64,Robbery,"Juice WRLD",370961,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
65,"Money Trees","Kendrick Lamar",369746,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
66,"Stunnin' (feat. Harm Franklin)","Curtis Waters",364272,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
67,July,"Noah Cyrus",363161,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
68,"Party Girl",StaySolidRocky,359541,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
69,"ily (i love you baby) (feat. Emilee)","Surf Mesa",359125,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
70,"GREECE (feat. Drake)","DJ Khaled",357647,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
71,"Rushing Back",Flume,357634,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
72,"Still Don't Know My Name",Labrinth,356729,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
73,"Say You Won't Let Go","James Arthur",349919,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
74,"Be Alright","Dean Lewis",349171,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
75,"Electric Love",BØRNS,346793,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
76,Shallow,"Lady Gaga",346619,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
77,"One Too Many","Keith Urban",346577,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
78,Dior,"Pop Smoke",345041,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
