,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WITHOUT YOU","The Kid LAROI",1314134,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
2,"Mood (feat. iann dior)",24kGoldn,1309470,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,positions,"Ariana Grande",1163019,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
4,"Head & Heart (feat. MNEK)","Joel Corry",1132070,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
5,"Levitating (feat. DaBaby)","Dua Lipa",987633,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
6,"SO DONE","The Kid LAROI",987420,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
7,"All I Want for Christmas Is You","Mariah Carey",947859,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,"Blinding Lights","The Weeknd",886395,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"What You Know Bout Love","Pop Smoke",878531,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
10,34+35,"Ariana Grande",875348,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
11,Whoopty,CJ,872667,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,"Last Christmas",Wham!,835340,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
13,"Therefore I Am","Billie Eilish",833531,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
14,"Dreams - 2004 Remaster","Fleetwood Mac",803740,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
15,"WAP (feat. Megan Thee Stallion)","Cardi B",797027,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
16,"you broke me first","Tate McRae",791822,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
17,"Santa Tell Me","Ariana Grande",775407,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
18,Afterglow,"Ed Sheeran",775143,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
19,"Holy (feat. Chance The Rapper)","Justin Bieber",762928,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
20,willow,"Taylor Swift",761702,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
21,"Fly Away","Tones And I",738264,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
22,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",735429,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
23,"Watermelon Sugar","Harry Styles",718471,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
24,"It's Beginning to Look a Lot like Christmas","Michael Bublé",710354,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
25,"Take You Dancing","Jason Derulo",694979,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
26,"Lasting Lover",Sigala,691773,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
27,Dynamite,BTS,673432,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
28,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",670588,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
29,"Prisoner (feat. Dua Lipa)","Miley Cyrus",662452,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
30,"Roses - Imanbek Remix","SAINt JHN",646538,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
31,HOLIDAY,"Lil Nas X",634337,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
32,"Put Your Records On","Ritt Momney",634005,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
33,"Paradise (feat. Dermot Kennedy)",MEDUZA,632094,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
34,"Heat Waves","Glass Animals",630043,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
35,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,629168,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
