,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Rompe,Priceless,1931507,https://open.spotify.com/track/4YaKdKVcrM6Gf5ZALtp0gI
2,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",1758666,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
3,"Baby Momma","Yung Felix",1328394,https://open.spotify.com/track/1JPqCol2aFreho0bfkhiqc
4,"Als Het Avond Is","Suzan & Freek",1321102,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
5,Scars,Snelle,1249247,https://open.spotify.com/track/3s3LHm3AI7jazWk0Rdg6Q3
6,IJskoud,Nielson,1223320,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
7,"Fully Fendi","Mula B",1205446,https://open.spotify.com/track/1N8MStmoXxyf3cB1j5KtOZ
8,Shallow,"Lady Gaga",1175923,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,"Last Man Standing","Yung Felix",1170683,https://open.spotify.com/track/7JqF4AHCyokdICrFYF91zE
10,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",1144465,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
11,DRUP,Bizzey,1130880,https://open.spotify.com/track/1fpmB97puEtPLW9ui8qEBw
12,"Big Man","Sevn Alias",1124422,https://open.spotify.com/track/6bJ9c5VIx8jbf5U34qHAFm
13,"Don't Call Me Up",Mabel,1109846,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
14,Arcade,"Duncan Laurence",1079448,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
15,"Giant (with Rag'n'Bone Man)","Calvin Harris",1073435,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
16,"Ewa Ewa",Chivv,1025170,https://open.spotify.com/track/7b4lZWvZtJowzSEI5sDSK6
17,"7 rings","Ariana Grande",978173,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
18,"Sweet but Psycho","Ava Max",945825,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
19,Viraal,Frenna,934125,https://open.spotify.com/track/1oDGSDSB1WMKOJ9Uan2xhK
20,"Ride or Die","Djaga Djaga",929091,https://open.spotify.com/track/070Pfkehv3PXI2WNtFswLc
21,Achtbaan,Frenna,921667,https://open.spotify.com/track/5AJq1BQcLQJ8iHCHluxEFO
22,"Con Calma","Daddy Yankee",902843,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
23,"High Hopes","Panic! At The Disco",882433,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
24,"Dancing With A Stranger (with Normani)","Sam Smith",825443,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
25,"break up with your girlfriend, i'm bored","Ariana Grande",760932,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
26,"bury a friend","Billie Eilish",743253,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
27,Sucker,"Jonas Brothers",724035,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
28,"Without Me",Halsey,702106,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
29,"Let Me Down Slowly","Alec Benjamin",680068,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
30,"Say My Name","David Guetta",663010,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
31,"Speechless (feat. Erika Sirola)","Robin Schulz",656605,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
32,"Be Alright","Dean Lewis",625580,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
33,"Diamond Heart","Alan Walker",617866,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
34,"Always Remember Us This Way","Lady Gaga",615883,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
35,Eredivisie,Snelle,601342,https://open.spotify.com/track/4HjYOxqdtFMS1eY2leQG3I
36,"Sneaky Money (feat. Chivv & Boef)","Ali B",596375,https://open.spotify.com/track/6sWnV2GlPypADfr0UpMJxP
37,"Santo Domingo (feat. Yxng Bane)",Dopebwoy,588162,https://open.spotify.com/track/1qM9CvktdKuwk7ppwoIq1o
38,"wish you were gay","Billie Eilish",582621,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
39,"Daar Gaat Ze (Nooit Verdiend)","Dimitri Vegas & Like Mike",579941,https://open.spotify.com/track/1gnu3dukNUACZjNOF6NAwT
40,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",570012,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
41,Insta,Bizzey,563671,https://open.spotify.com/track/6in4nDdWDOq0T9WL5juhIH
42,"Verleden Tijd",Frenna,551260,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
43,"Lost Without You",Krezip,526811,https://open.spotify.com/track/51wraBsCPN2svE8Ircwmlr
44,"Let You Love Me","Rita Ora",511688,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
45,"De Prijs",Bollebof,510571,https://open.spotify.com/track/2r2Ia3y2HhI9ZhvfnzoUdl
46,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",504909,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
47,Louboutin,Frenna,499223,https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE
48,"No Sleep (feat. Bonn)","Martin Garrix",492153,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
49,"Happy Now",Kygo,482471,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
50,fallin',Idaly,454799,https://open.spotify.com/track/1SveOxUxAxhrCWBhdfbjQu
51,"Someone You Loved","Lewis Capaldi",454383,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
52,"Before I Go","Guy Sebastian",449720,https://open.spotify.com/track/5vlTxb7BP5DWzpw8RgnzxR
53,HUTS,"The Blockparty",446714,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
54,Wow.,"Post Malone",443884,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
55,"Who Do You Love","The Chainsmokers",435737,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
56,Kibbelingkraam,Snelle,429358,https://open.spotify.com/track/2V5kHFPcruQFGNa0ONSj4R
57,Happier,Marshmello,426247,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
58,"Bad Liar","Imagine Dragons",424596,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
59,Talk,Khalid,419001,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
60,Yusu,"Henkie T",417713,https://open.spotify.com/track/5DZ99yCotwibYsPcQZQNqk
61,PIA,Frenna,392755,https://open.spotify.com/track/2u23s4M0ATWN9rAuJBt0sT
62,"Come My Way",Tabitha,389274,https://open.spotify.com/track/5wo3Opxvcc5SsszgmwV9Lh
63,"Murder On My Mind","YNW Melly",388924,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
64,"i'm so tired...",Lauv,377481,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
65,POSITIE,Caza,374991,https://open.spotify.com/track/5dVXY5359o7XBmfoNCBMxg
66,"Promises (with Sam Smith)","Calvin Harris",372327,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
67,Yamilet,SXTEEN,371158,https://open.spotify.com/track/5BwiuT2YO6KZT8KEfzlqCP
68,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",362442,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
69,Regen,Frenna,352037,https://open.spotify.com/track/46V1YQy4dwmVG9zB5PkawO
70,"when the party's over","Billie Eilish",339579,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
71,365,Zedd,329956,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
72,"Love Someone","Lukas Graham",327513,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
73,"thank u, next","Ariana Grande",323996,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
