,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Arcade,"Duncan Laurence",3075629,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
2,"I Don't Care (with Justin Bieber)","Ed Sheeran",2214104,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,"Hoe Het Danst","Marco Borsato",2102601,https://open.spotify.com/track/6cONR1DTpmGS1pAdJvVTiT
4,Rook,"Lil Kleine",1854860,https://open.spotify.com/track/17L2sYqS71YBsocuCT5Bem
5,Moment,"Kris Kross Amsterdam",1546201,https://open.spotify.com/track/0J6sITdD8JMUBKaadJLV1U
6,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1500529,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
7,Plankgas,Snelle,1485344,https://open.spotify.com/track/6lQYrZWozzmlstYZ0ktXq9
8,SOS,Avicii,1453174,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
9,"Dichterbij Je","Lil Kleine",1434227,https://open.spotify.com/track/5TU8eIPFfQ7uUeOITnxxpb
10,"Give Dem",Frenna,1431088,https://open.spotify.com/track/1u2XfTsJai4u33yapHLzap
11,"Don't Call Me Up",Mabel,1337351,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
12,Herres,"Sevn Alias",1317891,https://open.spotify.com/track/411fSfMfrNGxVsIGK3drHT
13,"bad guy","Billie Eilish",1232477,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"If I Can't Have You","Shawn Mendes",1161162,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
15,"Con Calma","Daddy Yankee",1128251,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
16,Soldi,Mahmood,1075052,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
17,"Someone You Loved","Lewis Capaldi",1040939,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",1018975,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
19,"Als Het Avond Is","Suzan & Freek",955325,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT
20,"Piece Of Your Heart",MEDUZA,906701,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
21,"Old Town Road","Lil Nas X",871249,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
22,Skyward,"Davina Michelle",863436,https://open.spotify.com/track/4WfhbGhvurJtwd7r0SCyV7
23,Sucker,"Jonas Brothers",835034,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
24,"Walou Crisis (feat. 3robi & Mula B)",Dopebwoy,833435,https://open.spotify.com/track/4cEEHXGY0dsKtwmGFwhr9V
25,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",829787,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
26,"Walk Me Home",P!nk,819933,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
27,Doekoe,JoeyAK,805050,https://open.spotify.com/track/4Lh4lVFojznlPnJ73OLgEU
28,"Haal Me Naar Boven","Ronnie Flex",776596,https://open.spotify.com/track/0tEc8Z8UYJBRnaSw2XxwYc
