,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"17 Miljoen Mensen - Live @538 in Ahoy","Davina Michelle",2615956,https://open.spotify.com/track/7e42rjxCt8tPjglU9VyBcz
2,"Blinding Lights","The Weeknd",1821040,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,Smoorverliefd,Snelle,1255106,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
4,"Roses - Imanbek Remix","SAINt JHN",1243624,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,"Loop Niet Weg","Kris Kross Amsterdam",1174115,https://open.spotify.com/track/7fmExiQZjHLyDv5SC1EhDg
6,"Intentions (feat. Quavo)","Justin Bieber",1161549,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
7,"Het Is Al Laat Toch",Racoon,1120247,https://open.spotify.com/track/5OhjkylPjKnmR7I2gnVNwz
8,"Don't Start Now","Dua Lipa",1106127,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"Wat Is Je Naam","Yxng Le",1097527,https://open.spotify.com/track/4SlqfJkQNAS7A5cvjBvQ3C
10,Venus,Frenna,1056356,https://open.spotify.com/track/1rrrjqwPuV2xuB9oslQkQQ
11,"Before You Go","Lewis Capaldi",1053885,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
12,"Pa Olvidarte (Beste Zangers Seizoen 2019)","Emma Heesters",920144,https://open.spotify.com/track/1RO8Q3w2Jkir8cvvGEApI0
13,"Dance Monkey","Tones And I",886083,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,"The Box","Roddy Ricch",882458,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15,"Never Seen the Rain","Tones And I",819783,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
16,"Say So","Doja Cat",819223,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,"Beat Me - Official Song F1 Dutch Grand Prix","Davina Michelle",818151,https://open.spotify.com/track/14gRdLQLwq1qn9chxmAEBY
18,"In Your Eyes (feat. Alida)","Robin Schulz",805740,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
19,"In Your Eyes","The Weeknd",791090,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
20,Supalonely,BENEE,789169,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
21,"3 Nights","Dominic Fike",775798,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
22,"Alone, Pt. II","Alan Walker",774089,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
23,"Ze Huilt Maar Ze Lacht",Maan,762567,https://open.spotify.com/track/0MD81YyV6i8t019tqmjq2D
24,"Money Deh Yah",Frenna,713730,https://open.spotify.com/track/19kqop93UJgDgyT5OhngzI
25,Physical,"Dua Lipa",703386,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
26,"Rode Wijn",Maan,701940,https://open.spotify.com/track/4BIS9PtQ3zf5IWYpWZxzjb
27,Falling,"Trevor Daniel",695573,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
28,"Ride It",Regard,687539,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
29,"Adore You","Harry Styles",659656,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
30,Joanne,"Lil Kleine",647879,https://open.spotify.com/track/0JgzUPfK8mrR11ohCKuqYJ
31,"No Time To Die","Billie Eilish",629561,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
32,"Know Your Worth",Khalid,625415,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
33,"Perfect (feat. Haris)","Lucas & Steve",614336,https://open.spotify.com/track/30cW9fD87IgbYFl8o0lUze
34,Memories,"Maroon 5",597762,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
35,"Breaking Me",Topic,590269,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,"What A Man Gotta Do","Jonas Brothers",565768,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
37,"If the World Was Ending - feat. Julia Michaels","JP Saxe",562293,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
38,"Blueberry Faygo","Lil Mosey",546924,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
39,"Someone You Loved","Lewis Capaldi",544805,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
40,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,542998,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
41,"Die Young",Sheppard,542469,https://open.spotify.com/track/0XSTOKFdWPXlAEliq17XRw
42,"death bed (coffee for your head)",Powfu,540349,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
43,"Ze Kent Mij",Snelle,534376,https://open.spotify.com/track/3BiBIgQFa8K4EOxisyhXX7
44,Reünie,Snelle,529198,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
45,ROXANNE,"Arizona Zervas",525233,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
46,"Drown (feat. Clinton Kane)","Martin Garrix",511792,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4
47,"everything i wanted","Billie Eilish",508256,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
48,"Mucho Dinero",Chivv,495860,https://open.spotify.com/track/3oeiop5YnxY1YOSHilToIR
49,"Deze Is Voor Mij","Suzan & Freek",480592,https://open.spotify.com/track/3eDGSll7NmfGQ8C5hen4gf
50,"After Hours","The Weeknd",472785,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
51,Zina,"Ayoub Maach",464161,https://open.spotify.com/track/7nPK9IbFaBZ698nz8oy5BV
52,"Lose Control",MEDUZA,461745,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
