,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",1632164,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
2,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",1456277,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
3,HUTS,"The Blockparty",1296756,https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj
4,"Sweet but Psycho","Ava Max",1111693,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
5,Louboutin,Frenna,969040,https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE
6,"Verleden Tijd",Frenna,965599,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
7,"Terug Naar Toen (feat. Lijpe)",Boef,934741,https://open.spotify.com/track/3ELaEOpbAaXnahwApLkUvR
8,"thank u, next","Ariana Grande",909139,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
9,"High Hopes","Panic! At The Disco",849526,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
10,"SVP (feat. JoeyAK, Young Ellens & Sevn Alias)",Boef,810812,https://open.spotify.com/track/036HGg6Bs7n15m99zcnPwZ
11,Culo,Bizzey,764825,https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX
12,"Alleen Door Jou","Famke Louise",698909,https://open.spotify.com/track/4tcdEtudRV8K5xSE219QBl
13,"Be Alright","Dean Lewis",678063,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,fallin',Idaly,670646,https://open.spotify.com/track/1SveOxUxAxhrCWBhdfbjQu
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",652764,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
16,"Freak In The Weekend",Frenna,630153,https://open.spotify.com/track/19CB086TjdU7dRi3JN9SzY
17,Wow.,"Post Malone",629272,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
18,"Promises (with Sam Smith)","Calvin Harris",627315,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
19,SLIDE,Caza,622861,https://open.spotify.com/track/0cvgns9yWdycXStdjLzoZT
20,"Gucci Pet",Boef,621751,https://open.spotify.com/track/3hPLr0a6FTlifTi8hzJPYr
21,Shallow,"Lady Gaga",617897,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,Speciaal,Frenna,605512,https://open.spotify.com/track/1IJ2kXcVKw9Of3weornLMo
23,"Say My Name","David Guetta",604872,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
24,"Let You Love Me","Rita Ora",601037,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
25,Happier,Marshmello,574879,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,IJskoud,Nielson,552082,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
27,Regen,Frenna,545819,https://open.spotify.com/track/46V1YQy4dwmVG9zB5PkawO
28,Youngblood,"5 Seconds of Summer",523731,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
29,"Without Me",Halsey,519710,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
30,"Bohemian Rhapsody - Remastered 2011",Queen,518180,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
31,"Happy Now",Kygo,516790,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
32,POSITIE,Caza,510394,https://open.spotify.com/track/5dVXY5359o7XBmfoNCBMxg
33,"Rolls Sessie",Boef,497502,https://open.spotify.com/track/3BdgztSYQdUcbhAIZBo2DL
34,"wine slow - remix",Idaly,471860,https://open.spotify.com/track/4sfdFMNDcc0Aw9DuwEksAn
35,"In My Mind",Dynoro,465290,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
36,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",457986,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
37,"HUTS Remix","The Blockparty",451499,https://open.spotify.com/track/3qAGVjbRtMh58DogGWGGsB
38,Djadja,"Aya Nakamura",450012,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
39,"High On Life (feat. Bonn)","Martin Garrix",445525,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
40,Shotgun,"George Ezra",439893,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
