,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,ZEZE (feat. Travis Scott & Offset),Kodak Black,2445255,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
2,MIA (feat. Drake),Bad Bunny,1904279,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
3,Happier,Marshmello,1194660,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
4,No Stylist (feat. Drake),French Montana,1158162,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
5,I Love It (& Lil Pump),Kanye West,1125008,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1115962,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
7,SICKO MODE,Travis Scott,1096355,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
8,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1086838,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
9,Without Me,Halsey,1073948,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,Shallow,Lady Gaga,956417,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,Eastside (with Halsey & Khalid),benny blanco,931526,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,Mo Bamba,Sheck Wes,905339,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
13,Better,Khalid,861617,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,Falling Down - Bonus Track,Lil Peep,837463,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
15,FLIP THE SWITCH (feat. Drake),Quavo,811379,https://open.spotify.com/track/1rlIrbWboTRGeKfHhgbJRZ
16,Lucid Dreams,Juice WRLD,802214,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,775760,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
18,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,772692,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
19,Nonstop,Drake,750490,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
20,Killshot,Eminem,736514,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
21,STOOPID,6ix9ine,727494,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
22,Lucky You (feat. Joyner Lucas),Eminem,693611,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
23,Better Now,Post Malone,679301,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,Youngblood,5 Seconds of Summer,670911,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,In My Feelings,Drake,668142,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
26,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,663654,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
27,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,652524,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
28,Promises (with Sam Smith),Calvin Harris,642551,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
29,Moonlight,XXXTENTACION,641438,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
30,PASS OUT (feat. 21 Savage),Quavo,633572,https://open.spotify.com/track/3edzl4zvKFi0D3iuF6cs2f
31,SAD!,XXXTENTACION,614902,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,Taste (feat. Offset),Tyga,599523,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
33,Noticed,Lil Mosey,569813,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
34,Girls Like You (feat. Cardi B),Maroon 5,557448,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
35,I Like It,Cardi B,534633,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
36,Natural,Imagine Dragons,521174,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
37,Venom - Music From The Motion Picture,Eminem,501725,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
38,Beautiful (feat. Camila Cabello),Bazzi,499012,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
39,Be Alright,Dean Lewis,492523,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
40,Body (feat. brando),Loud Luxury,478942,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
