,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,THE SCOTTS,THE SCOTTS,2554551,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,Toosie Slide,Drake,1559535,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
3,Righteous,Juice WRLD,1473580,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
4,Roses - Imanbek Remix,SAINt JHN,1433546,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,Blinding Lights,The Weeknd,1292550,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,Blueberry Faygo,Lil Mosey,1127011,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
7,ROCKSTAR (feat. Roddy Ricch),DaBaby,1111324,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,The Box,Roddy Ricch,1042878,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,death bed (coffee for your head),Powfu,943420,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,Dance Monkey,Tones And I,905472,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,Don't Start Now,Dua Lipa,877059,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
12,goosebumps,Travis Scott,833355,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
13,WHATS POPPIN,Jack Harlow,831827,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
14,Intentions (feat. Quavo),Justin Bieber,810561,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
15,Say So,Doja Cat,762943,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
16,SICKO MODE,Travis Scott,752476,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
17,Sunday Best,Surfaces,751125,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,Circles,Post Malone,726611,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
19,Someone You Loved,Lewis Capaldi,645892,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
20,Savage,Megan Thee Stallion,631972,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
21,HIGHEST IN THE ROOM,Travis Scott,617207,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
22,If the World Was Ending - feat. Julia Michaels,JP Saxe,609341,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
23,ily (i love you baby) (feat. Emilee),Surf Mesa,605899,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
