,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,1669942,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1
2,Therefore I Am,Billie Eilish,1376743,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
3,positions,Ariana Grande,1206184,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
4,Mood (feat. iann dior),24kGoldn,1180369,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,All I Want for Christmas Is You,Mariah Carey,1160079,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1025243,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
7,What You Know Bout Love,Pop Smoke,931064,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
8,Lonely (with benny blanco),Justin Bieber,910526,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
9,It's Beginning to Look a Lot like Christmas,Michael Bubl?,905442,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
10,Last Christmas,Wham!,903784,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
11,Santa Tell Me,Ariana Grande,861387,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
12,Holy (feat. Chance The Rapper),Justin Bieber,829075,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
13,Rockin' Around The Christmas Tree,Brenda Lee,820164,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
14,Life Goes On,BTS,792292,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
15,Jingle Bell Rock,Bobby Helms,785227,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
16,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,773995,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
17,Whoopty,CJ,759389,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
18,Prisoner (feat. Dua Lipa),Miley Cyrus,752969,https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg
19,Dynamite,BTS,747371,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
20,It's the Most Wonderful Time of the Year,Andy Williams,733297,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
21,34+35,Ariana Grande,728741,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
22,WAP (feat. Megan Thee Stallion),Cardi B,716838,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
23,Levitating (feat. DaBaby),Dua Lipa,705877,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
24,HOLIDAY,Lil Nas X,705543,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
25,you broke me first,Tate McRae,678994,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
26,ROCKSTAR (feat. Roddy Ricch),DaBaby,671859,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
27,Underneath the Tree,Kelly Clarkson,660989,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
28,Laugh Now Cry Later (feat. Lil Durk),Drake,659203,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
29,pov,Ariana Grande,636703,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
30,Mistletoe,Justin Bieber,625999,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
31,SomebodyÅfs Problem,Morgan Wallen,606116,https://open.spotify.com/track/0SErdEdRcVX1uJCf1eTGYH
32,Tyler Herro,Jack Harlow,604712,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
33,Come & Go (with Marshmello),Juice WRLD,602760,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
34,Put Your Records On,Ritt Momney,602392,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
35,Blinding Lights,The Weeknd,599547,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
36,Holly Jolly Christmas,Michael Bubl?,594198,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
37,Wonder,Shawn Mendes,586913,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
38,SO DONE,The Kid LAROI,580661,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
39,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,560061,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
40,Be Like That - feat. Swae Lee & Khalid,Kane Brown,555828,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
41,Sleigh Ride,The Ronettes,555469,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf
42,Watermelon Sugar,Harry Styles,543582,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
43,Someone You Loved,Lewis Capaldi,504268,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
44,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,499757,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
45,Haw?i - Remix,Maluma,485141,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
46,POPSTAR (feat. Drake),DJ Khaled,483532,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
47,Feliz Navidad,Jos? Feliciano,481720,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
48,Savage Love (Laxed - Siren Beat),Jawsh 685,481392,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
49,Roses - Imanbek Remix,SAINt JHN,475806,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS
50,Forever After All,Luke Combs,467550,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
51,my ex's best friend (with blackbear),Machine Gun Kelly,458942,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
52,Heather,Conan Gray,458290,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
53,Wishing Well,Juice WRLD,455586,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
54,Before You Go,Lewis Capaldi,446662,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
55,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,443258,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
56,Do They Know It's Christmas? - 1984 Version,Band Aid,441347,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
57,Mood Swings (feat. Lil Tjay),Pop Smoke,440335,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
58,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,431846,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
59,Martin & Gina,Polo G,429057,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
60,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,428159,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
61,Dreams - 2004 Remaster,Fleetwood Mac,422246,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
62,D?KITI,Bad Bunny,411493,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
63,Dance Monkey,Tones And I,405194,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
64,Blueberry Faygo,Lil Mosey,404545,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
65,Take You Dancing,Jason Derulo,402777,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
66,Midnight Sky,Miley Cyrus,400489,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
67,Fly To My Room,BTS,396058,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS
68,Breaking Me,Topic,395313,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
69,Blue & Grey,BTS,394612,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
70,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,381754,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
71,Spicy (feat. Post Malone),Ty Dolla $ign,380376,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
72,The Christmas Song (Merry Christmas To You),Nat King Cole,378958,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
73,Head & Heart (feat. MNEK),Joel Corry,376008,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
74,Circles,Post Malone,373600,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
75,A Holly Jolly Christmas - Single Version,Burl Ives,371346,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
76,Telepathy,BTS,367088,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne
77,The Box,Roddy Ricch,366800,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
78,Lucid Dreams,Juice WRLD,366642,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
79,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,366009,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
80,Still Goin Down,Morgan Wallen,364488,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto
81,Move On - Bonus,Lil Tjay,362824,https://open.spotify.com/track/1BPBcKcunC2olMIDEyQejT
82,Train Wreck,James Arthur,358764,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
83,Dis-ease,BTS,353664,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0
84,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,353134,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
85,Body,Megan Thee Stallion,352450,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
86,Dior,Pop Smoke,347782,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
87,Robbery,Juice WRLD,344069,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
88,If the World Was Ending - feat. Julia Michaels,JP Saxe,341128,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
89,Daisy,Ashnikko,337853,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
90,Stay,BTS,335998,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz
91,Paradise (feat. Dermot Kennedy),MEDUZA,335332,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
92,Diamonds,Sam Smith,333159,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
93,All Girls Are The Same,Juice WRLD,327510,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
94,ALWAYS DO,The Kid LAROI,324104,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
95,Runnin,21 Savage,323525,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
96,Wolves (feat. Post Malone),Big Sean,323063,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
97,death bed (coffee for your head),Powfu,321610,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
98,Sofia,Clairo,321501,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
99,Drankin N Smokin,Future,319460,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
100,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,315929,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
101,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,314529,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
102,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,313053,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
103,White Christmas,Bing Crosby,309084,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
104,The Business,Ti?sto,306858,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
105,Mr. Right Now (feat. Drake),21 Savage,306272,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
106,Sweater Weather,The Neighbourhood,304964,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
107,Holding On,iann dior,304192,https://open.spotify.com/track/6CN7FuZ7o1xle9TNxApGeQ
108,Starting Over,Chris Stapleton,301590,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
109,goosebumps,Travis Scott,299868,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
110,Smile (with The Weeknd),Juice WRLD,299545,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
111,GO (feat. Juice WRLD),The Kid LAROI,299016,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
112,"10,000 Hours (with Justin Bieber)",Dan + Shay,297715,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
113,Driving Home for Christmas - 2019 Remaster,Chris Rea,293829,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
114,Memories,Maroon 5,292416,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
115,HIGHEST IN THE ROOM,Travis Scott,290634,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
116,Shallow,Lady Gaga,288501,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
117,GREECE (feat. Drake),DJ Khaled,287405,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
118,Life Is Good (feat. Drake),Future,285341,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
119,Took Her To The O,King Von,283067,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW
120,PRACTICE,DaBaby,282715,https://open.spotify.com/track/4Z5FyQlevoHoa5FsIVKZju
121,Deep End,Foushe?,282568,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
122,Intentions (feat. Quavo),Justin Bieber,281650,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
123,One Of Them Girls,Lee Brice,280684,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL
124,More Than My Hometown,Morgan Wallen,277845,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz
125,Eenie Meenie,Sean Kingston,276949,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
126,Rain On Me (with Ariana Grande),Lady Gaga,276522,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
127,Godzilla (feat. Juice WRLD),Eminem,275978,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
128,July,Noah Cyrus,275434,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
129,Stuck with U (with Justin Bieber),Ariana Grande,274490,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
130,Blue Christmas,Elvis Presley,274368,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
131,Say You Won't Let Go,James Arthur,274107,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
132,lovely (with Khalid),Billie Eilish,273642,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
133,Tinted Eyes (feat. blackbear & 24kGoldn),DVBBS,272687,https://open.spotify.com/track/68UW3plyDDNg1dkNIZRezJ
134,Adore You,Harry Styles,271750,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
135,LivinÅf The Dream,Morgan Wallen,271418,https://open.spotify.com/track/2L4YgbxxwmwafMqLIjSx8q
136,Jocelyn Flores,XXXTENTACION,270607,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
137,Whiskey Glasses,Morgan Wallen,267901,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
138,Run Rudolph Run - Single Version,Chuck Berry,265710,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
139,After Party,Don Toliver,265556,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
140,bad guy,Billie Eilish,263236,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
141,Don't Start Now,Dua Lipa,263082,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
142,E-GIRLS ARE RUINING MY LIFE!,CORPSE,261412,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
143,Circles,Megan Thee Stallion,261400,https://open.spotify.com/track/08TILUAN56HJoS1d9mNRty
144,Kings & Queens,Ava Max,261267,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
145,Line Without a Hook,Ricky Montgomery,259805,https://open.spotify.com/track/5jvgec3P4jyoZUPTy2pWDR
146,Christmas (Baby Please Come Home),Mariah Carey,258769,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
147,Se?orita,Shawn Mendes,258704,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
148,hot girl bummer,blackbear,258106,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
149,Got It On Me,Pop Smoke,257749,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
150,21,Polo G,257648,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
151,ROXANNE,Arizona Zervas,256891,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
152,WITHOUT YOU,The Kid LAROI,255814,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
153,Golden,Harry Styles,254610,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
154,Falling,Harry Styles,253441,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
155,motive (with Doja Cat),Ariana Grande,253264,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
156,Dancing in My Room,347aidan,252976,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX
157,7 Summers,Morgan Wallen,252790,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy
158,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,251858,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
159,Sunday Best,Surfaces,251459,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
160,Be Kind (with Halsey),Marshmello,249267,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
161,No Role Modelz,J. Cole,248119,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
162,Falling,Trevor Daniel,247988,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
163,Ballin' (with Roddy Ricch),Mustard,246164,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
164,SICKO MODE,Travis Scott,245830,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,Electric Love,B?RNS,244575,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
166,Bandit (with YoungBoy Never Broke Again),Juice WRLD,242863,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
167,everything i wanted,Billie Eilish,241206,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
168,Don't Stop Believin',Journey,239901,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
169,Stunnin' (feat. Harm Franklin),Curtis Waters,239369,https://open.spotify.com/track/2JSmxLqt8h7ZpJJkfuLJvK
170,Baby It's Cold Outside (duet with Michael Bubl?),Idina Menzel,237438,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
171,24 (feat. Lil Baby),Money Man,237121,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
172,WHATS POPPIN,Jack Harlow,236570,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
173,Chicago Freestyle (feat. Giveon),Drake,236142,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
174,Like It's Christmas,Jonas Brothers,235417,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
175,Go Crazy,Chris Brown,234947,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
176,Be Alright,Dean Lewis,233733,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
177,Party Girl,StaySolidRocky,233541,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
178,Santa Claus Is Coming To Town,The Jackson 5,233248,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
179,Toosie Slide,Drake,229625,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
180,Don't Need Friends (feat. Lil Baby),NAV,223766,https://open.spotify.com/track/4x3mum2YGHtIBrgUKiNt4F
181,Fever,Dua Lipa,222894,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
182,Like Gold (feat. Stephen Puth),Loud Luxury,221939,https://open.spotify.com/track/2u4wau7fhAHSCMedjS3VDY
183,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI,221716,https://open.spotify.com/track/13EW51DKru044OJDJ9Bm8o
184,SAD!,XXXTENTACION,220420,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
185,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,219919,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
