,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Mood (feat. iann dior),24kGoldn,1696378,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
2,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1402755,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
3,WAP (feat. Megan Thee Stallion),Cardi B,1199353,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
4,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1089410,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
5,What You Know Bout Love,Pop Smoke,1048321,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
6,Dreams - 2004 Remaster,Fleetwood Mac,1007461,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
7,Laugh Now Cry Later (feat. Lil Durk),Drake,997150,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
8,Holy (feat. Chance The Rapper),Justin Bieber,995283,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
9,ROCKSTAR (feat. Roddy Ricch),DaBaby,907135,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
10,Savage Love (Laxed - Siren Beat),Jawsh 685,796179,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
11,Mr. Right Now (feat. Drake),21 Savage,787182,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
12,Wonder,Shawn Mendes,781165,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
13,POPSTAR (feat. Drake),DJ Khaled,748345,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
14,Watermelon Sugar,Harry Styles,744891,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
15,Come & Go (with Marshmello),Juice WRLD,714910,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
16,Be Like That - feat. Swae Lee & Khalid,Kane Brown,714537,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
17,Dynamite,BTS,709086,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
18,Put Your Records On,Ritt Momney,695513,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
19,Runnin,21 Savage,691364,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
20,Roses - Imanbek Remix,SAINt JHN,690474,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
21,Mood Swings (feat. Lil Tjay),Pop Smoke,674043,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
22,Blinding Lights,The Weeknd,669610,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23,you broke me first,Tate McRae,632086,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
24,my ex's best friend (with blackbear),Machine Gun Kelly,618519,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
25,Breaking Me,Topic,600212,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
26,Heather,Conan Gray,596876,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
27,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,588728,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
28,Wishing Well,Juice WRLD,584577,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
29,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,568885,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
30,Someone You Loved,Lewis Capaldi,532132,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,Wolves (feat. Post Malone),Big Sean,514713,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
32,Blueberry Faygo,Lil Mosey,513918,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
33,Before You Go,Lewis Capaldi,503018,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
34,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,490295,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
35,24 (feat. Lil Baby),Money Man,483184,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
36,Dance Monkey,Tones And I,482177,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
37,Midnight Sky,Miley Cyrus,477162,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
38,Take You Dancing,Jason Derulo,477139,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
39,Martin & Gina,Polo G,462050,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
40,Head & Heart (feat. MNEK),Joel Corry,461369,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
41,GREECE (feat. Drake),DJ Khaled,450202,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
42,Smile (with The Weeknd),Juice WRLD,440851,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
43,Circles,Post Malone,430124,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
44,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,425733,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
45,death bed (coffee for your head),Powfu,414375,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,Ice Cream (with Selena Gomez),BLACKPINK,408597,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
