,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Calling My Phone,Lil Tjay,2037961,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
2,drivers license,Olivia Rodrigo,1530308,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Save Your Tears,The Weeknd,1121818,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
4,Love Story (TaylorÅfs Version),Taylor Swift,986059,https://open.spotify.com/track/3CeCwYWvdfXbZLXFhBrbnf
5,Blinding Lights,The Weeknd,865214,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,Up,Cardi B,817905,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
7,WITHOUT YOU,The Kid LAROI,774801,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,Good Days,SZA,773970,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
9,Mood (feat. iann dior),24kGoldn,770037,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,Whoopty,CJ,758480,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
11,Levitating (feat. DaBaby),Dua Lipa,733552,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
12,Streets,Doja Cat,650512,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
13,Anyone,Justin Bieber,609095,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
14,The Business,Ti?sto,584994,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
15,We're Good,Dua Lipa,579145,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
16,What You Know Bout Love,Pop Smoke,576814,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
17,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,566668,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
18,Astronaut In The Ocean,Masked Wolf,549254,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
19,Goosebumps - Remix,Travis Scott,540652,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
20,you broke me first,Tate McRae,536149,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,Someone You Loved,Lewis Capaldi,525688,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
22,Therefore I Am,Billie Eilish,507727,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
23,positions,Ariana Grande,505605,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
24,Best Friend (feat. Doja Cat),Saweetie,504195,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
25,willow,Taylor Swift,503378,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
26,ROCKSTAR (feat. Roddy Ricch),DaBaby,490123,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
27,Bang!,AJR,485247,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
