,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,The Box,Roddy Ricch,2081123,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,After Hours,The Weeknd,1686644,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
3,Intentions (feat. Quavo),Justin Bieber,1583969,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
4,Dance Monkey,Tones And I,1551264,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
5,Blinding Lights,The Weeknd,1440352,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,Life Is Good (feat. Drake),Future,1244674,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
7,Blueberry Faygo,Lil Mosey,1203166,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
8,Don't Start Now,Dua Lipa,1199293,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,Godzilla (feat. Juice WRLD),Eminem,1150427,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
10,ROXANNE,Arizona Zervas,1074456,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
11,Circles,Post Malone,989730,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
12,Falling,Trevor Daniel,986635,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
13,No Time To Die,Billie Eilish,963926,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
14,Forever (feat. Post Malone & Clever),Justin Bieber,893371,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
15,Someone You Loved,Lewis Capaldi,831885,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,everything i wanted,Billie Eilish,808738,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
17,Yummy,Justin Bieber,800690,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
18,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,765776,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
19,You should be sad,Halsey,759330,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
20,Say So,Doja Cat,749405,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
21,My Oh My (feat. DaBaby),Camila Cabello,746377,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
22,Adore You,Harry Styles,721769,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
23,High Fashion (feat. Mustard),Roddy Ricch,707879,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
24,WHATS POPPIN,Jack Harlow,700127,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
