,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Dance Monkey,Tones And I,1658636,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,ROXANNE,Arizona Zervas,1531131,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
3,Futsal Shuffle 2020,Lil Uzi Vert,1528729,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
4,All I Want for Christmas Is You,Mariah Carey,1280642,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,Circles,Post Malone,1170794,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,Falling,Trevor Daniel,1155147,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
7,Adore You,Harry Styles,1107583,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
8,Blinding Lights,The Weeknd,1097240,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
9,The Box,Roddy Ricch,1033317,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,Last Christmas,Wham!,999456,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
11,Heartless,The Weeknd,997217,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
12,Watermelon Sugar,Harry Styles,970910,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
13,Bandit (with YoungBoy Never Broke Again),Juice WRLD,962705,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
14,Someone You Loved,Lewis Capaldi,962533,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,Memories,Maroon 5,897079,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
16,It's Beginning to Look a Lot like Christmas,Michael Bubl?,867415,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
17,Lucid Dreams,Juice WRLD,859207,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
18,HIGHEST IN THE ROOM,Travis Scott,858894,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
19,everything i wanted,Billie Eilish,858712,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
20,Santa Tell Me,Ariana Grande,845527,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
21,My Oh My (feat. DaBaby),Camila Cabello,827470,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
22,It's the Most Wonderful Time of the Year,Andy Williams,805749,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
23,Don't Start Now,Dua Lipa,797505,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
24,Holly Jolly Christmas,Michael Bubl?,788891,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
25,Mistletoe,Justin Bieber,787469,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
26,BOP,DaBaby,773367,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
27,Rockin' Around The Christmas Tree,Brenda Lee,766670,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
28,Jingle Bell Rock,Bobby Helms,754686,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
29,hot girl bummer,blackbear,717169,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
30,Se?orita,Shawn Mendes,707071,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
31,Lose You To Love Me,Selena Gomez,668474,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
32,Underneath the Tree,Kelly Clarkson,643120,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
33,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,640733,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
34,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,635780,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
