,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,everything i wanted,Billie Eilish,1718898,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
2,ROXANNE,Arizona Zervas,1647738,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
3,Dance Monkey,Tones And I,1461210,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Circles,Post Malone,1218297,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
5,HIGHEST IN THE ROOM,Travis Scott,1118775,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,Someone You Loved,Lewis Capaldi,1087139,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,Memories,Maroon 5,1051054,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
8,Lose You To Love Me,Selena Gomez,987896,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
9,hot girl bummer,blackbear,859422,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
10,Bandit (with YoungBoy Never Broke Again),Juice WRLD,850387,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
11,Don't Start Now,Dua Lipa,810390,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
12,"10,000 Hours (with Justin Bieber)",Dan + Shay,712906,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
13,Stuck In A Dream (feat. Gunna),Lil Mosey,710528,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
14,Se?orita,Shawn Mendes,696336,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
15,Jerry Sprunger (with T-Pain),Tory Lanez,689877,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
16,Follow God,Kanye West,637463,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
17,Woah,Lil Baby,617621,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
18,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,616541,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
19,Ransom,Lil Tecca,613822,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
20,223's (feat. 9lokknine),YNW Melly,599463,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
21,bad guy,Billie Eilish,596751,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,All I Want for Christmas Is You,Mariah Carey,595223,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
23,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,593898,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
24,Lights Up,Harry Styles,592553,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
25,Watermelon Sugar,Harry Styles,577512,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
26,Beautiful People (feat. Khalid),Ed Sheeran,574920,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
27,Lalala,Y2K,572735,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
28,Trampoline (with ZAYN),SHAED,565617,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,563095,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
30,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,553586,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
31,Money In The Grave (Drake ft. Rick Ross),Drake,553444,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
32,Camelot,NLE Choppa,553302,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
33,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,542340,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
34,Ride It,Regard,537810,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
35,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,535947,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
36,VALENTINO,24kGoldn,528427,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
37,Goodbyes (Feat. Young Thug),Post Malone,525183,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
38,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,519646,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
39,Yellow Hearts,Ant Saunders,508477,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
40,One Thing Right,Marshmello,507267,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
41,Truth Hurts,Lizzo,505873,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
42,Mean It,Lauv,489104,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
43,It's You,Ali Gatie,483230,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
44,BOP,DaBaby,477214,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
45,I Don't Care (with Justin Bieber),Ed Sheeran,472349,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
46,RITMO (Bad Boys For Life),Black Eyed Peas,472228,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
47,Look At Her Now,Selena Gomez,464929,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
48,Liar,Camila Cabello,464850,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
49,How Do You Sleep?,Sam Smith,464622,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
50,Falling,Trevor Daniel,456792,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
51,Beauty In The Benz (feat. Snoop Dogg),Tory Lanez,450070,https://open.spotify.com/track/0BpYTh0O2ut5wvt0QtDGt4
52,Behind Barz - Bonus,Drake,448866,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
53,Somebody,Internet Money,434068,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
54,Hate Me (with Juice WRLD),Ellie Goulding,425995,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
55,Graveyard,Halsey,423974,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
56,F.N,Lil Tjay,421740,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
57,Last Christmas,Wham!,415983,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
58,Up All Night,Khalid,410621,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
59,VIBEZ,DaBaby,397311,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
60,Panini,Lil Nas X,395631,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
61,Santa Tell Me,Ariana Grande,394152,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
62,Old Town Road - Remix,Lil Nas X,387908,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
63,Bruises,Lewis Capaldi,386307,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
64,If the World Was Ending - feat. Julia Michaels,JP Saxe,381795,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
65,Pop Out (feat. Lil Tjay),Polo G,380883,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
66,No Guidance (feat. Drake),Chris Brown,377603,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
67,It's Beginning to Look a Lot like Christmas,Michael Bubl?,377539,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
68,Suge,DaBaby,373169,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
69,Mistletoe,Justin Bieber,372903,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
70,The London (feat. J. Cole & Travis Scott),Young Thug,372345,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
71,Ballin' (with Roddy Ricch),Mustard,369805,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
72,The Take (feat. Chris Brown),Tory Lanez,367108,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
73,Immortal,21 Savage,364602,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
74,Trigger,Major Lazer,359571,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
75,Wow.,Post Malone,359508,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
76,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,350059,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
77,Did It Again,Lil Tecca,348634,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
78,July,Noah Cyrus,347394,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
79,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,343679,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
80,Takeaway (feat. Lennon Stella),The Chainsmokers,341798,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
81,I'm Not Alright,Loud Luxury,339062,https://open.spotify.com/track/4otVP2TcJliXWq2GjkvWkR
82,MIDDLE CHILD,J. Cole,337934,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
83,Going Bad (feat. Drake),Meek Mill,337636,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
84,Enemies (feat. DaBaby),Post Malone,337616,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
85,Used To Love (with Dean Lewis),Martin Garrix,336376,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
86,Living Proof,Camila Cabello,335871,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
87,Shallow,Lady Gaga,334737,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,Nice To Meet Ya,Niall Horan,333375,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
89,SICKO MODE,Travis Scott,330842,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
90,Higher Love,Kygo,326757,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
91,Baby (Lil Baby feat. DaBaby),Quality Control,323673,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
92,Start Wit Me (feat. Gunna),Roddy Ricch,321905,https://open.spotify.com/track/5ravc2aiNoYmu9m37diYXW
93,Rockin' Around The Christmas Tree,Brenda Lee,321693,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
94,It's the Most Wonderful Time of the Year,Andy Williams,320119,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
95,Eastside (with Halsey & Khalid),benny blanco,317682,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
96,You Need To Calm Down,Taylor Swift,312783,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
97,Lose Control,MEDUZA,311914,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
98,Heartless (feat. Morgan Wallen),Diplo,311528,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
99,Only Human,Jonas Brothers,309521,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
100,Hot (feat. Gunna),Young Thug,309107,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
101,Holly Jolly Christmas,Michael Bubl?,306899,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
102,when the party's over,Billie Eilish,306607,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
103,Make No Sense,YoungBoy Never Broke Again,305539,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
104,Jingle Bell Rock,Bobby Helms,304761,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
105,Good Thing (with Kehlani),Zedd,304022,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
106,Lucid Dreams,Juice WRLD,302101,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
107,Hot Shower,Chance the Rapper,301993,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
108,Sucker,Jonas Brothers,301419,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
109,If I Can't Have You,Shawn Mendes,299155,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
110,Lover,Taylor Swift,299067,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
111,Murder On My Mind,YNW Melly,292714,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
112,Drip Too Hard (Lil Baby & Gunna),Lil Baby,292533,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
113,Talk (feat. Disclosure),Khalid,290906,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
114,Candy,Doja Cat,288564,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
115,Happier,Marshmello,288216,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
116,lovely (with Khalid),Billie Eilish,287098,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
117,Teeth,5 Seconds of Summer,286656,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
118,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,284662,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
119,Call You Mine (feat. Bebe Rexha),The Chainsmokers,284045,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
120,Saint-Tropez,Post Malone,283695,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
121,The Git Up,Blanco Brown,282929,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
122,In My Room,Frank Ocean,281877,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL
123,BEST ON EARTH (feat. BIA) - Bonus,Russ,281758,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
