,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,
Position,Track Name,Artist,Streams,URL
1,Toosie Slide,Drake,1834630,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
2,THE SCOTTS,THE SCOTTS,1805191,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
3,Pain 1993 (with Playboi Carti),Drake,1438847,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
4,Roses - Imanbek Remix,SAINt JHN,1435016,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,ROCKSTAR (feat. Roddy Ricch),DaBaby,1291656,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
6,Blinding Lights,The Weeknd,1245498,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,Chicago Freestyle (feat. Giveon),Drake,1163399,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
8,Blueberry Faygo,Lil Mosey,1042304,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,D4L,Future,990625,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK
10,The Box,Roddy Ricch,973607,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
11,Righteous,Juice WRLD,972209,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
12,death bed (coffee for your head),Powfu,920024,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,Be Kind (with Halsey),Marshmello,907887,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
14,Demons (feat. Fivio Foreign & Sosa Geek),Drake,878947,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW
15,Savage Remix (feat. Beyonc?),Megan Thee Stallion,868534,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
16,Dance Monkey,Tones And I,864068,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
17,Don't Start Now,Dua Lipa,842763,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
18,Time Flies,Drake,818510,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7
19,Intentions (feat. Quavo),Justin Bieber,796207,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
20,WHATS POPPIN,Jack Harlow,784601,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
21,Sunday Best,Surfaces,734230,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
22,Landed,Drake,732824,https://open.spotify.com/track/3KixNgUEaDtrKJVzdqjU5q
23,Desires (with Future),Drake,728769,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
24,War,Drake,728131,https://open.spotify.com/track/1I55Ea0zVoSKs6MqW7DQ3i
25,Say So,Doja Cat,717885,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
26,Not You Too (feat. Chris Brown),Drake,704776,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi
27,Circles,Post Malone,691244,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
28,Deep Pockets,Drake,663707,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk
29,When To Say When,Drake,642219,https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1
30,Someone You Loved,Lewis Capaldi,618785,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,From Florida With Love,Drake,609311,https://open.spotify.com/track/0YkUwXxnTkeJBvt5upeEtP
32,Break My Heart,Dua Lipa,603360,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
33,Life Is Good (feat. Drake),Future,600031,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
34,ily (i love you baby) (feat. Emilee),Surf Mesa,595013,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
35,If the World Was Ending - feat. Julia Michaels,JP Saxe,591851,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
36,Falling,Trevor Daniel,589385,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
37,ROXANNE,Arizona Zervas,585346,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
38,Losses,Drake,582794,https://open.spotify.com/track/6fLVTVaHWaEfVKfEgbkf4D
39,goosebumps,Travis Scott,579083,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
40,Supalonely,BENEE,571737,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
41,Walk Em Down (feat. Roddy Ricch),NLE Choppa,545143,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
42,SICKO MODE,Travis Scott,537703,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
43,Adore You,Harry Styles,527680,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
44,Boss Bitch,Doja Cat,519729,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
45,HIGHEST IN THE ROOM,Travis Scott,519287,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
46,Before You Go,Lewis Capaldi,505005,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,Godzilla (feat. Juice WRLD),Eminem,502916,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
48,After Party,Don Toliver,498750,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
49,In Your Eyes,The Weeknd,468158,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
50,Party Girl,StaySolidRocky,464125,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
51,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,453539,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
52,Memories,Maroon 5,444422,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
53,Turks (feat. Travis Scott),NAV,433174,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
54,Say So (feat. Nicki Minaj),Doja Cat,428660,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
55,"10,000 Hours (with Justin Bieber)",Dan + Shay,427912,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
56,Savage,Megan Thee Stallion,417923,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
